Date,Close,Dividends
2024-10-01 00:00:00-04:00,24.432735443115234,1.994
2024-10-10 00:00:00-04:00,24.79344367980957,0.345
2024-10-17 00:00:00-04:00,24.79821014404297,0.276
2024-10-24 00:00:00-04:00,24.809289932250977,0.274
2024-10-31 00:00:00-04:00,24.369205474853516,0.255
2024-11-07 00:00:00-05:00,25.105249404907227,0.266
2024-11-14 00:00:00-05:00,25.19321060180664,0.34
2024-11-21 00:00:00-05:00,25.064062118530273,0.246
2024-11-27 00:00:00-05:00,25.246755599975586,0.283
2024-12-05 00:00:00-05:00,25.598430633544922,0.231
2024-12-12 00:00:00-05:00,25.516138076782227,0.284
2024-12-19 00:00:00-05:00,24.679141998291016,0.231
2024-12-26 00:00:00-05:00,25.165666580200195,0.223
2024-12-31 00:00:00-05:00,24.448423385620117,0.239
2025-01-08 00:00:00-05:00,24.465627670288086,0.311
2025-01-16 00:00:00-05:00,24.289655685424805,0.302
2025-01-23 00:00:00-05:00,24.788728713989258,0.227
2025-01-30 00:00:00-05:00,24.49271011352539,0.076
2025-02-06 00:00:00-05:00,24.939128875732422,0.226
2025-02-13 00:00:00-05:00,25.109657287597656,0.226
2025-02-20 00:00:00-05:00,25.372852325439453,0.198
2025-02-27 00:00:00-05:00,23.83759307861328,0.194
2025-03-06 00:00:00-05:00,23.460121154785156,0.216
2025-03-13 00:00:00-04:00,23.020809173583984,0.295
2025-03-20 00:00:00-04:00,23.41954231262207,0.286
2025-03-27 00:00:00-04:00,23.485414505004883,0.287
2025-04-03 00:00:00-04:00,22.263534545898438,0.275
2025-04-10 00:00:00-04:00,20.80713653564453,0.249
2025-04-17 00:00:00-04:00,21.34248161315918,0.299
2025-04-24 00:00:00-04:00,21.73958969116211,0.296
2025-05-01 00:00:00-04:00,22.647470474243164,0.181
2025-05-08 00:00:00-04:00,23.060747146606445,0.187
2025-05-15 00:00:00-04:00,23.875469207763672,0.187
2025-05-22 00:00:00-04:00,23.963285446166992,0.193
2025-05-29 00:00:00-04:00,24.132946014404297,0.189
2025-06-05 00:00:00-04:00,24.503021240234375,0.191
2025-06-12 00:00:00-04:00,25.014432907104492,0.194
2025-06-18 00:00:00-04:00,24.806703567504883,0.194
2025-06-26 00:00:00-04:00,25.323835372924805,0.192
2025-07-03 00:00:00-04:00,25.593564987182617,0.195
2025-07-10 00:00:00-04:00,25.628080368041992,0.195
2025-07-17 00:00:00-04:00,26.0,0.194
