Date,Close,Dividends
2025-03-03 00:00:00-05:00,32.478302001953125,0.375
2025-03-10 00:00:00-04:00,30.07712745666504,0.264
2025-03-17 00:00:00-04:00,34.43476867675781,0.198
2025-03-24 00:00:00-04:00,34.90949249267578,0.553
2025-03-31 00:00:00-04:00,30.4440860748291,0.295
2025-04-07 00:00:00-04:00,26.70138168334961,0.224
2025-04-14 00:00:00-04:00,31.025394439697266,0.155
2025-04-21 00:00:00-04:00,26.364015579223633,0.508
2025-04-28 00:00:00-04:00,30.189958572387695,0.195
2025-05-05 00:00:00-04:00,31.830631256103516,0.428
2025-05-12 00:00:00-04:00,34.8260498046875,0.377
2025-05-19 00:00:00-04:00,39.10404968261719,0.359
2025-05-27 00:00:00-04:00,38.92848587036133,0.493
2025-06-02 00:00:00-04:00,39.62213134765625,0.305
2025-06-09 00:00:00-04:00,41.473358154296875,0.398
2025-06-16 00:00:00-04:00,42.009944915771484,0.451
2025-06-23 00:00:00-04:00,41.875362396240234,0.363
2025-06-30 00:00:00-04:00,46.67236328125,0.451
2025-07-07 00:00:00-04:00,46.73934555053711,0.512
2025-07-14 00:00:00-04:00,48.779998779296875,0.473
