Date,Close,Dividends
2025-03-03 00:00:00-05:00,29.187847137451172,0.395
2025-03-10 00:00:00-04:00,21.535205841064453,0.217
2025-03-17 00:00:00-04:00,23.543701171875,0.241
2025-03-24 00:00:00-04:00,28.283159255981445,0.326
2025-03-31 00:00:00-04:00,26.037832260131836,0.371
2025-04-07 00:00:00-04:00,23.32168197631836,1.032
2025-04-14 00:00:00-04:00,25.583934783935547,0.298
2025-04-21 00:00:00-04:00,22.44750213623047,0.474
2025-04-28 00:00:00-04:00,29.50283432006836,0.31
2025-05-05 00:00:00-04:00,28.748565673828125,0.531
2025-05-12 00:00:00-04:00,33.39015197753906,0.432
2025-05-19 00:00:00-04:00,36.23885726928711,0.504
2025-05-27 00:00:00-04:00,38.78266525268555,0.651
2025-06-02 00:00:00-04:00,36.14282989501953,0.445
2025-06-09 00:00:00-04:00,31.91257095336914,0.531
2025-06-16 00:00:00-04:00,34.38450622558594,0.168
2025-06-23 00:00:00-04:00,36.82358169555664,0.56
2025-06-30 00:00:00-04:00,32.880088806152344,0.487
2025-07-07 00:00:00-04:00,29.897289276123047,0.469
2025-07-14 00:00:00-04:00,32.78837203979492,0.383
2025-07-21 00:00:00-04:00,34.2599983215332,0.389
