Date,Close,Dividends
2025-04-17 00:00:00-04:00,40.579933166503906,0.363
2025-04-24 00:00:00-04:00,43.661720275878906,0.345
2025-05-01 00:00:00-04:00,44.087791442871094,0.623
2025-05-08 00:00:00-04:00,45.78712463378906,0.377
2025-05-15 00:00:00-04:00,48.78466796875,0.382
2025-05-22 00:00:00-04:00,47.783203125,0.399
2025-05-29 00:00:00-04:00,48.552772521972656,0.386
2025-06-05 00:00:00-04:00,49.92683029174805,0.346
2025-06-12 00:00:00-04:00,51.472354888916016,0.403
2025-06-20 00:00:00-04:00,51.58771896362305,0.406
2025-06-26 00:00:00-04:00,53.43317794799805,0.377
2025-07-03 00:00:00-04:00,54.19078826904297,0.422
2025-07-10 00:00:00-04:00,54.973411560058594,0.349
2025-07-17 00:00:00-04:00,55.01100158691406,0.373
