Date,Close,Dividends
2025-05-21 00:00:00-04:00,18.44063377380371,0.335
2025-05-28 00:00:00-04:00,15.197441101074219,0.265
2025-06-04 00:00:00-04:00,16.27023696899414,0.266
2025-06-11 00:00:00-04:00,16.865921020507812,0.286
2025-06-18 00:00:00-04:00,15.607254028320312,0.272
2025-06-25 00:00:00-04:00,16.933305740356445,0.208
2025-07-02 00:00:00-04:00,17.5773868560791,0.286
2025-07-09 00:00:00-04:00,18.325489044189453,0.272
2025-07-16 00:00:00-04:00,21.18147087097168,0.351
2025-07-23 00:00:00-04:00,17.610000610351562,0.22
