Date,Close,Dividends
2025-03-20 00:00:00-04:00,43.372154235839844,0.319
2025-03-27 00:00:00-04:00,43.36882019042969,0.304
2025-04-03 00:00:00-04:00,39.464229583740234,0.335
2025-04-10 00:00:00-04:00,36.7567138671875,0.359
2025-04-17 00:00:00-04:00,37.84480285644531,0.375
2025-04-24 00:00:00-04:00,39.24348831176758,0.457
2025-05-01 00:00:00-04:00,40.027462005615234,0.47
2025-05-08 00:00:00-04:00,41.270347595214844,0.463
2025-05-15 00:00:00-04:00,42.843448638916016,0.245
2025-05-22 00:00:00-04:00,42.225830078125,0.345
2025-05-29 00:00:00-04:00,42.59038543701172,0.354
2025-06-05 00:00:00-04:00,43.3397102355957,0.211
2025-06-12 00:00:00-04:00,44.30543899536133,0.304
2025-06-20 00:00:00-04:00,44.18788146972656,0.327
2025-06-26 00:00:00-04:00,44.92597579956055,0.204
2025-07-03 00:00:00-04:00,46.13214874267578,0.236
2025-07-10 00:00:00-04:00,46.383094787597656,0.304
2025-07-17 00:00:00-04:00,46.130001068115234,0.333
