Date,Close,Dividends
2024-11-21 00:00:00-05:00,23.017667770385742,0.322
2024-11-27 00:00:00-05:00,23.30145835876465,0.36
2024-12-05 00:00:00-05:00,23.240419387817383,0.257
2024-12-12 00:00:00-05:00,23.20543098449707,0.325
2024-12-19 00:00:00-05:00,22.06278419494629,0.27
2024-12-26 00:00:00-05:00,22.66460418701172,0.258
2024-12-31 00:00:00-05:00,22.334705352783203,0.304
2025-01-08 00:00:00-05:00,22.508697509765625,0.303
2025-01-16 00:00:00-05:00,22.897390365600586,0.294
2025-01-23 00:00:00-05:00,23.464384078979492,0.302
2025-01-30 00:00:00-05:00,23.406208038330078,0.104
2025-02-06 00:00:00-05:00,23.4915771484375,0.301
2025-02-13 00:00:00-05:00,23.500267028808594,0.299
2025-02-20 00:00:00-05:00,23.474580764770508,0.269
2025-02-27 00:00:00-05:00,22.489971160888672,0.257
2025-03-06 00:00:00-05:00,22.01618766784668,0.283
2025-03-13 00:00:00-04:00,21.786243438720703,0.329
2025-03-20 00:00:00-04:00,22.304035186767578,0.321
2025-03-27 00:00:00-04:00,22.138511657714844,0.321
2025-04-03 00:00:00-04:00,20.61595916748047,0.31
2025-04-10 00:00:00-04:00,19.235536575317383,0.28
2025-04-17 00:00:00-04:00,20.332500457763672,0.331
2025-04-24 00:00:00-04:00,20.780378341674805,0.337
2025-05-01 00:00:00-04:00,21.228404998779297,0.235
2025-05-08 00:00:00-04:00,21.809898376464844,0.242
2025-05-15 00:00:00-04:00,22.368873596191406,0.241
2025-05-22 00:00:00-04:00,21.972923278808594,0.246
2025-05-29 00:00:00-04:00,22.18358039855957,0.238
2025-06-05 00:00:00-04:00,22.476699829101562,0.238
2025-06-12 00:00:00-04:00,23.075712203979492,0.241
2025-06-18 00:00:00-04:00,22.961750030517578,0.238
2025-06-26 00:00:00-04:00,23.251619338989258,0.24
2025-07-03 00:00:00-04:00,23.8945369720459,0.241
2025-07-10 00:00:00-04:00,24.05669593811035,0.244
2025-07-17 00:00:00-04:00,23.920000076293945,0.24
