Date,Close,Dividends
2024-09-19 00:00:00-04:00,10.98546028137207,0.227
2024-09-26 00:00:00-04:00,11.180143356323242,0.222
2024-10-03 00:00:00-04:00,10.990248680114746,0.208
2024-10-10 00:00:00-04:00,11.202383041381836,0.204
2024-10-17 00:00:00-04:00,11.250038146972656,0.175
2024-10-24 00:00:00-04:00,11.392867088317871,0.227
2024-10-31 00:00:00-04:00,11.274626731872559,0.225
2024-11-07 00:00:00-05:00,11.88159465789795,0.12
2024-11-14 00:00:00-05:00,11.922232627868652,0.152
2024-11-21 00:00:00-05:00,12.434101104736328,0.244
2024-11-29 00:00:00-05:00,12.637991905212402,0.306
2024-12-05 00:00:00-05:00,12.999168395996094,0.238
2024-12-12 00:00:00-05:00,12.979681015014648,0.123
2024-12-19 00:00:00-05:00,12.395371437072754,0.139
2024-12-27 00:00:00-05:00,12.575727462768555,0.245
2025-01-03 00:00:00-05:00,12.674009323120117,0.181
2025-01-08 00:00:00-05:00,12.393357276916504,0.14
2025-01-16 00:00:00-05:00,12.313114166259766,0.112
2025-01-23 00:00:00-05:00,12.777771949768066,0.172
2025-01-30 00:00:00-05:00,12.701221466064453,0.147
2025-02-06 00:00:00-05:00,12.67479419708252,0.194
2025-02-13 00:00:00-05:00,12.914548873901367,0.15
2025-02-20 00:00:00-05:00,13.018762588500977,0.185
2025-02-27 00:00:00-05:00,11.683866500854492,0.133
2025-03-06 00:00:00-05:00,11.496906280517578,0.241
2025-03-13 00:00:00-04:00,11.011994361877441,0.1
2025-03-20 00:00:00-04:00,11.435275077819824,0.153
2025-03-27 00:00:00-04:00,11.501306533813477,0.132
2025-04-03 00:00:00-04:00,10.680337905883789,0.178
2025-04-10 00:00:00-04:00,10.425122261047363,0.129
2025-04-17 00:00:00-04:00,10.708114624023438,0.133
2025-04-24 00:00:00-04:00,11.298604011535645,0.137
2025-05-01 00:00:00-04:00,11.527904510498047,0.174
2025-05-08 00:00:00-04:00,11.801196098327637,0.168
2025-05-15 00:00:00-04:00,12.368264198303223,0.191
2025-05-22 00:00:00-04:00,12.402085304260254,0.186
2025-05-29 00:00:00-04:00,12.526142120361328,0.215
2025-06-05 00:00:00-04:00,12.525320053100586,0.172
2025-06-12 00:00:00-04:00,12.852828979492188,0.18
2025-06-20 00:00:00-04:00,12.855052947998047,0.142
2025-06-26 00:00:00-04:00,13.264643669128418,0.155
2025-07-03 00:00:00-04:00,13.514467239379883,0.157
2025-07-10 00:00:00-04:00,13.677560806274414,0.135
2025-07-17 00:00:00-04:00,13.979999542236328,0.104
