Date,Open,High,Low,Close,Volume
2025-06-18 00:00:00-04:00,48.27885235310269,50.2696647644043,47.89860801504997,50.2696647644043,6900
2025-06-20 00:00:00-04:00,50.41356854598771,50.842414507071375,48.58381147946957,50.343997955322266,8000
2025-06-23 00:00:00-04:00,50.39450669617868,50.46026375357555,47.64987299382335,48.74486541748047,5000
2025-06-24 00:00:00-04:00,51.8240015335552,53.04574203491211,51.30366356713258,53.04574203491211,6100
2025-06-25 00:00:00-04:00,55.38821518178646,55.38821518178646,53.08196291433265,53.580379486083984,5900
2025-06-26 00:00:00-04:00,53.94918863028935,55.08325433758363,53.72999964326929,55.00796890258789,7900
2025-06-27 00:00:00-04:00,55.08325420315694,55.08325420315694,53.091489303343245,53.86341857910156,81200
2025-06-30 00:00:00-04:00,55.46445336382638,61.27774009977508,54.97842261933163,61.04330062866211,57400
2025-07-01 00:00:00-04:00,62.211673556716974,65.0220607054354,58.41302559055284,60.1093635559082,51600
2025-07-02 00:00:00-04:00,59.333620806326174,66.43250020180399,59.333620806326174,64.32542419433594,49500
2025-07-03 00:00:00-04:00,62.61192911631617,62.61192911631617,60.038838927730815,61.61128616333008,87700
2025-07-07 00:00:00-04:00,60.91855851410042,62.40366893730537,59.317349275109926,60.971771240234375,65900
2025-07-08 00:00:00-04:00,62.34562449857872,64.08711789476322,58.77555159518402,59.17222595214844,35900
2025-07-09 00:00:00-04:00,60.53639453852538,61.7747917175293,59.733372521113374,61.7747917175293,36700
2025-07-10 00:00:00-04:00,62.819693058025464,65.02558898925781,60.95242020721395,65.02558898925781,53800
2025-07-11 00:00:00-04:00,63.961340447317895,67.11538831555784,63.85491499847275,64.76436614990234,172600
2025-07-14 00:00:00-04:00,66.73611655446048,67.47478370082828,65.19476203785756,65.81031799316406,80900
2025-07-15 00:00:00-04:00,65.16029415316689,66.88385081060626,63.7912908094189,65.66258239746094,78700
2025-07-16 00:00:00-04:00,66.05653799178023,69.50365121711505,65.8792575824843,68.4104232788086,83700
2025-07-17 00:00:00-04:00,68.75513264120978,71.14939874220156,68.16420045219066,70.39005279541016,60700
2025-07-18 00:00:00-04:00,73.41366472696839,76.36833324690166,71.46358019760376,73.52200317382812,154600
2025-07-21 00:00:00-04:00,73.0999984741211,73.97000122070312,69.19000244140625,69.19000244140625,140700
