Date,Open,High,Low,Close,Volume
2025-06-04 00:00:00-04:00,23.917139982501574,23.917139982501574,23.29529470790313,23.4483642578125,30300
2025-06-05 00:00:00-04:00,23.85973861001446,24.046292004076538,22.616046275045765,22.788249969482422,56700
2025-06-06 00:00:00-04:00,23.42922942235802,23.601433117150677,22.970020786066218,23.163270950317383,53200
2025-06-09 00:00:00-04:00,23.6636202759835,24.395484218627747,23.422534717077294,24.251981735229492,81700
2025-06-10 00:00:00-04:00,24.414617331629106,24.414617331629106,23.764070821501317,24.194580078125,100500
2025-06-11 00:00:00-04:00,24.328515165111103,24.328515165111103,23.602390048275428,24.00419807434082,75300
2025-06-12 00:00:00-04:00,23.45793113246431,24.26154717499286,23.37087312321586,23.550729751586914,27900
2025-06-13 00:00:00-04:00,23.343130026168545,23.89800764280409,22.970023198094005,23.836780548095703,43900
2025-06-16 00:00:00-04:00,24.347649850122906,24.347649850122906,23.65883503331282,23.898006439208984,38200
2025-06-17 00:00:00-04:00,23.440929005395333,23.622797484717406,22.892434668585107,23.48134422302246,90100
2025-06-18 00:00:00-04:00,23.104134412013778,23.350476367011286,22.95017114898705,23.102209091186523,49300
2025-06-20 00:00:00-04:00,23.286964259713663,23.38318991341075,22.873187341424092,23.190736770629883,22900
2025-06-23 00:00:00-04:00,22.40167552889759,22.950169851852987,22.252522823288743,22.767337799072266,20200
2025-06-24 00:00:00-04:00,23.27492644888452,23.85168572824989,23.1385314894787,23.499006271362305,39700
2025-06-25 00:00:00-04:00,23.986129179732163,24.200464345032568,23.703594688060065,24.1614933013916,47100
2025-06-26 00:00:00-04:00,24.083554231030334,24.317374929400525,23.985154756816947,24.107912063598633,44600
2025-06-27 00:00:00-04:00,24.00561323002323,24.570680364228593,24.00561323002323,24.044584274291992,43200
2025-06-30 00:00:00-04:00,24.336861772352453,25.25363466971426,24.14201210892821,25.19420623779297,118400
2025-07-01 00:00:00-04:00,24.667300010338153,24.755607918801182,23.185691833496094,23.185691833496094,45200
2025-07-02 00:00:00-04:00,23.96083889081686,25.216772147861406,23.75478647819519,25.10589599609375,40100
2025-07-03 00:00:00-04:00,25.09902778789616,25.7132567814371,25.09902778789616,25.1951847076416,78400
2025-07-07 00:00:00-04:00,25.23639551262513,25.34432782147324,24.785045623779297,24.785045623779297,39200
2025-07-08 00:00:00-04:00,25.129021955168124,25.129021955168124,24.62346744803366,24.926799774169922,49800
2025-07-09 00:00:00-04:00,25.18849842618713,26.1401309967041,24.920851588474036,26.1401309967041,42100
2025-07-10 00:00:00-04:00,25.922046701394994,26.521772384643555,25.922046701394994,26.521772384643555,42100
2025-07-11 00:00:00-04:00,26.923242260463784,27.180976030319776,26.626848897809893,27.062021255493164,51100
2025-07-14 00:00:00-04:00,27.835223042770117,28.350690591328572,27.478360602887797,28.08799934387207,158900
2025-07-15 00:00:00-04:00,27.649999618530273,28.36199951171875,27.520000457763672,27.610000610351562,127300
2025-07-16 00:00:00-04:00,27.90999984741211,28.393999099731445,27.8700008392334,28.34000015258789,46900
2025-07-17 00:00:00-04:00,28.219999313354492,28.43899917602539,27.959999084472656,28.235000610351562,29500
2025-07-18 00:00:00-04:00,28.469999313354492,28.510000228881836,26.339000701904297,26.40999984741211,79800
2025-07-21 00:00:00-04:00,26.799999237060547,27.382999420166016,26.6299991607666,26.709999084472656,64400
