Date,Close,Dividends
2025-04-25 00:00:00-04:00,17.733795166015625,0.813
2025-05-23 00:00:00-04:00,17.77874755859375,0.811
2025-06-06 00:00:00-04:00,18.751346588134766,0.19
2025-06-13 00:00:00-04:00,18.96485710144043,0.192
2025-06-20 00:00:00-04:00,19.117273330688477,0.189
2025-06-27 00:00:00-04:00,19.426694869995117,0.192
2025-07-03 00:00:00-04:00,19.819257736206055,0.193
2025-07-11 00:00:00-04:00,20.0585994720459,0.194
2025-07-18 00:00:00-04:00,20.367000579833984,0.194
