Date,Open,High,Low,Close,Volume
2025-01-02 00:00:00-05:00,39.8434514450057,40.43313586390999,39.644234187780675,40.19407272338867,119900
2025-01-03 00:00:00-05:00,40.16219530611796,40.89531326293945,40.12633462354857,40.89531326293945,162200
2025-01-06 00:00:00-05:00,41.12640408683631,42.106552461228866,40.99890518544736,41.994991302490234,144100
2025-01-07 00:00:00-05:00,41.747951781573306,41.75592217107373,39.90399821889401,40.49686813354492,172200
2025-01-08 00:00:00-05:00,39.776091644075365,39.85662819507378,38.47948235847608,39.4136848449707,136600
2025-01-10 00:00:00-05:00,39.67945402218802,39.864683496036186,38.439218687216226,39.494224548339844,110600
2025-01-13 00:00:00-05:00,38.29425858162931,39.19624658156424,37.2553599607595,38.97880554199219,149100
2025-01-14 00:00:00-05:00,40.25124072455803,40.61364747128086,39.71971185341615,40.227081298828125,76500
2025-01-15 00:00:00-05:00,41.03242670364817,41.42140757506296,40.71834189244917,41.19349670410156,95200
2025-01-16 00:00:00-05:00,41.282694574693934,41.55839920043945,40.54477970774581,41.55839920043945,74000
2025-01-17 00:00:00-05:00,42.012513746410555,42.061165516114436,41.76113492742622,41.88277053833008,123200
2025-01-21 00:00:00-05:00,42.46661057904216,42.961257493327395,41.404339100811775,42.93693161010742,183100
2025-01-22 00:00:00-05:00,42.30442676989381,42.44471199683222,41.78545402190787,42.231449127197266,109900
2025-01-23 00:00:00-05:00,41.580377393693084,42.8138999514728,41.45784065756934,41.76826477050781,87000
2025-01-24 00:00:00-05:00,42.72404726095181,43.35714864339881,42.20694788164314,42.83841323852539,99700
2025-01-27 00:00:00-05:00,41.466015164519106,41.6620733514358,40.49390124149837,41.474185943603516,212600
2025-01-28 00:00:00-05:00,41.76009191015898,42.26248876372496,41.457838590029674,41.95615005493164,88700
2025-01-29 00:00:00-05:00,41.90714087644783,42.83841018895395,41.54361913807903,42.764888763427734,245800
2025-01-30 00:00:00-05:00,42.947673470705475,43.562518727020574,42.89782329419198,43.288330078125,112300
2025-01-31 00:00:00-05:00,42.980912789018454,43.379730083551465,41.55181510646993,41.70968246459961,241200
2025-02-03 00:00:00-05:00,39.657438720092166,41.842628479003906,39.41565516046061,41.842628479003906,341900
2025-02-04 00:00:00-05:00,41.053297546479364,41.377336425969894,40.29720577116201,40.77080154418945,254400
2025-02-05 00:00:00-05:00,40.891274171411744,41.01175072236189,39.67404928641941,40.67940139770508,246900
2025-02-06 00:00:00-05:00,40.826501051931494,41.081195044294155,39.25463541801344,39.88506317138672,185200
2025-02-07 00:00:00-05:00,41.14591349618123,41.16272528560312,39.296658344545484,39.79259490966797,168400
2025-02-10 00:00:00-05:00,40.63317000234538,40.63317000234538,39.84303504412295,40.011146545410156,193700
2025-02-11 00:00:00-05:00,40.02795792207056,40.179260836878306,39.019272892192674,39.2462272644043,132400
2025-02-12 00:00:00-05:00,39.002474663641294,40.31376266479492,38.8175481172131,40.31376266479492,115700
2025-02-13 00:00:00-05:00,39.698900132427234,39.90187846527377,39.25066048127302,39.62278366088867,124200
2025-02-14 00:00:00-05:00,39.952622194131294,40.80089511532145,39.66507144985427,40.39240264892578,109300
2025-02-18 00:00:00-05:00,40.257095518158266,40.31629687301361,38.523334641183325,39.02231979370117,237500
2025-02-19 00:00:00-05:00,39.64816469268222,40.27231792940767,39.43673037213328,39.834224700927734,113100
2025-02-20 00:00:00-05:00,40.600807591376466,40.81351089477539,40.03076105055804,40.81351089477539,127700
2025-02-21 00:00:00-05:00,40.9326256737075,41.02621564980971,39.13740921020508,39.13740921020508,139900
2025-02-24 00:00:00-05:00,39.51176231935768,39.51176231935768,38.77155577260391,38.94171905517578,132700
2025-02-25 00:00:00-05:00,37.04440912335524,37.04440912335524,35.45338603310357,36.19359588623047,212500
2025-02-26 00:00:00-05:00,35.50442742540877,36.603677706639786,33.9482916106835,34.968414306640625,139600
2025-02-27 00:00:00-05:00,35.687118821608834,36.01224813275319,34.11281276746108,34.53205871582031,94500
2025-02-28 00:00:00-05:00,33.71069655433011,35.175484431669766,33.43946976093693,34.7545280456543,107500
2025-03-03 00:00:00-05:00,37.30421555517689,37.30421555517689,35.079653469943935,35.25077438354492,133400
2025-03-04 00:00:00-05:00,34.224048473489184,36.17481819204299,33.8903645230902,35.63579177856445,109700
2025-03-05 00:00:00-05:00,36.36305116455916,36.61973087294884,35.92669598668266,36.53417205810547,66300
2025-03-06 00:00:00-05:00,36.541926487206254,36.70112362740503,36.01356937443982,36.45157241821289,43600
2025-03-07 00:00:00-05:00,36.726927215055305,36.998849387161926,35.965366558773795,36.61505889892578,79400
2025-03-10 00:00:00-04:00,35.10915458735315,35.47659767219884,32.46305950987569,33.51719665527344,179000
2025-03-11 00:00:00-04:00,34.05931913157469,35.134967108959685,33.16437922656227,34.79936218261719,51900
2025-03-12 00:00:00-04:00,35.436146053778415,35.436146053778415,33.930238935406734,34.92844009399414,40700
2025-03-13 00:00:00-04:00,34.71505814757893,34.74975665064251,33.57870698998209,33.58738327026367,41600
2025-03-14 00:00:00-04:00,35.03601008565546,35.80803355837533,34.71505721353141,35.66924285888672,53500
2025-03-17 00:00:00-04:00,35.096732966256994,35.66924505045234,34.79139539404048,35.608524322509766,79000
2025-03-18 00:00:00-04:00,35.60851783101774,35.60851783101774,34.24663322281126,34.81914520263672,62700
2025-03-19 00:00:00-04:00,35.556472759235106,36.19837841445823,35.25286587125155,36.0509147644043,116000
2025-03-20 00:00:00-04:00,36.045644280278374,36.43256873338214,35.29729334766302,35.64112854003906,98600
2025-03-21 00:00:00-04:00,35.957703780317566,36.05443572998047,35.17505924876143,36.05443572998047,76800
2025-03-24 00:00:00-04:00,36.93380949876898,36.93380949876898,36.362213486132774,36.87225341796875,120500
2025-03-25 00:00:00-04:00,36.8722468978446,37.06571074875212,36.62162479760268,36.925010681152344,75800
2025-03-26 00:00:00-04:00,36.942602153093574,37.00416158905877,36.313847874783676,36.58205795288086,63400
2025-03-27 00:00:00-04:00,36.403013347612934,36.98801416166927,36.34096806288078,36.75756072998047,42400
2025-03-28 00:00:00-04:00,36.49164190933038,36.49164190933038,35.45459658228128,35.71164321899414,85000
2025-03-31 00:00:00-04:00,35.383691889531434,35.63630917986265,34.718918088569865,35.42801284790039,78200
2025-04-01 00:00:00-04:00,35.81801119059379,36.31437683105469,35.233010398471514,36.31437683105469,130100
2025-04-02 00:00:00-04:00,36.34096966722107,37.03233337402344,35.98819740685382,37.03233337402344,73200
2025-04-03 00:00:00-04:00,35.36535831511686,35.436747627171535,34.67821874010621,35.044097900390625,114800
2025-04-04 00:00:00-04:00,35.08870382327178,36.409437953464156,34.93699946297379,35.82938766479492,171100
2025-04-07 00:00:00-04:00,32.68818632552107,34.8834608570266,32.50970797407211,33.50918197631836,221400
2025-04-08 00:00:00-04:00,34.713911706609714,34.720158398461386,32.798846194474166,33.402099609375,150400
2025-04-09 00:00:00-04:00,33.05407189160543,35.766933833524654,33.05407189160543,35.044097900390625,150800
