Date,Open,High,Low,Close,Volume
2025-06-18 00:00:00-04:00,49.42967665953034,49.42967665953034,49.14452345971033,49.311683654785156,2500
2025-06-20 00:00:00-04:00,49.35101580301245,49.39034805781101,49.20254273018285,49.270389556884766,7300
2025-06-23 00:00:00-04:00,49.69417850234045,49.69417850234045,48.93803231411589,49.587982177734375,15600
2025-06-24 00:00:00-04:00,49.83282349527906,50.775792303386325,49.83282349527906,50.39821243286133,9100
2025-06-25 00:00:00-04:00,50.216302835322146,50.23596896122595,49.46605682373047,49.46605682373047,8500
2025-06-26 00:00:00-04:00,49.48867521123499,49.60666821639471,49.25268544998555,49.35298156738281,18800
2025-06-27 00:00:00-04:00,49.27234865074834,49.754155581255276,49.27234865074834,49.31757736206055,12300
2025-06-30 00:00:00-04:00,49.04619874235557,49.28218476224572,48.95770304716422,48.97343444824219,8300
2025-07-01 00:00:00-04:00,49.080608906889324,49.665660183041915,48.94786350113173,49.587982177734375,3300
2025-07-02 00:00:00-04:00,49.71482863957158,49.71482863957158,48.33822986457677,48.3972282409668,8700
2025-07-03 00:00:00-04:00,48.554552430243255,49.075691615352575,48.554552430243255,48.949832916259766,3500
2025-07-07 00:00:00-04:00,48.97254561016777,48.98735973353664,48.02934333574584,48.09650421142578,7500
2025-07-08 00:00:00-04:00,47.851567561901994,48.24662467644915,47.851567561901994,48.06884765625,6700
2025-07-09 00:00:00-04:00,48.13798692336156,48.264404296875,47.86539498772217,48.264404296875,4300
2025-07-10 00:00:00-04:00,48.207121779150185,48.207121779150185,47.87132115838432,48.106380462646484,4300
2025-07-11 00:00:00-04:00,47.77255320870497,47.93057680582441,47.35675557321645,47.79823303222656,11200
2025-07-14 00:00:00-04:00,47.607804832318166,48.06404538724773,47.607804832318166,47.94601821899414,3200
2025-07-15 00:00:00-04:00,47.92518895021059,47.92518895021059,47.154537200927734,47.154537200927734,7100
2025-07-16 00:00:00-04:00,47.34001221099562,47.3896029194743,47.032543764782126,47.32017517089844,5700
2025-07-17 00:00:00-04:00,47.20115363498724,47.573089599609375,47.01270744164888,47.573089599609375,4000
2025-07-18 00:00:00-04:00,47.67723337319934,48.09380363986173,47.58400344848633,47.58400344848633,6700
2025-07-21 00:00:00-04:00,47.70899963378906,48.029998779296875,47.630001068115234,47.7400016784668,8300
