Date,Close,Dividends
2024-09-26 00:00:00-04:00,32.69329833984375,0.36
2024-10-03 00:00:00-04:00,32.386348724365234,0.386
2024-10-10 00:00:00-04:00,32.58647537231445,0.25
2024-10-17 00:00:00-04:00,33.340145111083984,0.307
2024-10-24 00:00:00-04:00,32.605987548828125,0.335
2024-10-31 00:00:00-04:00,32.472496032714844,0.258
2024-11-07 00:00:00-05:00,34.897621154785156,0.263
2024-11-14 00:00:00-05:00,34.54399108886719,0.334
2024-11-21 00:00:00-05:00,34.572452545166016,0.411
2024-11-27 00:00:00-05:00,35.649967193603516,0.327
2024-12-05 00:00:00-05:00,35.31885528564453,0.283
2024-12-12 00:00:00-05:00,35.02273941040039,0.371
2024-12-19 00:00:00-05:00,33.124725341796875,0.265
2024-12-26 00:00:00-05:00,33.932796478271484,0.274
2025-01-02 00:00:00-05:00,33.53016662597656,0.591
2025-01-08 00:00:00-05:00,33.6578483581543,0.206
2025-01-16 00:00:00-05:00,34.107879638671875,0.375
2025-01-23 00:00:00-05:00,34.715972900390625,0.2
2025-01-30 00:00:00-05:00,34.755672454833984,0.215
2025-02-06 00:00:00-05:00,34.77180862426758,0.28
2025-02-13 00:00:00-05:00,34.523475646972656,0.254
2025-02-20 00:00:00-05:00,34.40523910522461,0.203
2025-02-27 00:00:00-05:00,32.64930725097656,0.193
2025-03-06 00:00:00-05:00,31.760705947875977,0.15
2025-03-13 00:00:00-04:00,30.798568725585938,0.301
2025-03-20 00:00:00-04:00,31.954240798950195,0.327
2025-03-27 00:00:00-04:00,32.008113861083984,0.192
2025-04-03 00:00:00-04:00,29.28506851196289,0.322
2025-04-10 00:00:00-04:00,27.106407165527344,0.246
2025-04-16 00:00:00-04:00,27.694578170776367,0.236
2025-04-24 00:00:00-04:00,29.003572463989258,0.312
2025-05-01 00:00:00-04:00,29.45878028869629,0.253
2025-05-08 00:00:00-04:00,30.536773681640625,0.238
2025-05-15 00:00:00-04:00,31.863832473754883,0.237
2025-05-22 00:00:00-04:00,31.283002853393555,0.249
2025-05-29 00:00:00-04:00,31.770954132080078,0.267
2025-06-05 00:00:00-04:00,32.16187286376953,0.301
2025-06-12 00:00:00-04:00,32.96208572387695,0.135
2025-06-18 00:00:00-04:00,32.75626754760742,0.244
2025-06-26 00:00:00-04:00,33.31636428833008,0.275
2025-07-02 00:00:00-04:00,33.728084564208984,0.259
2025-07-10 00:00:00-04:00,34.33174133300781,0.262
2025-07-17 00:00:00-04:00,34.2400016784668,0.265
