Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-01-23 00:00:00-05:00,38.73358365077554,39.98802292233297,38.62354673832421,39.09304428100586,135700,0.747,0.0,0.0
2025-01-24 00:00:00-05:00,39.58454895019531,40.02470499865592,38.95366057296672,39.58454895019531,120100,0.0,0.0,0.0
2025-01-27 00:00:00-05:00,37.62952017634827,38.15843937470264,34.62546923547737,35.75446319580078,274200,0.0,0.0,0.0
2025-01-28 00:00:00-05:00,36.30539897708454,36.30539897708454,35.49111298684674,35.882850646972656,90300,0.0,0.0,0.0
2025-01-29 00:00:00-05:00,37.03898391344176,37.03898391344176,35.61214788044796,36.44477462768555,112500,0.0,0.0,0.0
2025-01-30 00:00:00-05:00,36.90469254548529,37.64026147864813,36.84525420631166,37.40993118286133,79300,0.629,0.0,0.0
2025-01-31 00:00:00-05:00,37.82600754570298,37.833436274575355,36.66693027415958,36.860111236572266,106200,0.0,0.0,0.0
2025-02-03 00:00:00-05:00,35.1512119900876,37.04585500751692,34.948371726940216,36.897254943847656,162400,0.0,0.0,0.0
2025-02-04 00:00:00-05:00,37.09787377014743,37.265047111633564,36.74123522981547,36.94184494018555,70300,0.0,0.0,0.0
2025-02-05 00:00:00-05:00,37.506515103946015,37.5570395256973,36.53021695836197,36.592628479003906,123100,0.0,0.0,0.0
2025-02-06 00:00:00-05:00,36.90721596939641,37.215779440712886,36.058288179736934,36.38792419433594,68500,0.628,0.0,0.0
2025-02-07 00:00:00-05:00,36.85453647558506,37.78699943392704,36.500816306089746,36.68896484375,114700,0.0,0.0,0.0
2025-02-10 00:00:00-05:00,37.03515563763814,37.38887578968976,36.932804514815004,37.24588394165039,109700,0.0,0.0,0.0
2025-02-11 00:00:00-05:00,37.24588648466846,37.24588648466846,36.12451991574619,36.13957214355469,95400,0.0,0.0,0.0
2025-02-12 00:00:00-05:00,35.92884886082116,36.66639084236166,35.67296671449739,36.538448333740234,121100,0.0,0.0,0.0
2025-02-13 00:00:00-05:00,36.66333045197801,37.341011463207096,36.31154386535876,37.24202346801758,57200,0.564,0.0,0.0
2025-02-14 00:00:00-05:00,37.43998625960441,37.470444542774764,37.00596589074306,37.28770065307617,106400,0.0,0.0,0.0
2025-02-18 00:00:00-05:00,37.39429834766011,37.39429834766011,36.427269729679004,36.716617584228516,261900,0.0,0.0,0.0
2025-02-19 00:00:00-05:00,37.044040201386665,37.044040201386665,36.28260055000903,36.305442810058594,163900,0.0,0.0,0.0
2025-02-20 00:00:00-05:00,36.72471904787496,36.72471904787496,35.66112723487628,36.69388961791992,105900,0.574,0.0,0.0
2025-02-21 00:00:00-05:00,37.00216730980854,37.029142320327956,33.91158963863889,34.196754455566406,207500,0.0,0.0,0.0
2025-02-24 00:00:00-05:00,34.33549348824345,34.56285687459234,32.49347755366374,32.84800720214844,171300,0.0,0.0,0.0
2025-02-25 00:00:00-05:00,31.614852221778644,31.92622177149276,29.775917879276935,30.7208194732666,200600,0.0,0.0,0.0
2025-02-26 00:00:00-05:00,30.674576753009287,31.422174176761608,30.443361933927356,31.021400451660156,93100,0.0,0.0,0.0
2025-02-27 00:00:00-05:00,32.004907776853045,32.32519107961061,30.536290275933656,30.55191421508789,66900,0.539,0.0,0.0
2025-02-28 00:00:00-05:00,30.34880482289988,32.02834096808919,30.05039445040274,31.49713897705078,76700,0.0,0.0,0.0
2025-03-03 00:00:00-05:00,33.00481609154035,33.114180685819036,30.106642423308323,30.801891326904297,113500,0.0,0.0,0.0
2025-03-04 00:00:00-05:00,29.63011921259952,31.41120634920915,28.60833814664328,30.708147048950195,90200,0.0,0.0,0.0
2025-03-05 00:00:00-05:00,31.512762754816595,32.22363556567298,30.87063467726104,32.208011627197266,68700,0.0,0.0,0.0
2025-03-06 00:00:00-05:00,31.602825088680888,32.211179833303625,30.978668569848175,31.32630157470703,74100,0.464,0.0,0.0
2025-03-07 00:00:00-05:00,31.255188883955803,31.83588814785389,30.10089407052324,31.397401809692383,56400,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,30.504626024052154,30.793792752687743,27.739378953438074,28.292428970336914,108900,0.0,0.0,0.0
2025-03-11 00:00:00-04:00,28.93238400473792,29.761957516955224,27.90529284609363,29.461732864379883,62600,0.0,0.0,0.0
2025-03-12 00:00:00-04:00,30.02268007169273,30.22335926374122,28.83757427938907,29.65924835205078,74500,0.0,0.0,0.0
2025-03-13 00:00:00-04:00,29.928488552741165,29.928488552741165,28.666156633317616,28.674144744873047,45800,0.417,0.0,0.0
2025-03-14 00:00:00-04:00,29.11357129321099,30.296010201296873,29.11357129321099,30.184158325195312,48700,0.0,0.0,0.0
2025-03-17 00:00:00-04:00,29.99241122241271,30.778571379375215,29.616905906947107,30.567649841308594,56700,0.0,0.0,0.0
2025-03-18 00:00:00-04:00,30.367910219030797,30.367910219030797,29.353252346413573,29.42515754699707,40800,0.0,0.0,0.0
2025-03-19 00:00:00-04:00,29.94446457809766,31.07097714484343,29.668827519428454,30.71944236755371,60500,0.0,0.0,0.0
2025-03-20 00:00:00-04:00,30.567387148689722,31.060801394940555,30.332812656928954,30.599742889404297,40500,0.472,0.0,0.0
2025-03-21 00:00:00-04:00,30.195299223775425,30.86666373568936,29.868511246244186,30.729156494140625,60100,0.0,0.0,0.0
2025-03-24 00:00:00-04:00,31.424782315405007,32.48440933227539,31.376251805950286,32.48440933227539,70100,0.0,0.0,0.0
2025-03-25 00:00:00-04:00,32.49250238857669,32.63324953025557,32.05894602144909,32.27410888671875,65100,0.0,0.0,0.0
2025-03-26 00:00:00-04:00,32.298375806570924,32.309700006082565,30.939465693948467,31.23874855041504,72300,0.0,0.0,0.0
2025-03-27 00:00:00-04:00,30.98077743410787,31.48033265607382,30.56311256736961,30.968490600585938,60000,0.475,0.0,0.0
2025-03-28 00:00:00-04:00,30.30104703429743,30.448457783306058,28.695911238465378,28.867889404296875,79100,0.0,0.0,0.0
2025-03-31 00:00:00-04:00,28.25368195186775,28.474798098549304,27.248014139003796,28.229114532470703,82900,0.0,0.0,0.0
2025-04-01 00:00:00-04:00,28.351955388838917,29.547620852211235,27.763133939304186,29.52305030822754,44300,0.0,0.0,0.0
2025-04-02 00:00:00-04:00,28.90064647178137,30.05536186022426,28.76142382793627,30.047170639038086,57800,0.0,0.0,0.0
2025-04-03 00:00:00-04:00,27.64396139254739,28.855094824477646,27.544553362989443,28.07473373413086,67500,0.419,0.0,0.0
2025-04-04 00:00:00-04:00,27.561124333546527,27.96704233356786,25.68892275720057,27.63568115234375,99600,0.0,0.0,0.0
2025-04-07 00:00:00-04:00,24.926789459723054,28.5800675307236,24.926789459723054,27.035085678100586,108900,0.0,0.0,0.0
2025-04-08 00:00:00-04:00,28.265268721244155,28.265268721244155,25.299570915805393,25.838035583496094,69200,0.0,0.0,0.0
2025-04-09 00:00:00-04:00,25.564661946382525,29.814394302089475,25.51827131775938,29.19308853149414,106100,0.0,0.0,0.0
2025-04-10 00:00:00-04:00,28.595360372101748,28.595360372101748,26.99415448027794,27.70673179626465,51100,0.417,0.0,0.0
2025-04-11 00:00:00-04:00,28.234879379261923,29.299556024500973,28.00853049897016,29.240873336791992,43300,0.0,0.0,0.0
2025-04-14 00:00:00-04:00,29.735483295774642,30.24853941732654,29.17380209737899,29.551050186157227,57000,0.0,0.0,0.0
2025-04-15 00:00:00-04:00,29.701957250195363,30.219206041833043,28.611293770853205,29.00614356994629,60200,0.0,0.0,0.0
2025-04-16 00:00:00-04:00,28.654043412387896,29.123508114494634,28.293562215727956,28.83009147644043,62400,0.0,0.0,0.0
2025-04-17 00:00:00-04:00,29.195996067621547,29.195996067621547,28.406455918313725,29.11958885192871,44800,0.431,0.0,0.0
