date,open,high,low,close,volume,rsi
2025-01-02 00:00:00-05:00,23.78,24.32,23.465,23.61,4572388.0,
2025-01-03 00:00:00-05:00,23.74,24.4,23.47,24.22,3851358.0,
2025-01-06 00:00:00-05:00,24.6,24.76,24.03,24.08,3599990.0,
2025-01-07 00:00:00-05:00,24.29,24.72,23.68,23.76,3895133.0,
2025-01-08 00:00:00-05:00,23.5,23.925,23.24,23.81,3463448.0,
2025-01-10 00:00:00-05:00,23.84,24.37,23.71,24.15,4243692.0,
2025-01-13 00:00:00-05:00,23.6,23.68,22.6583,23.06,6208764.0,
2025-01-14 00:00:00-05:00,23.17,23.27,22.37,22.65,4704598.0,
2025-01-15 00:00:00-05:00,23.26,23.37,22.73,23.0,3991562.0,
2025-01-16 00:00:00-05:00,22.92,23.07,22.29,22.74,4548744.0,
2025-01-17 00:00:00-05:00,23.1,23.705,22.97,23.46,4467777.0,
2025-01-21 00:00:00-05:00,24.32,25.05,24.3,24.9,7765156.0,
2025-01-22 00:00:00-05:00,24.9,24.9,24.51,24.64,3137524.0,
2025-01-23 00:00:00-05:00,24.54,25.06,24.37,24.79,3247736.0,
2025-01-24 00:00:00-05:00,24.91,24.955,24.54,24.69,2868057.0,58.65384615384618
2025-01-27 00:00:00-05:00,24.3,24.47,23.99,24.21,5968191.0,54.16666666666668
2025-01-28 00:00:00-05:00,24.15,24.875,24.15,24.74,3575042.0,57.98844116230536
2025-01-29 00:00:00-05:00,24.6,25.03,24.425,24.53,2906888.0,55.9960743254685
2025-01-30 00:00:00-05:00,24.7,24.86,24.25,24.62,3735353.0,56.68297569592248
2025-01-31 00:00:00-05:00,24.66,24.89,23.8708,24.07,4549311.0,51.40229030810659
2025-02-03 00:00:00-05:00,23.05,23.53,22.685,23.11,4958227.0,43.742235848454015
2025-02-04 00:00:00-05:00,23.03,23.3,22.695,22.74,4131335.0,41.19422706850947
2025-02-05 00:00:00-05:00,22.74,22.79,22.27,22.51,3783869.0,39.64814134283725
2025-02-06 00:00:00-05:00,22.91,23.225,22.87,23.13,4329175.0,45.577703339565446
2025-02-07 00:00:00-05:00,23.02,23.33,22.385,22.49,4857116.0,41.089842246034515
2025-02-10 00:00:00-05:00,22.66,22.82,22.4,22.6,5185823.0,42.14430317465119
2025-02-11 00:00:00-05:00,22.38,22.81,22.28,22.7,3836821.0,43.14070333339623
2025-02-12 00:00:00-05:00,22.28,22.65,22.12,22.49,4089577.0,41.523424865266946
2025-02-13 00:00:00-05:00,22.63,23.155,22.54,23.04,3391500.0,47.11527952150418
