ticker,training_return,testing_return,training_win_rate,testing_win_rate,avg_performance,consistency_score
LRCX,-16.2981486112716,0.6071729043041652,40.0,50.0,-7.845487853483718,-9.536020005041294
CSX,-9.336575846589923,0.5780638512661751,40.0,50.0,-4.379255997661874,-5.370719967447483
ERIC,-11.41520311327523,0.553338171262685,40.0,50.0,-5.4309324710062725,-6.627786599460064
DOC,-11.532080512040165,0.5424478513519126,40.0,50.0,-5.494816330344126,-6.702269166683334
AAL,-14.342317380794178,0.5323734141167824,20.0,50.0,-6.904971983338697,-8.392441062829793
BBD,-3.282615650122367,0.5283907031479851,40.0,50.0,-1.377112473487191,-1.758213108814226
SOUN,-12.302263344785692,0.39633448640690183,40.0,50.0,-5.952964429189395,-7.222824212308654
PEP,-7.461908578844145,0.37949804136359067,20.0,50.0,-3.5412052687402773,-4.325345930761051
VZ,-2.618776030221037,0.29149161784285393,60.0,50.0,-1.1636422061890916,-1.4546689709954808
CNH,-20.69467595666391,0.25464744960510544,20.0,50.0,-10.220014253529403,-12.314946594156304
TZA,47.384222554161546,0.24768128161889447,80.0,50.0,23.81595191789022,19.102297790635955
CSCO,-4.419332264916164,0.18517749842879017,80.0,50.0,-2.117077383243687,-2.5775283595781824
QUBT,-37.43028285238452,0.17199862401100496,40.0,50.0,-18.62914211418676,-22.38937026182631
KMI,-7.620142579147327,0.14980486865823206,60.0,50.0,-3.7351688552445474,-4.5121636000251035
TLT,-1.3834727425262927,0.09845438011408802,20.0,50.0,-0.6425091812061023,-0.7907018934701404
HPQ,-37.021364456000825,0.07097997599205819,20.0,50.0,-18.475192240004382,-22.18442668320367
CAN,-57.06698204729497,0.050744554692205845,0.0,50.0,-28.50811874630138,-34.219891406500096
RF,-17.18216122935532,0.015616512764804469,20.0,50.0,-8.583272358295257,-10.30305013250727
SLV,-8.884698753240105,-0.05164805694205521,40.0,50.0,-4.46817340509108,-5.351478474720885
SCHD,-12.692004257820265,-0.10174805771364648,40.0,50.0,-6.396876157766956,-7.6559017777776175
LQD,-3.024262202475436,-0.1400193622365875,20.0,50.0,-1.5821407823560119,-1.8705650663798967
MARA,-22.11995445862317,-0.14821488035773323,0.0,50.0,-11.134084669490452,-13.331258627316995
IWM,-13.198471668228995,-0.16868710570824286,20.0,50.0,-6.683579386968619,-7.9865578432206945
HST,-8.723720793350564,-0.2807021722560754,20.0,50.0,-4.50221148280332,-5.346513344912768
VCSH,-1.8082392546200587,-0.34048892865983227,20.0,50.0,-1.0743640916399455,-1.2211391242359682
TSM,-12.144763155898941,-0.37980320185644345,40.0,50.0,-6.262283178877692,-7.438779174281942
SCHX,-10.031377931620533,-0.38282244949305877,40.0,50.0,-5.207100190556796,-6.171955738769543
SPLG,-9.77554608605029,-0.444018764741716,40.0,50.0,-5.109782425396004,-6.042935157526861
SPY,-9.840849976245758,-0.4520031831912519,40.0,50.0,-5.146426579718505,-6.085311259023956
RSP,-10.610500961350288,-0.45975744278002884,20.0,50.0,-5.535129202065159,-6.550203553922184
CVX,-25.374248084516292,-0.5113887049113641,20.0,50.0,-12.942818394713829,-15.42910433267432
CCCS,-8.172111975580476,-0.5332663201003451,40.0,50.0,-4.352689147840411,-5.116573713388424
VTRS,-27.20728273091878,-0.5366916671302513,40.0,50.0,-13.871987199024517,-16.53904630540337
GAP,-31.685956568252404,-0.5845492713362099,20.0,50.0,-16.135252919794308,-19.245393649485926
QQQ,-10.123566658089745,-0.6408967849696467,60.0,50.0,-5.3822317215296955,-6.330498708841706
XOM,-22.890845857861063,-0.6938291044408351,0.0,50.0,-11.792337481150948,-14.012039156492971
CGC,-50.23351503695142,-0.7369529252519214,20.0,50.0,-25.48523398110167,-30.434890192271617
C,-17.358119422400154,-0.8238807379516322,40.0,50.0,-9.091000080175894,-10.744423948620746
FHN,-10.434715244098081,-0.8241102248734755,60.0,50.0,-5.629412734485778,-6.590473236408239
HYG,-5.057239339138175,-0.928865337066731,0.0,0.0,-2.993052338102453,-3.4058897383095976
KVUE,-7.129866363664905,-0.947190011512955,40.0,0.0,-4.0385281875889305,-4.656795822804126
IONQ,-28.00239257317967,-0.9716548186610385,60.0,50.0,-14.487023695920353,-17.190097471372216
USHY,-5.8241889141119385,-1.011609802680813,0.0,0.0,-3.417899358396376,-3.8991572695394883
UEC,-38.78064743180742,-1.0179611332853389,0.0,50.0,-19.899304282546378,-23.675572912398586
IPG,-22.410422613968883,-1.1690177638453703,20.0,50.0,-11.789720188907127,-13.913860673919478
IEMG,-9.212202723432384,-1.2818813161555087,40.0,0.0,-5.2470420197939465,-6.040074160521634
EEM,-9.801961087336464,-1.3249716579094462,40.0,0.0,-5.563466372622955,-6.411165315565657
COTY,-20.920610392006665,-1.4110032362459668,20.0,50.0,-11.165806814126316,-13.116767529702386
TNA,-36.98616439524499,-1.4601772547875314,20.0,50.0,-19.22317082501626,-22.775769539062008
XLE,-23.530505681745094,-1.476217183578743,0.0,50.0,-12.503361432661919,-14.708790282478553
VEA,-8.120244227531392,-1.5013264833039108,60.0,0.0,-4.810785355417652,-5.4726771298404
T,1.6696222785939963,-1.5468285207776322,80.0,50.0,0.06139687890818202,-0.26024820102898083
XLF,-7.956247366295366,-1.6067890201185042,60.0,50.0,-4.781518193206935,-5.416464027824621
GIS,-4.83255841687491,-1.6080552020857009,20.0,50.0,-3.220306809480306,-3.5427571309592265
HPP,-28.206048880378997,-1.8670447004886181,20.0,0.0,-15.036546790433807,-17.670447208422846
EFA,-8.278067921844078,-1.8716169752277856,60.0,0.0,-5.074842448535932,-5.715487543197561
HPE,-30.984053446619853,-1.9620324312171422,20.0,50.0,-16.473042938918496,-19.37524504045877
XLV,-6.666015924047963,-1.998907189892829,40.0,0.0,-4.332461556970396,-4.79917243038591
ET,-18.11733782871435,-2.040909392668999,40.0,50.0,-10.079123610691676,-11.686766454296212
SBUX,-14.306609488821598,-2.0503701155336285,40.0,50.0,-8.178489802177614,-9.40411373950641
BTE,-41.9210875629912,-2.144530546044321,20.0,50.0,-22.03280905451776,-26.010464756212446
BAC,-11.65331282763905,-2.242644036771524,40.0,50.0,-6.9479784322052875,-7.8890453112920405
ETSY,-0.08862015865309658,-2.278360243237554,40.0,50.0,-1.1834902009453252,-1.402464209403771
FL,-24.195025617956713,-2.365215454849112,0.0,50.0,-13.280120536402912,-15.463101552713672
NVDD,16.62871347642396,-2.36823416803037,60.0,0.0,7.130239654196796,5.2305448897513624
WMB,-2.3171513335702,-2.4416761061968106,80.0,50.0,-2.3794137198835053,-2.3918661971461663
INFY,-9.452282338713436,-2.459691774316719,40.0,50.0,-5.955987056515077,-6.6552461129547495
CNQ,-28.722882799008108,-2.5259842299853785,0.0,50.0,-15.624433514496744,-18.244123371399017
IBIT,-18.271607682969126,-2.5299773007878,0.0,50.0,-10.400792491878462,-11.974955530096596
ETHA,-44.462994452792415,-2.652027147018543,20.0,50.0,-23.55751079990548,-27.738607530482867
TQQQ,-30.15639622128232,-2.683409027321626,60.0,0.0,-16.419902624301972,-19.167201343698043
OKTA,-21.394543369616294,-2.690267423644921,40.0,0.0,-12.042405396630608,-13.912832991227745
HAL,-33.51605529349341,-2.748329033821484,20.0,50.0,-18.132192163657447,-21.208964789624638
AAPL,-25.570091382578887,-2.7855182950762614,20.0,50.0,-14.177804838827575,-16.45626214757784
MRK,-7.965428045149059,-2.9081768274231368,40.0,50.0,-5.436802436286098,-5.94252755805869
CAG,-7.325755595203242,-2.94157608695651,20.0,0.0,-5.133665841079877,-5.57208379190455
LKQ,-6.420314280937567,-3.11511080446617,40.0,50.0,-4.767712542701869,-5.098232890349008
LABD,40.1972149490807,-3.143573781891029,60.0,0.0,18.526820583594837,14.192741710497664
ULTY,-12.873070307503731,-3.167008430166307,40.0,0.0,-8.020039368835018,-8.990645556568762
AMD,-23.25722860827295,-3.2968035440120613,40.0,50.0,-13.277016076142505,-15.273058582568595
KWEB,-14.949319182281906,-3.367948344499472,40.0,0.0,-9.15863376339069,-10.316770847168932
PDD,-24.06944047606636,-3.5015388088098898,20.0,50.0,-13.785489642438126,-15.842279809163774
CMCSA,-21.78831841386153,-3.5731437252070397,20.0,0.0,-12.680731069534284,-14.502248538399733
CLF,-5.343366168161934,-3.667032812938187,40.0,50.0,-4.50519949055006,-4.672832826072435
WU,-14.247970555890388,-3.727865272258557,20.0,50.0,-8.987917914074472,-10.039928442437656
EQT,-2.739907739374481,-3.7779062051841894,60.0,0.0,-3.258906972279335,-3.362706818860306
UAA,-25.611744155589598,-3.798555501934442,20.0,50.0,-14.70514982876202,-16.886468694127537
FXI,-15.70212592089948,-3.8167658849106,40.0,0.0,-9.759445902905039,-10.947981906503927
FCX,-23.704196985100833,-3.905707037862627,40.0,50.0,-13.80495201148173,-15.78480100620555
RIG,-42.29518183207547,-3.9152597976127246,0.0,50.0,-23.1052208148441,-26.943213018290372
PLTD,-10.765821163370038,-3.9602712278234087,40.0,0.0,-7.3630461955967235,-8.043601189151387
ETHD,125.96471173526895,-3.9885162932488782,80.0,50.0,60.988097721010035,47.992774918158254
WFC,-6.969106875993491,-4.021162189543426,60.0,50.0,-5.495134532768459,-5.789929001413466
BMY,-0.4692949481930775,-4.0282999851903085,60.0,50.0,-2.248797466691693,-2.604697970391416
HLN,-1.8951829864227832,-4.03871198640009,60.0,0.0,-2.9669474864114367,-3.181300386409167
KHC,-10.580746700598942,-4.177457277407259,0.0,50.0,-7.3791019890031,-8.019430931322269
TEVA,-26.736141529478942,-4.456364769164278,20.0,50.0,-15.59625314932161,-17.824230825353077
PATH,-12.794325632056136,-4.513206388206403,40.0,50.0,-8.65376601013127,-9.481877934516243
DNN,-29.922210696862205,-4.581229581229596,20.0,0.0,-17.2517201390459,-19.78581825060916
IQ,-31.001939355628604,-4.663212435233155,20.0,0.0,-17.832575895430878,-20.466448587470424
ABEV,0.7222423035615044,-4.7104456070719785,40.0,0.0,-1.994101651755237,-2.5373704428185855
NOK,-6.6402166538174985,-4.917341889172877,60.0,0.0,-5.778779271495187,-5.95106674795965
NVD,29.201855114491405,-4.962082335500062,40.0,0.0,12.119886389495672,8.703492644496526
NIO,-24.45492215677022,-5.317228932389284,20.0,0.0,-14.886075544579752,-16.799844867017846
VRAX,-48.9306931919243,-5.383017184016669,0.0,50.0,-27.156855187970486,-31.511622788761247
SLB,-30.186154546855835,-5.559171597633128,0.0,50.0,-17.87266307224448,-20.335361367166755
KSS,-23.161742724565205,-5.570486330681323,40.0,50.0,-14.366114527623264,-16.12524016701165
CMG,-5.199346511409342,-5.588344702763781,40.0,0.0,-5.393845607086561,-5.432745426222005
MSTR,-13.784263443662581,-5.646996239139601,40.0,0.0,-9.71562984140109,-10.529356561853389
NVDQ,28.058703921440696,-5.702804377564997,40.0,0.0,11.17794977193785,7.801798942037282
MU,-23.152219581740184,-5.745399913394267,40.0,0.0,-14.448809747567225,-16.189491714401818
CRWV,58.238653635390605,-5.852768157554067,40.0,0.0,26.19294273891827,19.783800559623803
BEKE,-9.959747572396104,-6.276949987796209,20.0,50.0,-8.118348780096156,-8.486628538556145
IBRX,-31.09490688183034,-6.300743281875343,40.0,50.0,-18.69782508185284,-21.17724144184834
S,-23.85081172844704,-6.330103157236655,40.0,0.0,-15.09045744284185,-16.842528299962886
DJT,-27.24754350932228,-6.673685937110941,20.0,50.0,-16.96061472321661,-19.018000480437745
SMCI,-46.77684871745178,-6.790070370861789,0.0,0.0,-26.783459544156784,-30.782137378815783
MRVL,-16.41515527901406,-6.803114459289317,40.0,50.0,-11.609134869151688,-12.570338951124162
HOLO,-68.08421366595034,-7.083625693691376,0.0,50.0,-37.58391967982086,-43.68397847704676
NU,-0.7019456859058804,-7.1027436691228125,60.0,0.0,-3.902344677514346,-4.5424244758360395
AMDL,-43.528456794984194,-7.179882491186829,20.0,50.0,-25.354169643085513,-28.989027073465248
GRAB,-23.196202554211997,-7.181155491294677,40.0,0.0,-15.188679022753337,-16.79018372904507
HKPD,10.11999952737941,-7.317073170731714,60.0,0.0,1.4014631783238478,-0.34224409148726465
INTC,-26.786779401383164,-7.38981762917933,0.0,0.0,-17.088298515281245,-19.02799469250163
AMZN,-10.832060084405192,-7.390326443196027,40.0,50.0,-9.11119326380061,-9.455366627921526
AUR,-5.680072466229536,-7.450041328341516,40.0,0.0,-6.565056897285526,-6.742053783496724
SOXL,-53.364266712107714,-7.512599324875313,40.0,0.0,-30.438433018491512,-35.023599757214754
RR,-42.270603407582605,-8.004685669660283,0.0,0.0,-25.137644538621444,-28.564236312413676
GPRO,-41.15514280579811,-8.008387393436722,0.0,0.0,-24.581765099617414,-27.89644064085355
IBIO,-30.62484064953369,-8.289726301723332,60.0,50.0,-19.45728347562851,-21.690794910409547
JDST,1.1494122756989356,-8.317079044006991,60.0,0.0,-3.583833384154028,-4.5304825161246205
PACK,-17.911838158433614,-8.682044246269937,40.0,50.0,-13.296941202351775,-14.219920593568142
QCOM,-25.37114307594561,-9.080210425250323,0.0,0.0,-17.225676750597966,-18.854770015667494
TSLY,-24.225924951017795,-9.08708280270547,0.0,0.0,-16.656503876861635,-18.170388091692868
CLSK,-18.019815396590978,-9.319629303893484,40.0,50.0,-13.669722350242232,-14.539740959511981
WBD,-26.8995750606412,-10.15655851517815,20.0,0.0,-18.528066787909676,-20.20236844245598
RXRX,-51.40699061201861,-10.443928014382076,20.0,0.0,-30.925459313200342,-35.02176557296399
ACHR,-19.582137546099652,-10.730963556459084,40.0,0.0,-15.156550551279368,-16.041667950243426
PYPL,-13.612222805795849,-10.876911028181102,20.0,50.0,-12.244566916988475,-12.51809809474995
BITO,-31.469108635872665,-11.362591890560047,0.0,0.0,-21.415850263216356,-23.426501937747616
MRNA,-27.37269745441857,-11.665625775924982,40.0,50.0,-19.519161615171775,-21.089868783021135
TSLA,-30.66590902892843,-12.10810016642534,0.0,0.0,-21.387004597676885,-23.242785483927193
ALLR,-38.16248425040945,-12.205357142857153,20.0,0.0,-25.1839206966333,-27.77963340738853
LCID,-38.89491442395446,-13.62007168458781,40.0,0.0,-26.257493054271137,-28.784977328207802
CORZ,12.151598135818787,-13.722900354882183,60.0,0.0,-0.785651109531698,-3.3731009586017953
CONY,-35.627468845722696,-13.911691752953715,20.0,50.0,-24.769580299338205,-26.941158008615105
MSTU,-33.32842115257931,-14.301999488836692,20.0,0.0,-23.815210320708,-25.71785248708226
AMC,-31.367817862127268,-15.159215848978313,0.0,0.0,-23.26351685555279,-24.884377056867685
LUMN,7.329785080354578,-15.532775581502245,40.0,50.0,-4.101495250573834,-6.387751316759516
GDXD,-5.778349122226912,-16.33543224452316,60.0,0.0,-11.056890683375038,-12.112598995604662
RIVN,-21.261283956484554,-16.430844017974277,20.0,0.0,-18.846063987229414,-19.32910798108044
UNH,1.8001507895565316,-16.844039602323924,80.0,0.0,-7.521944406383696,-9.386363445571742
CRML,2.7072758127066665,-16.923521479483703,60.0,0.0,-7.108122833388519,-9.071202562607557
MRKR,-16.347535903271737,-17.908496732026137,20.0,50.0,-17.128016317648935,-17.284112400524375
AVTR,-17.248943485012703,-18.9279755121202,20.0,50.0,-18.08845949856645,-18.2563627012772
STKH,-36.56685417961677,-19.314097390368566,0.0,50.0,-27.940475784992667,-29.665751463917488
RIOT,-10.91106914869917,-19.55441166604661,40.0,50.0,-15.23274040737289,-16.097074659107633
QS,-28.109241260919106,-21.145860438893216,0.0,50.0,-24.62755084990616,-25.32388893210875
TSLL,-54.384583866864446,-24.12259662225118,0.0,0.0,-39.25359024455781,-42.27978896901914
TSLG,-54.689564588915594,-24.127117289868984,0.0,0.0,-39.40834093939229,-42.46458566929695
PLUG,-32.800128630856086,-24.676752739544217,20.0,0.0,-28.738440685200153,-29.55077827433134
OSCR,-4.940596411392583,-26.031142854235988,40.0,0.0,-15.485869632814286,-17.594924277098627
VCIG,-69.00045058706763,-26.658756525866167,20.0,50.0,-47.8296035564669,-52.063772962587045
NVO,-2.54620407484053,-28.95339725095435,40.0,50.0,-15.74980066289744,-18.390519980508824
NUKK,19.385300112120785,-33.68635094755512,60.0,0.0,-7.1505254177171675,-12.457690523684757
CFLT,-30.7091232073047,-34.32895069156601,40.0,50.0,-32.51903694943535,-32.88101969786148
CNC,-5.367347229355868,-40.585473903002054,40.0,0.0,-22.976410566178963,-26.49822323354358
NVOX,-8.742947761178964,-54.85485610433185,40.0,0.0,-31.798901932755406,-36.410092767070694
IXHL,-89.78499095964983,-63.56579516368439,20.0,0.0,-76.67539306166711,-79.29731264126366
PTHL,7.255125674019536,-96.56628630603363,60.0,50.0,-44.65558031600705,-55.03772151401236
