timestamp,open,high,low,close,volume,day_of_week,day_of_month,rsi
2022-08-30 11:30:00-04:00,15.439,15.509,15.402,15.42,16521160.0,Tuesday,30,26.469098956835467
2022-08-30 11:45:00-04:00,15.418,15.503,15.386,15.454,12698560.0,Tuesday,30,29.649869082886028
2022-08-30 12:00:00-04:00,15.45,15.518,15.437,15.5031,11048160.0,Tuesday,30,34.08430602161556
2022-08-30 12:15:00-04:00,15.5,15.553,15.396,15.426,15192850.0,Tuesday,30,30.801105235001373
2022-08-30 12:30:00-04:00,15.425,15.427,15.318,15.326,15270130.0,Tuesday,30,27.148378465233463
2022-08-30 12:45:00-04:00,15.324,15.3503,15.275,15.33,16123850.0,Tuesday,30,27.518651280057654
2022-08-30 13:00:00-04:00,15.327,15.352,15.23,15.2365,14464940.0,Tuesday,30,24.397185131388326
2022-08-30 13:15:00-04:00,15.2365,15.27,15.201,15.232,13293980.0,Tuesday,30,24.25458793997167
2022-08-30 13:30:00-04:00,15.2315,15.258,15.188,15.19,13861530.0,Tuesday,30,22.908746090365128
2022-08-30 13:45:00-04:00,15.189,15.315,15.182,15.297,13708830.0,Tuesday,30,33.094254523172154
2022-08-30 14:00:00-04:00,15.296,15.371,15.26,15.347,13453370.0,Tuesday,30,37.265402785655645
2022-08-30 14:15:00-04:00,15.347,15.367,15.273,15.283,11915940.0,Tuesday,30,34.31631618021014
2022-08-30 14:30:00-04:00,15.2835,15.354,15.272,15.28,10879340.0,Tuesday,30,34.1797708607273
2022-08-30 14:45:00-04:00,15.28,15.373,15.2773,15.3425,10468490.0,Tuesday,30,39.57416031248766
2022-08-30 15:00:00-04:00,15.341,15.473,15.333,15.428,20893250.0,Tuesday,30,46.08401416760819
2022-08-30 15:15:00-04:00,15.429,15.455,15.381,15.4001,15212220.0,Tuesday,30,44.40295428979117
2022-08-30 15:30:00-04:00,15.401,15.457,15.334,15.421,18618100.0,Tuesday,30,45.99228917922747
2022-08-30 15:45:00-04:00,15.4167,15.489,15.369,15.471,31815250.0,Tuesday,30,49.697092775189255
2022-08-30 16:00:00-04:00,15.471,15.487,15.44,15.484,7721070.0,Tuesday,30,50.64507018852965
2022-08-31 09:30:00-04:00,15.384,15.451,15.192,15.3935,41704020.0,Wednesday,31,44.37549613719391
2022-08-31 09:45:00-04:00,15.3915,15.54,15.292,15.3068,36286190.0,Wednesday,31,39.349775750757274
2022-08-31 10:00:00-04:00,15.311,15.416,15.27,15.331,25094890.0,Wednesday,31,41.34655287955441
2022-08-31 10:15:00-04:00,15.322,15.325,15.166,15.189,23127910.0,Wednesday,31,34.2260369918165
2022-08-31 10:30:00-04:00,15.183,15.212,15.057,15.1615,20708750.0,Wednesday,31,33.039359237634955
2022-08-31 10:45:00-04:00,15.163,15.197,15.015,15.031,21485700.0,Wednesday,31,28.066297884818695
2022-08-31 11:00:00-04:00,15.0305,15.073,14.9763,15.06,26325110.0,Wednesday,31,30.567379852482077
2022-08-31 11:15:00-04:00,15.058,15.12,15.015,15.079,16231010.0,Wednesday,31,32.2299261879063
2022-08-31 11:30:00-04:00,15.077,15.168,15.038,15.148,15310140.0,Wednesday,31,38.032911462813026
2022-08-31 11:45:00-04:00,15.15,15.1944,15.128,15.162,14147120.0,Wednesday,31,39.17103026737411
2022-08-31 12:00:00-04:00,15.1621,15.193,15.103,15.1713,14432640.0,Wednesday,31,39.95990397501338
2022-08-31 12:15:00-04:00,15.17,15.22,15.118,15.1328,11885080.0,Wednesday,31,37.77580073045142
2022-08-31 12:30:00-04:00,15.1315,15.166,15.059,15.071,11568140.0,Wednesday,31,34.514692822285326
2022-08-31 12:45:00-04:00,15.07,15.096,15.028,15.044,11303300.0,Wednesday,31,33.1675165717175
2022-08-31 13:00:00-04:00,15.0437,15.092,15.023,15.0586,10113570.0,Wednesday,31,34.65283955509324
2022-08-31 13:15:00-04:00,15.058,15.058,14.99,15.028,15745600.0,Wednesday,31,32.99757077128429
2022-08-31 13:30:00-04:00,15.0266,15.046,14.9585,14.992,12309290.0,Wednesday,31,31.114534184300894
2022-08-31 13:45:00-04:00,14.989,15.0379,14.983,15.0322,11904450.0,Wednesday,31,35.538249017409356
2022-08-31 14:00:00-04:00,15.033,15.097,15.022,15.0695,11787120.0,Wednesday,31,39.42528335394544
2022-08-31 14:15:00-04:00,15.071,15.1039,15.037,15.068,10561540.0,Wednesday,31,39.322593969993704
2022-08-31 14:30:00-04:00,15.0689,15.0735,14.9916,14.998,10808580.0,Wednesday,31,34.77103839371493
2022-08-31 14:45:00-04:00,14.997,15.052,14.986,15.0315,12627320.0,Wednesday,31,38.443227058555664
2022-08-31 15:00:00-04:00,15.033,15.15,15.008,15.1485,16590540.0,Wednesday,31,49.19983585934594
2022-08-31 15:15:00-04:00,15.147,15.199,15.116,15.155,18179130.0,Wednesday,31,49.72544144788487
2022-08-31 15:30:00-04:00,15.155,15.26,15.141,15.254,18593740.0,Wednesday,31,57.01955166492915
2022-08-31 15:45:00-04:00,15.255,15.29,15.077,15.098,41336390.0,Wednesday,31,45.75452563074697
2022-08-31 16:00:00-04:00,15.094,15.107,15.0717,15.09,18429810.0,Wednesday,31,45.26069312416385
2022-09-01 09:30:00-04:00,14.209,14.38,14.11,14.126,94384230.0,Thursday,1,18.853826967655735
2022-09-01 09:45:00-04:00,14.124,14.142,13.859,13.914,98675890.0,Thursday,1,16.564918259987905
2022-09-01 10:00:00-04:00,13.909,13.977,13.776,13.7854,63365350.0,Thursday,1,15.347716650293194
2022-09-01 10:15:00-04:00,13.7865,13.873,13.728,13.849,52770210.0,Thursday,1,18.535878988516657
2022-09-01 10:30:00-04:00,13.853,13.856,13.666,13.6862,48476500.0,Thursday,1,16.792473568310967
2022-09-01 10:45:00-04:00,13.686,13.704,13.503,13.5145,62553740.0,Thursday,1,15.17170780461818
2022-09-01 11:00:00-04:00,13.514,13.533,13.414,13.5023,65346710.0,Thursday,1,15.06047866573472
2022-09-01 11:15:00-04:00,13.5025,13.51,13.276,13.3085,64150410.0,Thursday,1,13.382110126940873
2022-09-01 11:30:00-04:00,13.309,13.448,13.291,13.3625,50077390.0,Thursday,1,16.184930931725717
2022-09-01 11:45:00-04:00,13.364,13.424,13.33,13.3785,29181820.0,Thursday,1,17.04149442182684
2022-09-01 12:00:00-04:00,13.3795,13.41,13.2702,13.2986,29219430.0,Thursday,1,16.153683464947292
2022-09-01 12:15:00-04:00,13.2986,13.444,13.2805,13.407,33236450.0,Thursday,1,22.08436526073106
2022-09-01 12:30:00-04:00,13.4073,13.417,13.296,13.3278,26021130.0,Thursday,1,20.92006689862214
2022-09-01 12:45:00-04:00,13.327,13.395,13.312,13.384,20974930.0,Thursday,1,23.982650178692452
2022-09-01 13:00:00-04:00,13.384,13.513,13.368,13.5011,29988570.0,Thursday,1,30.060492727824766
2022-09-01 13:15:00-04:00,13.5,13.505,13.428,13.495,23413370.0,Thursday,1,29.92626357772052
2022-09-01 13:30:00-04:00,13.498,13.554,13.4582,13.483,29494300.0,Thursday,1,29.645816924126706
2022-09-01 13:45:00-04:00,13.483,13.483,13.4,13.4351,18151890.0,Thursday,1,28.49780060994756
2022-09-01 14:00:00-04:00,13.437,13.578,13.431,13.5685,27756180.0,Thursday,1,35.938085275297325
2022-09-01 14:15:00-04:00,13.569,13.775,13.5662,13.709,44139640.0,Thursday,1,42.70083927613082
2022-09-01 14:30:00-04:00,13.708,13.8,13.7048,13.752,36094030.0,Thursday,1,44.627454460030634
2022-09-01 14:45:00-04:00,13.7525,13.827,13.722,13.7855,30409110.0,Thursday,1,46.14667313510814
2022-09-01 15:00:00-04:00,13.786,13.936,13.752,13.918,36520830.0,Thursday,1,51.78167048909279
2022-09-01 15:15:00-04:00,13.918,13.936,13.753,13.7541,30356320.0,Thursday,1,45.44687033354118
2022-09-01 15:30:00-04:00,13.754,13.8,13.73,13.766,24976790.0,Thursday,1,45.9637562571274
2022-09-01 15:45:00-04:00,13.766,13.98,13.7643,13.936,46689530.0,Thursday,1,52.838400153903734
2022-09-01 16:00:00-04:00,13.937,13.964,13.93,13.9355,5046940.0,Thursday,1,52.817116533281926
2022-09-02 09:30:00-04:00,14.1,14.171,13.685,13.7199,72053080.0,Friday,2,44.494407478467146
2022-09-02 09:45:00-04:00,13.7197,13.863,13.699,13.7545,43236570.0,Friday,2,45.96593929621257
2022-09-02 10:00:00-04:00,13.757,13.944,13.637,13.9044,44972830.0,Friday,2,51.9138341346367
2022-09-02 10:15:00-04:00,13.9055,14.025,13.905,14.0058,43199450.0,Friday,2,55.48357705145085
2022-09-02 10:30:00-04:00,14.01,14.147,14.0038,14.1248,42330640.0,Friday,2,59.3019961108745
2022-09-02 10:45:00-04:00,14.125,14.15,13.9331,13.9969,36314720.0,Friday,2,53.94610556037003
2022-09-02 11:00:00-04:00,13.998,14.025,13.902,13.966,26955510.0,Friday,2,52.707571355306214
2022-09-02 11:15:00-04:00,13.9665,14.04,13.922,13.961,24899780.0,Friday,2,52.49754051353697
2022-09-02 11:30:00-04:00,13.9635,14.009,13.902,13.929,17728140.0,Friday,2,51.0942526282975
2022-09-02 11:45:00-04:00,13.928,14.045,13.914,13.997,18041850.0,Friday,2,53.9134509351172
2022-09-02 12:00:00-04:00,13.999,14.007,13.922,13.942,14009910.0,Friday,2,51.33579765294142
2022-09-02 12:15:00-04:00,13.943,13.9436,13.812,13.843,26016570.0,Friday,2,46.981561269131866
2022-09-02 12:30:00-04:00,13.843,13.8929,13.774,13.803,25546150.0,Friday,2,45.309357968333956
2022-09-02 12:45:00-04:00,13.801,13.825,13.711,13.8005,21419030.0,Friday,2,45.20107128302815
2022-09-02 13:00:00-04:00,13.8015,13.805,13.69,13.7185,18031760.0,Friday,2,41.68225281835068
2022-09-02 13:15:00-04:00,13.7186,13.755,13.649,13.6625,18022760.0,Friday,2,39.4250074212945
2022-09-02 13:30:00-04:00,13.661,13.744,13.65,13.731,16744550.0,Friday,2,43.45850766426107
2022-09-02 13:45:00-04:00,13.733,13.765,13.64,13.6536,20226150.0,Friday,2,40.201172066191674
2022-09-02 14:00:00-04:00,13.657,13.718,13.647,13.68,17488300.0,Friday,2,41.80343109285717
2022-09-02 14:15:00-04:00,13.681,13.779,13.656,13.773,14843060.0,Friday,2,47.17322770288612
2022-09-02 14:30:00-04:00,13.773,13.784,13.7122,13.7759,14718440.0,Friday,2,47.33640910362734
2022-09-02 14:45:00-04:00,13.7745,13.7745,13.676,13.685,13354740.0,Friday,2,42.86662598481489
2022-09-02 15:00:00-04:00,13.683,13.793,13.676,13.731,19877260.0,Friday,2,45.66281734781046
2022-09-02 15:15:00-04:00,13.729,13.76,13.6783,13.7037,17894650.0,Friday,2,44.27780823293691
2022-09-02 15:30:00-04:00,13.702,13.702,13.591,13.602,25163680.0,Friday,2,39.47441028666109
2022-09-02 15:45:00-04:00,13.602,13.719,13.6005,13.648,36373750.0,Friday,2,42.51221326731159
2022-09-02 16:00:00-04:00,13.647,13.684,13.643,13.678,1730760.0,Friday,2,44.46969944825994
2022-09-06 09:30:00-04:00,13.731,13.76,13.51,13.6273,44856920.0,Tuesday,6,41.87464968215649
2022-09-06 09:45:00-04:00,13.631,13.67,13.519,13.571,31028270.0,Tuesday,6,39.1430251617673
2022-09-06 10:00:00-04:00,13.573,13.576,13.376,13.452,36725010.0,Tuesday,6,34.082206570735394
2022-09-06 10:15:00-04:00,13.452,13.479,13.351,13.4404,25223160.0,Tuesday,6,33.62581780063658
2022-09-06 10:30:00-04:00,13.442,13.592,13.382,13.5355,24288560.0,Tuesday,6,40.64334168183141
2022-09-06 10:45:00-04:00,13.5368,13.67,13.502,13.654,25430910.0,Tuesday,6,48.01827235756953
2022-09-06 11:00:00-04:00,13.655,13.714,13.594,13.638,23094410.0,Tuesday,6,47.16614367343166
2022-09-06 11:15:00-04:00,13.642,13.689,13.589,13.608,15924430.0,Tuesday,6,45.5345005068942
2022-09-06 11:30:00-04:00,13.606,13.779,13.58,13.709,21272110.0,Tuesday,6,51.60444964891363
2022-09-06 11:45:00-04:00,13.7072,13.7665,13.672,13.733,17506120.0,Tuesday,6,52.94638353887495
2022-09-06 12:00:00-04:00,13.733,13.739,13.63,13.638,14916850.0,Tuesday,6,47.34959378851917
2022-09-06 12:15:00-04:00,13.6375,13.649,13.551,13.6015,14490560.0,Tuesday,6,45.36541185170993
2022-09-06 12:30:00-04:00,13.599,13.652,13.576,13.649,12327520.0,Tuesday,6,48.3960468546702
2022-09-06 12:45:00-04:00,13.651,13.651,13.582,13.6024,11065870.0,Tuesday,6,45.71676476539996
2022-09-06 13:00:00-04:00,13.6012,13.6012,13.493,13.499,12555450.0,Tuesday,6,40.37548191530991
2022-09-06 13:15:00-04:00,13.499,13.526,13.478,13.4968,12203280.0,Tuesday,6,40.267683207136
2022-09-06 13:30:00-04:00,13.4971,13.553,13.492,13.528,13045210.0,Tuesday,6,42.607943794167326
2022-09-06 13:45:00-04:00,13.529,13.548,13.462,13.49,15220360.0,Tuesday,6,40.52539219177778
2022-09-06 14:00:00-04:00,13.488,13.592,13.4812,13.5558,12275250.0,Tuesday,6,45.49338949872641
2022-09-06 14:15:00-04:00,13.556,13.576,13.5336,13.5639,9365800.0,Tuesday,6,46.09036969862058
2022-09-06 14:30:00-04:00,13.5666,13.577,13.493,13.5106,14072450.0,Tuesday,6,42.77077725772974
2022-09-06 14:45:00-04:00,13.513,13.5577,13.492,13.515,10859540.0,Tuesday,6,43.134885611594626
2022-09-06 15:00:00-04:00,13.516,13.5698,13.476,13.53,15056060.0,Tuesday,6,44.43282490523403
2022-09-06 15:15:00-04:00,13.529,13.5755,13.4951,13.533,13604080.0,Tuesday,6,44.704663830834114
2022-09-06 15:30:00-04:00,13.532,13.533,13.4732,13.5197,16029060.0,Tuesday,6,43.68434885189479
2022-09-06 15:45:00-04:00,13.518,13.553,13.436,13.465,31292510.0,Tuesday,6,39.67378501576676
2022-09-06 16:00:00-04:00,13.465,13.47,13.45,13.4599,1993650.0,Tuesday,6,39.311403820777215
2022-09-07 09:30:00-04:00,13.563,13.697,13.494,13.531,44808500.0,Wednesday,7,46.63023034793823
2022-09-07 09:45:00-04:00,13.533,13.577,13.396,13.44,33386780.0,Wednesday,7,39.98397787077117
2022-09-07 10:00:00-04:00,13.44,13.492,13.364,13.3709,24011300.0,Wednesday,7,35.81013090687867
2022-09-07 10:15:00-04:00,13.3715,13.457,13.346,13.452,22991330.0,Wednesday,7,43.292186268865905
2022-09-07 10:30:00-04:00,13.45,13.52,13.391,13.4175,20905390.0,Wednesday,7,41.097594459914454
2022-09-07 10:45:00-04:00,13.4193,13.473,13.3817,13.437,14859600.0,Wednesday,7,42.860704098680934
2022-09-07 11:00:00-04:00,13.4345,13.5884,13.394,13.5435,22519300.0,Wednesday,7,51.41439551280857
2022-09-07 11:15:00-04:00,13.543,13.559,13.51,13.538,22840720.0,Wednesday,7,50.989873326589375
2022-09-07 11:30:00-04:00,13.538,13.577,13.516,13.538,25453040.0,Wednesday,7,50.989873326589375
2022-09-07 11:45:00-04:00,13.536,13.631,13.533,13.593,21052790.0,Wednesday,7,55.27294487639632
2022-09-07 12:00:00-04:00,13.594,13.604,13.5149,13.518,13146200.0,Wednesday,7,48.98619132106238
2022-09-07 12:15:00-04:00,13.519,13.522,13.455,13.483,11168320.0,Wednesday,7,46.337462229317545
2022-09-07 12:30:00-04:00,13.482,13.549,13.44,13.535,12907340.0,Wednesday,7,50.61033471802351
2022-09-07 12:45:00-04:00,13.533,13.554,13.505,13.537,9086050.0,Wednesday,7,50.77268990436945
2022-09-07 13:00:00-04:00,13.536,13.588,13.53,13.581,10239540.0,Wednesday,7,54.329595251023136
2022-09-07 13:15:00-04:00,13.583,13.6,13.524,13.5376,10612830.0,Wednesday,7,50.456939910441314
2022-09-07 13:30:00-04:00,13.538,13.655,13.531,13.642,13670450.0,Wednesday,7,58.179436279656755
2022-09-07 13:45:00-04:00,13.642,13.661,13.593,13.609,12819810.0,Wednesday,7,55.24794159259916
2022-09-07 14:00:00-04:00,13.609,13.677,13.601,13.649,10937640.0,Wednesday,7,58.00978132804272
2022-09-07 14:15:00-04:00,13.649,13.688,13.616,13.687,11114140.0,Wednesday,7,60.50352647302116
2022-09-07 14:30:00-04:00,13.688,13.739,13.654,13.72,15084190.0,Wednesday,7,62.581796120071644
2022-09-07 14:45:00-04:00,13.7195,13.775,13.719,13.762,17008340.0,Wednesday,7,65.09890856140525
2022-09-07 15:00:00-04:00,13.763,13.799,13.735,13.79,14552360.0,Wednesday,7,66.70684210064739
2022-09-07 15:15:00-04:00,13.7895,13.838,13.774,13.8264,17878790.0,Wednesday,7,68.72412405272061
2022-09-07 15:30:00-04:00,13.8262,13.828,13.746,13.776,15825250.0,Wednesday,7,63.02944885931646
2022-09-07 15:45:00-04:00,13.776,13.826,13.705,13.715,28544330.0,Wednesday,7,56.88552917755946
2022-09-07 16:00:00-04:00,13.714,13.724,13.7,13.72,5820880.0,Wednesday,7,57.253343825542125
2022-09-08 09:30:00-04:00,13.459,13.599,13.369,13.588,50211040.0,Thursday,8,46.07743466846941
2022-09-08 09:45:00-04:00,13.588,13.7837,13.577,13.699,39113170.0,Thursday,8,54.17759503022976
2022-09-08 10:00:00-04:00,13.701,13.734,13.5738,13.693,28367960.0,Thursday,8,53.707944777670534
2022-09-08 10:15:00-04:00,13.6907,13.855,13.668,13.7612,35804590.0,Thursday,8,58.1489289207813
2022-09-08 10:30:00-04:00,13.759,13.875,13.725,13.824,26283930.0,Thursday,8,61.78449708442248
2022-09-08 10:45:00-04:00,13.825,13.885,13.779,13.869,25032270.0,Thursday,8,64.18534183874165
2022-09-08 11:00:00-04:00,13.8685,13.95,13.865,13.9378,27263760.0,Thursday,8,67.54269875584524
2022-09-08 11:15:00-04:00,13.939,14.008,13.905,13.955,28461370.0,Thursday,8,68.34170274462507
2022-09-08 11:30:00-04:00,13.955,13.977,13.873,13.881,21037640.0,Thursday,8,61.3448518472472
2022-09-08 11:45:00-04:00,13.882,13.914,13.84,13.879,15041970.0,Thursday,8,61.16259423290472
2022-09-08 12:00:00-04:00,13.879,13.892,13.632,13.667,32827620.0,Thursday,8,45.67253109059234
2022-09-08 12:15:00-04:00,13.6662,13.688,13.613,13.665,20306410.0,Thursday,8,45.55531555735031
2022-09-08 12:30:00-04:00,13.665,13.78,13.655,13.778,18458920.0,Thursday,8,52.90894349746931
2022-09-08 12:45:00-04:00,13.777,13.794,13.735,13.776,14241360.0,Thursday,8,52.773082479159385
2022-09-08 13:00:00-04:00,13.777,13.8345,13.692,13.8228,19002230.0,Thursday,8,55.64336662961523
2022-09-08 13:15:00-04:00,13.824,13.863,13.803,13.845,14532520.0,Thursday,8,56.9790606631832
2022-09-08 13:30:00-04:00,13.846,13.925,13.837,13.878,15924730.0,Thursday,8,58.9575222826834
2022-09-08 13:45:00-04:00,13.878,13.906,13.781,13.826,16679760.0,Thursday,8,54.689508178492495
2022-09-08 14:00:00-04:00,13.826,13.852,13.796,13.8055,11851090.0,Thursday,8,53.05878908162393
2022-09-08 14:15:00-04:00,13.8041,13.8368,13.781,13.813,10968190.0,Thursday,8,53.60385511731307
2022-09-08 14:30:00-04:00,13.8121,13.878,13.782,13.8245,17623440.0,Thursday,8,54.476725161471514
2022-09-08 14:45:00-04:00,13.822,13.848,13.777,13.827,12751960.0,Thursday,8,54.67635221696217
2022-09-08 15:00:00-04:00,13.83,13.864,13.78,13.8625,13508030.0,Thursday,8,57.52471457606193
2022-09-08 15:15:00-04:00,13.864,13.896,13.842,13.886,12982750.0,Thursday,8,59.34607965881432
2022-09-08 15:30:00-04:00,13.886,13.9038,13.839,13.854,18028220.0,Thursday,8,55.835050674814305
2022-09-08 15:45:00-04:00,13.853,13.995,13.851,13.991,33851150.0,Thursday,8,65.30015125601216
2022-09-08 16:00:00-04:00,13.99,14.038,13.974,14.0245,1843850.0,Thursday,8,67.15385701536235
2022-09-09 09:30:00-04:00,14.157,14.279,14.126,14.188,39623880.0,Friday,9,74.35463907215693
2022-09-09 09:45:00-04:00,14.1845,14.333,14.144,14.326,35212040.0,Friday,9,78.61585212891693
2022-09-09 10:00:00-04:00,14.328,14.379,14.2938,14.3406,27516430.0,Friday,9,79.0131624859269
2022-09-09 10:15:00-04:00,14.345,14.395,14.221,14.316,26687740.0,Friday,9,76.43622374202748
2022-09-09 10:30:00-04:00,14.317,14.357,14.257,14.3403,21320400.0,Friday,9,77.22634410496447
2022-09-09 10:45:00-04:00,14.341,14.367,14.294,14.348,16678210.0,Friday,9,77.48398161529175
2022-09-09 11:00:00-04:00,14.347,14.36,14.275,14.3275,14411380.0,Friday,9,75.04968751246895
2022-09-09 11:15:00-04:00,14.3271,14.391,14.29,14.385,16272640.0,Friday,9,77.21221618906578
2022-09-09 11:30:00-04:00,14.3865,14.434,14.36,14.421,16419420.0,Friday,9,78.47039204511333
2022-09-09 11:45:00-04:00,14.42,14.445,14.377,14.406,13746560.0,Friday,9,76.57329292882129
2022-09-09 12:00:00-04:00,14.406,14.4158,14.351,14.368,14441310.0,Friday,9,71.83525167342881
2022-09-09 12:15:00-04:00,14.368,14.3681,14.311,14.3495,13571500.0,Friday,9,69.57806903488007
2022-09-09 12:30:00-04:00,14.348,14.404,14.32,14.386,15160580.0,Friday,9,71.48201138541027
2022-09-09 12:45:00-04:00,14.387,14.4325,14.37,14.417,14730840.0,Friday,9,73.02607327513027
2022-09-09 13:00:00-04:00,14.418,14.437,14.384,14.4355,12137970.0,Friday,9,73.93311984597983
2022-09-09 13:15:00-04:00,14.435,14.4578,14.425,14.439,11456310.0,Friday,9,74.11049393440236
2022-09-09 13:30:00-04:00,14.438,14.474,14.415,14.416,10763020.0,Friday,9,70.70563126166054
2022-09-09 13:45:00-04:00,14.4165,14.427,14.388,14.413,10949690.0,Friday,9,70.2522555325871
2022-09-09 14:00:00-04:00,14.411,14.4118,14.357,14.392,13142500.0,Friday,9,67.01299403953004
2022-09-09 14:15:00-04:00,14.3925,14.415,14.367,14.371,10774660.0,Friday,9,63.842824338616694
2022-09-09 14:30:00-04:00,14.372,14.376,14.332,14.344,14236700.0,Friday,9,59.91808713729201
2022-09-09 14:45:00-04:00,14.343,14.36,14.316,14.352,11937160.0,Friday,9,60.6892058008758
2022-09-09 15:00:00-04:00,14.351,14.393,14.338,14.3821,13310570.0,Friday,9,63.53200299109658
2022-09-09 15:15:00-04:00,14.382,14.402,14.368,14.39,12556820.0,Friday,9,64.26247538238887
2022-09-09 15:30:00-04:00,14.39,14.43,14.371,14.427,15689490.0,Friday,9,67.5417398861
2022-09-09 15:45:00-04:00,14.426,14.4411,14.364,14.388,26646080.0,Friday,9,61.17026588810143
2022-09-09 16:00:00-04:00,14.387,14.394,14.36,14.3859,3798690.0,Friday,9,60.83746982040806
2022-09-12 09:30:00-04:00,14.369,14.486,14.2841,14.3525,36371430.0,Monday,12,55.65153754598231
2022-09-12 09:45:00-04:00,14.3488,14.482,14.287,14.457,29991510.0,Monday,12,65.54702040654385
2022-09-12 10:00:00-04:00,14.456,14.47,14.35,14.366,23773240.0,Monday,12,54.20462997460209
2022-09-12 10:15:00-04:00,14.366,14.547,14.364,14.48,32862820.0,Monday,12,62.872226493663014
2022-09-12 10:30:00-04:00,14.478,14.51,14.398,14.4405,19693610.0,Monday,12,58.72482773651367
2022-09-12 10:45:00-04:00,14.44,14.477,14.331,14.345,20095890.0,Monday,12,50.117009956713396
2022-09-12 11:00:00-04:00,14.346,14.346,14.245,14.298,24217620.0,Monday,12,46.50421896132966
2022-09-12 11:15:00-04:00,14.298,14.3679,14.267,14.3648,13670310.0,Monday,12,51.820228032414704
2022-09-12 11:30:00-04:00,14.364,14.383,14.314,14.364,13756920.0,Monday,12,51.753898420287264
2022-09-12 11:45:00-04:00,14.3634,14.374,14.2161,14.2445,16922150.0,Monday,12,42.91699606963157
2022-09-12 12:00:00-04:00,14.245,14.27,14.198,14.2528,15209400.0,Monday,12,43.63685447443164
2022-09-12 12:15:00-04:00,14.253,14.282,14.217,14.273,11230770.0,Monday,12,45.44016802050459
