date,open,high,low,close,volume,rsi,ticker,current_price
2024-01-02 00:00:00-05:00,75.0,77.53,75.0,76.83,3730930.0,,CNC,28.84
2024-01-03 00:00:00-05:00,77.88,77.92,76.28,76.74,3907591.0,,CNC,28.84
2024-01-04 00:00:00-05:00,77.04,77.63,76.675,77.21,3052814.0,,CNC,28.84
2024-01-05 00:00:00-05:00,77.27,77.62,76.73,77.38,2453662.0,,CNC,28.84
2024-01-08 00:00:00-05:00,77.59,77.78,75.32,76.76,2078083.0,,CNC,28.84
2024-01-09 00:00:00-05:00,76.76,78.08,76.705,78.01,2443781.0,,CNC,28.84
2024-01-10 00:00:00-05:00,77.52,78.47,77.5127,78.41,2705228.0,,CNC,28.84
2024-01-11 00:00:00-05:00,78.42,79.83,77.94,79.47,3943383.0,,CNC,28.84
2024-01-12 00:00:00-05:00,77.38,79.0,76.61,78.81,2966223.0,,CNC,28.84
2024-01-16 00:00:00-05:00,79.135,79.31,78.42,78.72,2765926.0,,CNC,28.84
2024-01-17 00:00:00-05:00,78.85,79.555,77.78,78.0,2567631.0,,CNC,28.84
2024-01-18 00:00:00-05:00,74.61,76.71,74.27,76.6,3081453.0,,CNC,28.84
2024-01-19 00:00:00-05:00,76.72,76.76,74.12,74.15,4026208.0,,CNC,28.84
2024-01-22 00:00:00-05:00,74.535,75.345,73.82,75.17,3179646.0,,CNC,28.84
2024-01-23 00:00:00-05:00,75.19,76.14,75.18,75.56,2195224.0,44.11492122335496,CNC,28.84
2024-01-24 00:00:00-05:00,76.31,77.29,75.26,75.48,3155535.0,43.76547139118751,CNC,28.84
2024-01-25 00:00:00-05:00,72.95,74.67,71.81,73.55,5121187.0,36.2957114174205,CNC,28.84
2024-01-26 00:00:00-05:00,73.8,74.14,73.18,73.77,2979251.0,37.603051104781244,CNC,28.84
2024-01-29 00:00:00-05:00,73.51,74.2475,73.28,74.06,2072453.0,39.36938083574956,CNC,28.84
2024-01-30 00:00:00-05:00,74.21,74.93,73.9,74.86,2265501.0,44.072744956959596,CNC,28.84
2024-01-31 00:00:00-05:00,75.46,75.755,75.04,75.31,3095434.0,46.58291969845093,CNC,28.84
2024-02-01 00:00:00-05:00,75.16,75.88,74.195,75.3,2548194.0,46.532937760369705,CNC,28.84
2024-02-02 00:00:00-05:00,75.51,75.7325,74.63,75.41,2265459.0,47.20400301100453,CNC,28.84
2024-02-05 00:00:00-05:00,75.3,75.3,74.05,74.07,3352199.0,40.53045612396389,CNC,28.84
2024-02-06 00:00:00-05:00,73.755,76.39,71.48,74.92,4652462.0,45.76805107540888,CNC,28.84
2024-02-07 00:00:00-05:00,75.02,75.87,74.33,74.92,4649699.0,45.76805107540888,CNC,28.84
2024-02-08 00:00:00-05:00,75.29,76.58,74.68,76.5,3281524.0,54.421761632026744,CNC,28.84
2024-02-09 00:00:00-05:00,76.31,77.36,75.89,77.33,2508555.0,58.19553258186843,CNC,28.84
2024-02-12 00:00:00-05:00,77.19,78.07,76.6,77.91,2416516.0,60.64755431065533,CNC,28.84
2024-02-13 00:00:00-05:00,77.82,78.395,76.49,76.7,2379930.0,53.58607591748183,CNC,28.84
2024-02-14 00:00:00-05:00,76.9,77.54,76.66,77.49,2017350.0,57.09830771498007,CNC,28.84
2024-02-15 00:00:00-05:00,77.73,78.46,77.645,78.3,1906885.0,60.40657482585039,CNC,28.84
2024-02-16 00:00:00-05:00,78.39,79.01,78.07,78.74,2259779.0,62.115563997533215,CNC,28.84
2024-02-20 00:00:00-05:00,78.7,79.84,78.4,79.29,3663570.0,64.19594622284819,CNC,28.84
2024-02-21 00:00:00-05:00,79.6,79.6,78.69,79.17,1871371.0,63.37818716917693,CNC,28.84
2024-02-22 00:00:00-05:00,79.24,80.17,78.89,80.07,3058666.0,66.79461480181479,CNC,28.84
2024-02-23 00:00:00-05:00,80.18,80.7,79.6001,80.22,2136803.0,67.34145774968086,CNC,28.84
2024-02-26 00:00:00-05:00,80.69,81.415,79.97,80.23,2510254.0,67.38002610563007,CNC,28.84
2024-02-27 00:00:00-05:00,80.25,80.67,79.87,80.41,1993369.0,68.11006361105284,CNC,28.84
2024-02-28 00:00:00-05:00,79.72,80.07,78.19,78.39,2997077.0,53.60997343769064,CNC,28.84
2024-02-29 00:00:00-05:00,78.34,78.61,77.3,78.43,4830821.0,53.81963080260228,CNC,28.84
2024-03-01 00:00:00-05:00,78.06,78.43,76.5701,77.98,2683378.0,51.02572419408102,CNC,28.84
2024-03-04 00:00:00-05:00,78.01,79.39,77.78,78.32,2037274.0,53.01055097023419,CNC,28.84
