ticker,training_return,testing_return,training_win_rate,testing_win_rate,avg_performance,consistency_score
RIG,1.0266258322137345,4.83334684940393,60.0,66.66666666666666,2.9299863408088322,2.5493142390898127
PCG,-3.5264835071104006,4.762661785232036,60.0,66.66666666666666,0.6180891390608179,-0.21082539017342583
KRE,1.4964272611579288,4.66480739478663,60.0,66.66666666666666,3.0806173279722793,2.763779314609409
CPB,-0.13842743155192405,4.493122629233293,40.0,66.66666666666666,2.1773475988406843,1.7141925927621626
JDST,7.550020698946414,4.392942801406319,80.0,66.66666666666666,5.971481750176366,5.655773960422357
F,5.024126650822214,4.126986817064249,60.0,66.66666666666666,4.575556733943231,4.485842750567435
PYPL,4.3655760834641955,4.107625664437231,60.0,33.33333333333333,4.236600873950714,4.210805832048017
TPR,6.283238656763035,4.081358585513084,40.0,66.66666666666666,5.1822986211380595,4.962110614013064
UAA,-1.3954753589588975,4.079134870941981,40.0,66.66666666666666,1.3418297559915415,0.7943687330014537
HPQ,7.093590772269542,4.053084630865844,80.0,66.66666666666666,5.573337701567693,5.269287087427323
NU,-10.753533228854407,4.011359564795702,40.0,33.33333333333333,-3.371086832029352,-4.847576111394363
PBR,-1.4165987635187283,3.902959555949548,40.0,66.66666666666666,1.2431803962154098,0.711224564268582
CFLT,15.263467294670296,3.7017364353923554,80.0,33.33333333333333,9.482601865031326,8.326428779103532
IWM,1.1101165207025199,3.6579258004902915,40.0,100.0,2.3840211605964057,2.1292402326176285
NCLH,-4.308921954166223,3.5050236737570906,40.0,100.0,-0.4019491402045663,-1.1833437029968978
CAG,2.6369256887082138,3.4189845061077806,40.0,100.0,3.027955097407997,2.9497492156680405
XLF,5.470595162046266,3.354147793269191,60.0,100.0,4.412371477657729,4.200726740780022
SQQQ,-14.239004939225575,3.1293282028259206,60.0,66.66666666666666,-5.554838368199827,-7.291671682404977
SOXS,-5.557146180683581,3.0908692403489146,60.0,100.0,-1.2331384701673334,-2.097940012270583
FL,-0.4536698528095795,3.023238875797696,40.0,66.66666666666666,1.2847845114940581,0.9370936386333306
GAP,15.840610886856954,2.9726463913132495,60.0,66.66666666666666,9.406628639085103,8.119832189530733
HPE,9.73552631100032,2.9252281824402315,60.0,66.66666666666666,6.330377246720277,5.649347433864268
KMI,-4.979700929668085,2.9006878375787526,60.0,100.0,-1.0395065460446662,-1.82754542276935
RSP,3.040213459680974,2.55973556547604,60.0,66.66666666666666,2.799974512578507,2.7519267231580136
CSCO,-1.0462918491278672,2.512509594231105,40.0,66.66666666666666,0.7331088725516188,0.3772287282157216
WMB,1.32367606142072,2.5063223025386883,60.0,66.66666666666666,1.914999181979704,1.7967345578679073
HAL,-15.531358626544478,2.393848051955483,40.0,66.66666666666666,-6.568755287294497,-8.361275955144492
AFRM,4.699852231553425,2.242819446979949,40.0,66.66666666666666,3.471335839266687,3.2256325608093395
TLT,5.0485266040341426,2.144306464489376,60.0,66.66666666666666,3.5964165342617593,3.3059945203072827
NVDL,-25.120592689586918,2.0304397753642123,40.0,33.33333333333333,-11.545076457111353,-14.260179703606466
SCHD,4.136908623167557,1.9756233150588054,80.0,66.66666666666666,3.056265969113181,2.840137438302306
LYFT,2.0395556225385914,1.897615667367214,60.0,33.33333333333333,1.9685856449529027,1.954391649435765
RAY,17.882676314681945,1.8668716765968263,60.0,33.33333333333333,9.874773995639385,8.273193531830874
EXC,-0.2375541694317307,1.8478409175905375,60.0,66.66666666666666,0.8051433740794034,0.5966038653771766
RIOT,7.876319703583068,1.6870263161907095,60.0,66.66666666666666,4.781673009886889,4.162743671147654
VTRS,13.716562431662705,1.6538318643463112,80.0,33.33333333333333,7.685197148004509,6.478924091272869
AMCR,-0.6146827645231001,1.597171750959081,60.0,66.66666666666666,0.49124449321799046,0.27005904166977235
WU,-3.2058212426957944,1.5477050270273907,20.0,33.33333333333333,-0.8290581078342019,-1.3044107348065204
EQT,-3.6430869855539783,1.5226303395295737,60.0,66.66666666666666,-1.0602283230122023,-1.5768000555205575
NVDA,-10.488489305662752,1.5206190113281393,40.0,33.33333333333333,-4.483935147167307,-5.684845978866395
OKTA,7.805111898646566,1.3948179917810943,60.0,33.33333333333333,4.599964945213831,3.9589355545272835
ET,-7.972574004901123,1.2748142388495642,20.0,66.66666666666666,-3.3488798830257793,-4.273618707400848
GIS,-0.3650736762535356,1.207695811415932,40.0,33.33333333333333,0.4213110675811982,0.26403411881425143
LQD,4.118450978707688,1.1489030276172318,100.0,100.0,2.63367700316246,2.3367222080534145
ALTS,15.70705987097969,1.1329318320677517,60.0,33.33333333333333,8.419995851523721,6.962583047632528
SCHX,4.756802035938867,1.1179060726582257,40.0,33.33333333333333,2.9373540542985466,2.5734644579704824
USHY,2.9514391328222533,1.0919957443755957,100.0,100.0,2.0217174385989245,1.8357730997542587
SPLG,4.997558094284527,1.0340582058645298,40.0,33.33333333333333,3.015808150074528,2.6194581612325285
WMT,-3.18316954740111,1.0324330037010165,60.0,66.66666666666666,-1.0753682718500468,-1.4969285269602595
HYG,2.7520850843542277,1.0163992110215236,100.0,100.0,1.8842421476878757,1.7106735603546053
T,11.960876818201926,0.9998561862173405,80.0,66.66666666666666,6.480366502209634,5.384264439011176
CNH,-0.7079934681068156,0.8778419528427284,40.0,66.66666666666666,0.08492424236795637,-0.07365929972699803
NVO,26.018539077983128,0.8469615607551662,80.0,66.66666666666666,13.432750319369147,10.91559256764635
UBER,3.5568296162491464,0.7754392845719993,60.0,66.66666666666666,2.166134450410573,1.8879954172428581
SPY,4.66843694073098,0.7439660027357409,40.0,33.33333333333333,2.7062014717333605,2.3137543779338365
XLV,9.038597452502417,0.7334995117904919,80.0,66.66666666666666,4.886048482146455,4.055538688075263
FFAI,78.17287518088196,0.6851821840477612,60.0,33.33333333333333,39.42902868246486,31.68025938278144
ADT,11.056845542764716,0.6736286597468721,60.0,66.66666666666666,5.865237101255794,4.826915412954009
AAPL,12.290593028744667,0.6499389808027889,80.0,66.66666666666666,6.470266004773728,5.30620059997954
FXI,0.9637803016655511,0.5245742921011542,40.0,66.66666666666666,0.7441772968833527,0.700256695926913
VCSH,1.7707903675260983,0.5063225793416892,100.0,66.66666666666666,1.1385564734338938,1.0121096946154529
IBKR,12.038972227160215,0.26886984062610697,80.0,33.33333333333333,6.153921033893161,4.97691079523975
WBA,-2.883419447286184,0.260796440972233,20.0,33.33333333333333,-1.3113115031569755,-1.6257330919828172
KVUE,12.762103905646516,0.15796872982294374,60.0,66.66666666666666,6.46003631773473,5.1996228001523725
BEKE,-7.53668900333645,0.14765645214922518,60.0,66.66666666666666,-3.6945162755936125,-4.46295082114218
DNN,21.149608252597062,-0.04794255205773368,60.0,66.66666666666666,10.550832850269664,8.431077769804185
JNJ,8.772498621477066,-0.20107426003951323,80.0,66.66666666666666,4.285712180718776,3.388354892567118
HLN,7.355844401019795,-0.39995458176066423,80.0,33.33333333333333,3.4779449096295654,2.702365011351519
ERIC,-9.206726621024098,-0.6092636415493957,60.0,33.33333333333333,-4.9079951312867465,-5.767741429234217
MSFT,10.60590190789572,-0.6137222397136322,80.0,66.66666666666666,4.996089834091045,3.8741274193301094
MRVL,-7.292419724563681,-0.7255790720947619,60.0,66.66666666666666,-4.008999398329221,-4.665683463576113
PSLV,-2.8085924242476246,-0.7437467423450306,40.0,66.66666666666666,-1.7761695832963276,-1.982654151486587
CLF,-15.342410408083628,-0.7630210439428797,20.0,33.33333333333333,-8.052715726013254,-9.51065466242733
EFA,5.096671184892454,-0.7894437378129893,60.0,33.33333333333333,2.153613723539732,1.5650022312691876
SLV,-2.392741353430372,-0.8859586871665326,40.0,33.33333333333333,-1.6393500202984523,-1.7900282869248363
FCX,4.484321659291313,-0.9422757603921861,60.0,33.33333333333333,1.7710229494495633,1.2283632074812134
DOC,-4.518908672444066,-0.9698029625985205,40.0,66.66666666666666,-2.7443558175212934,-3.099266388505848
QQQ,4.534142550515785,-0.972879080433342,40.0,33.33333333333333,1.7806317350412215,1.2299295719463088
VZ,5.937891339818213,-0.9925133075164294,40.0,0.0,2.472689016150892,1.7796485514174278
NVDD,7.814473582919468,-1.0074691679694214,60.0,66.66666666666666,3.4035022074750234,2.5213079323861347
PFE,13.24877107126754,-1.0378672745113726,100.0,66.66666666666666,6.105451898378084,4.676788063800193
KWEB,-3.1060588648997745,-1.0595987543693064,40.0,33.33333333333333,-2.0828288096345404,-2.2874748206875872
AVGO,-10.962645722558594,-1.0866450048404808,40.0,66.66666666666666,-6.024645363699538,-7.012245435471349
XLP,2.776091335672426,-1.088185638422634,60.0,33.33333333333333,0.843952848624896,0.45752515121538995
EEM,0.07733383989918519,-1.325819040094578,20.0,33.33333333333333,-0.6242426000976964,-0.7645578880970727
MRKR,1.2440660396683567,-1.4469206560397185,60.0,66.66666666666666,-0.10142730818568091,-0.37052597775648843
TEVA,14.927914833516276,-1.5133527347601872,60.0,66.66666666666666,6.707281049378045,5.063154292550399
IEMG,0.22722307494771332,-1.5266624937286477,20.0,33.33333333333333,-0.6497197093904672,-0.8251082662581033
SDS,-9.009946536959445,-1.528496148458236,60.0,66.66666666666666,-5.269221342708841,-6.017366381558961
VEA,4.2670543252824045,-1.5495750480971515,60.0,66.66666666666666,1.3587396385926265,0.7770767012546709
EBAY,3.4218697668257914,-1.6105732832478625,80.0,0.0,0.9056482417889644,0.4024039367815989
NVOX,53.77568617007149,-1.6492920415464907,80.0,66.66666666666666,26.0631970642625,20.5206992431007
GLD,0.7515648772061123,-1.7713349613283857,60.0,33.33333333333333,-0.5098850420611367,-0.7621750259145865
HPP,1.7312943209707665,-1.85463659147872,60.0,66.66666666666666,-0.06167113525397672,-0.42026422649892536
IONQ,34.12677609721291,-1.9144851174191735,60.0,33.33333333333333,16.106145489896868,12.50201936843366
HL,-6.156220368914001,-1.9413425213488988,20.0,33.33333333333333,-4.04878144513145,-4.47026922988796
MRNA,20.03567190357638,-2.441451625862856,60.0,33.33333333333333,8.79711013885676,6.549397785912837
SPXU,-13.821536587472117,-2.45444699316687,60.0,66.66666666666666,-8.137991790319493,-9.274700749750018
SPXS,-13.57506028752551,-2.5051186435629647,60.0,66.66666666666666,-8.040089465544238,-9.147083629940493
LRCX,2.195422302480532,-2.6271209964835007,40.0,33.33333333333333,-0.2158493470014844,-0.6981036768978877
QCOM,0.8997845257927573,-2.644008193557146,60.0,33.33333333333333,-0.8721118338821943,-1.2264911058171846
IQ,-7.143110446562861,-2.6742275225839274,40.0,33.33333333333333,-4.908668984573394,-5.355557276971288
PEP,1.160811624639635,-2.7415478444683727,40.0,0.0,-0.7903681099143689,-1.1806040568251697
EWZ,4.225949826764985,-2.7944677779085048,40.0,33.33333333333333,0.7157410244282403,0.013699263960891273
CIFR,-11.508977835497959,-2.8381993985658327,40.0,33.33333333333333,-7.173588617031895,-8.040666460725108
EQX,-6.258268467687844,-2.8802969888809593,20.0,33.33333333333333,-4.569282728284402,-4.90707987616509
NVDQ,10.917657542008353,-2.886189956331875,40.0,66.66666666666666,4.015733792838239,2.635349043004216
ABEV,0.3999647867656053,-2.911643744436543,40.0,33.33333333333333,-1.2558394788354688,-1.5870003319556836
GOOGL,8.869899863401232,-3.0104213726277917,60.0,66.66666666666666,2.92973924538672,1.7417071217838176
VFC,9.080659050292383,-3.1479377517323326,60.0,66.66666666666666,2.966360649280025,1.7435009690775536
TSM,-3.5364129176305603,-3.282227151267736,60.0,33.33333333333333,-3.409320034449148,-3.4347386110854305
NVD,11.243225751759244,-3.3357353312181037,40.0,66.66666666666666,3.9537452102705704,2.4958491019728353
GOOG,8.468225038814037,-3.3461262396746627,60.0,66.66666666666666,2.5610493995696872,1.3796142717208173
TQQQ,11.559812985606154,-3.361431128864989,40.0,33.33333333333333,4.099190928370582,2.607066516923468
UNH,-8.92206003898588,-3.425587730916424,40.0,0.0,-6.173823884951152,-6.723471115758097
AMZN,11.48151233809578,-3.5644028407334383,60.0,33.33333333333333,3.9585547486811707,2.453963230798249
INFY,4.583675013286426,-3.8272866911291614,80.0,33.33333333333333,0.37819416107863213,-0.4629020093629267
HOLO,9.511458902195113,-3.8482424256154113,60.0,33.33333333333333,2.8316082382898506,1.4956381055087982
S,12.18594034560978,-3.9091121992296696,80.0,0.0,4.138414073190055,2.5289088187061104
CMCSA,4.786985464641158,-4.008797863623304,60.0,33.33333333333333,0.38909380050892706,-0.4904845323175193
BMY,13.04823770670267,-4.02022948218349,60.0,33.33333333333333,4.51400411225959,2.807157393370974
CNC,4.89222902963069,-4.0733807874124945,80.0,33.33333333333333,0.40942412110909787,-0.48713686059522054
KO,1.2628126353171787,-4.1785854656118175,40.0,0.0,-1.4578864151473194,-2.0020262252402192
HIVE,-13.528885045086591,-4.248503934234737,40.0,33.33333333333333,-8.888694489660665,-9.816732600745851
GDXD,4.226952319754584,-4.2797835997414495,80.0,66.66666666666666,-0.02641563999343255,-0.877089231943036
BBD,6.236997981063985,-4.366675553803878,80.0,0.0,0.9351612136300536,-0.1252061398567328
SOXL,-9.4339389464548,-4.487473825678223,40.0,0.0,-6.960706386066512,-7.45535289814417
ULTY,-0.35896224499497587,-4.559140171901365,40.0,0.0,-2.4590512084481704,-2.8790690011388094
AG,-0.34428913920367954,-4.828975820377568,40.0,33.33333333333333,-2.586632479790624,-3.035101147908013
PATH,9.058616711140942,-5.096872753737902,80.0,0.0,1.9808719787015203,0.5653230322136358
LCID,-5.642357002969045,-5.163126620030956,40.0,33.33333333333333,-5.4027418115,-5.450664849793809
CSX,-3.8233066415485184,-5.661342196052976,60.0,33.33333333333333,-4.742324418800747,-4.926127974251193
MU,-19.536527657055082,-5.688190425650374,20.0,33.33333333333333,-12.612359041352729,-13.9971927644932
ORCL,0.8930216151523007,-5.714968637133156,60.0,33.33333333333333,-2.4109735109904276,-3.0717725362189734
INTC,-18.529518347536865,-5.746001134718314,20.0,66.66666666666666,-12.137759741127589,-13.416111462409443
VALE,4.434115247466042,-5.861170946716776,60.0,33.33333333333333,-0.713527849625367,-1.7430564690436487
GRAB,4.049595902936698,-6.137606230062708,40.0,0.0,-1.0440051635630052,-2.0627253768629457
VCIG,27.4665676882448,-6.964533772915282,20.0,33.33333333333333,10.25101695766476,6.807906811548751
AAL,-2.139543421971224,-7.219773392894114,40.0,0.0,-4.679658407432669,-5.187681404524958
SBUX,5.614606269977274,-7.404944215660536,80.0,33.33333333333333,-0.8951689728416312,-2.197124021405412
EOSE,-0.0007860425876526911,-7.671859805717906,60.0,33.33333333333333,-3.836322924152779,-4.603430300465805
CRWV,69.87038203100755,-7.674282041090297,40.0,33.33333333333333,31.09804999495863,23.343583587748846
AUR,-11.078077955070043,-8.164227930276835,40.0,33.33333333333333,-9.62115294267344,-9.91253794515276
ETSY,4.53233073709165,-8.18010265894895,60.0,66.66666666666666,-1.8238859609286502,-3.0951293005327103
CORZ,-16.2418722500442,-8.373049733118176,60.0,33.33333333333333,-12.307460991581188,-13.09434324327379
IBIT,12.305589147011586,-8.571867906912555,60.0,33.33333333333333,1.8668606200495157,-0.22088508534289852
BITO,11.682986047440803,-8.726191418979322,60.0,33.33333333333333,1.4783973142307403,-0.5625204324112723
JBLU,11.39127272767615,-9.072091785439707,60.0,33.33333333333333,1.1595904711182214,-0.8867459801933641
IBIO,13.869802959595056,-9.320012325103011,60.0,33.33333333333333,2.2748953172460222,-0.044086211223784755
TSLS,-29.753052425551964,-9.350620621190286,40.0,33.33333333333333,-19.551836523371126,-21.592079703807293
FAZ,-16.767928506086726,-9.56991951710261,40.0,0.0,-13.168924011594669,-13.88872491049308
ETHA,25.12590638619041,-10.366745635783548,80.0,66.66666666666666,7.379580375203432,3.8303151730060354
BITF,-15.597198485280362,-10.515012561392368,20.0,33.33333333333333,-13.056105523336365,-13.564324115725164
SNAP,15.83013477168629,-10.537756198840388,60.0,0.0,2.646189286422951,0.009400189370282863
NOK,-5.226901954788376,-10.662979846953668,20.0,33.33333333333333,-7.944940900871022,-8.488548690087551
KDP,-1.1099544916059134,-10.758809428742676,60.0,33.33333333333333,-5.934381960174295,-6.899267453887971
TZA,-5.405529182872371,-10.76577059656828,60.0,0.0,-8.085649889720326,-8.621674031089917
RR,15.904452087934295,-10.992093206249287,60.0,33.33333333333333,2.4561794408425044,-0.23347508857585408
BBAI,7.6552302235784575,-11.616689152921023,60.0,33.33333333333333,-1.9807294646712825,-3.9079214023212305
DJT,-21.173100165057622,-12.513422429601196,40.0,0.0,-16.84326129732941,-17.70922907087505
CONY,1.72784964114987,-13.136136957177557,60.0,33.33333333333333,-5.704143658013844,-7.190542317846586
CMG,3.9321406688654914,-13.740232385067664,40.0,33.33333333333333,-4.904045858101086,-6.671283163494402
MSTR,-9.642112522652557,-14.113226975326976,40.0,0.0,-11.877669748989767,-12.32478119425721
CLSK,3.30986617055693,-14.217395162517121,60.0,0.0,-5.453764495980096,-7.206490629287501
LKQ,-12.587733309491666,-14.33706337814118,20.0,33.33333333333333,-13.462398343816423,-13.637331350681373
CRML,-56.65119547606334,-14.906930099193028,20.0,66.66666666666666,-35.779062787628185,-39.95348932531522
AIFF,-20.30279816852225,-14.939839393438902,20.0,0.0,-17.621318780980577,-18.15761465848891
AMC,21.33578103289595,-15.110560780344917,60.0,0.0,3.1126101262755173,-0.53202405504857
UVXY,-20.064828588681838,-15.71992012236506,60.0,33.33333333333333,-17.89237435552345,-18.32686520215513
CGC,12.259324690989537,-16.048326201862583,40.0,33.33333333333333,-1.894500755436523,-4.725265844721735
ACHR,-9.040939857315477,-16.553312574481826,40.0,0.0,-12.79712621589865,-13.548363487615285
RXRX,-9.84599985395852,-16.663632812499994,40.0,0.0,-13.254816333229257,-13.936579629083404
PLUG,-8.270985759101979,-18.592303952830015,40.0,33.33333333333333,-13.431644855965997,-14.463776675338801
HKPD,-16.028832907988257,-18.966763869302305,20.0,0.0,-17.49779838864528,-17.791591484776685
IBRX,-13.364493578671489,-19.266818198676503,20.0,0.0,-16.315655888673994,-16.905888350674495
MARA,4.648130504966197,-19.267369032729185,60.0,0.0,-7.309619263881494,-9.701169217651032
TSLZ,-54.01054072166522,-20.389090745607398,40.0,0.0,-37.199815733636314,-40.561960731242095
TSLQ,-53.47830938227853,-20.500401363467734,40.0,0.0,-36.989355372873135,-40.28714617475421
UVIX,-27.898301904218247,-21.071746902760623,40.0,33.33333333333333,-24.485024403489433,-25.167679903635197
COTY,9.849806236101788,-21.16117499451693,60.0,33.33333333333333,-5.655684379207571,-8.756782502269443
CAN,-16.254078352947467,-21.785634757932915,20.0,33.33333333333333,-19.019856555440192,-19.573012195938738
SOUN,0.9717522565444447,-23.356322200809977,60.0,0.0,-11.192284972132766,-13.625092417868208
QS,-2.1990047805512614,-24.072506716526288,60.0,0.0,-13.135755748538774,-15.323105942136277
BTBT,-7.705971929520716,-24.33982698202064,60.0,0.0,-16.022899455770677,-17.686284961020668
RGTI,0.5094805029724592,-25.2404429018684,40.0,0.0,-12.36548119944797,-14.940473539932055
VRAX,8.621745508932332,-25.903872402744298,20.0,0.0,-8.641063446905983,-12.093625238073647
MSTU,-24.969079566640527,-28.35341782137467,40.0,0.0,-26.661248694007597,-26.999682519481013
QUBT,17.10564504299206,-28.600419992297464,60.0,0.0,-5.747387474652703,-10.317993978181654
STKH,-21.372302183975666,-30.61905418171048,20.0,66.66666666666666,-25.995678182843072,-26.920353382616554
