date,open,high,low,close,volume,rsi
2025-01-02 00:00:00-05:00,25.18,26.08,23.36,24.51,33318815.0,
2025-01-03 00:00:00-05:00,24.45,24.9993,23.42,24.09,14011633.0,
2025-01-06 00:00:00-05:00,24.55,25.8,24.535,24.94,10047609.0,
2025-01-07 00:00:00-05:00,25.08,25.2,22.96,23.08,8764972.0,
2025-01-08 00:00:00-05:00,22.57,23.54,22.16,22.95,8487331.0,
2025-01-10 00:00:00-05:00,22.31,22.3376,20.89,20.9,9209145.0,
2025-01-13 00:00:00-05:00,20.61,21.87,20.424,21.7,10615794.0,
2025-01-14 00:00:00-05:00,21.89,22.55,21.84,21.96,7355228.0,
2025-01-15 00:00:00-05:00,22.82,23.54,21.88,22.04,9447072.0,
2025-01-16 00:00:00-05:00,21.91,22.14,21.38,21.75,6204896.0,
2025-01-17 00:00:00-05:00,22.36,22.64,21.53,21.77,7608899.0,
2025-01-21 00:00:00-05:00,21.87,22.7,21.34,22.18,7046446.0,
2025-01-22 00:00:00-05:00,22.68,23.18,22.34,23.06,6946350.0,
2025-01-23 00:00:00-05:00,23.1,23.795,22.8001,23.13,7628435.0,
2025-01-24 00:00:00-05:00,23.22,23.58,22.24,22.32,9530500.0,37.73796192609183
2025-01-27 00:00:00-05:00,21.65,22.3,21.26,21.75,5505925.0,35.31071169501088
2025-01-28 00:00:00-05:00,22.07,23.49,21.58,23.25,9242685.0,45.28425568065614
2025-01-29 00:00:00-05:00,23.12,23.23,22.5001,22.94,4578267.0,43.78191975420108
2025-01-30 00:00:00-05:00,23.02,23.2304,22.47,23.01,4609692.0,44.23183139645189
2025-01-31 00:00:00-05:00,23.47,23.78,21.9613,22.2,7883726.0,40.2206528128296
2025-02-03 00:00:00-05:00,21.055,21.88,20.78,21.39,6001662.0,36.64213990314394
2025-02-04 00:00:00-05:00,21.78,22.07,21.37,21.47,4197290.0,37.23609427848607
2025-02-05 00:00:00-05:00,21.36,21.5397,20.93,21.11,5867278.0,35.61794479513992
2025-02-06 00:00:00-05:00,20.98,21.8,20.9101,21.19,7979079.0,36.28061623616161
2025-02-07 00:00:00-05:00,21.2,21.7411,20.95,21.04,5717244.0,35.54192937702756
2025-02-10 00:00:00-05:00,21.34,21.75,20.26,20.4,9635297.0,32.50132329331895
2025-02-11 00:00:00-05:00,20.01,20.165,19.44,19.5,10622913.0,28.77347147119734
2025-02-12 00:00:00-05:00,19.22,19.53,19.0598,19.44,7401298.0,28.538464028206192
2025-02-13 00:00:00-05:00,20.63,21.11,19.942,20.74,14695386.0,39.97729635982124
2025-02-14 00:00:00-05:00,21.15,21.58,20.96,21.51,9453987.0,45.53806087675392
2025-02-18 00:00:00-05:00,21.7,22.05,21.24,21.82,11232174.0,47.641182703162194
2025-02-19 00:00:00-05:00,21.63,22.19,21.0,21.47,14323123.0,45.50460960017797
2025-02-20 00:00:00-05:00,24.68,28.01,24.49,28.0,64160011.0,71.33456259226237
2025-02-21 00:00:00-05:00,29.33,30.88,27.82,28.34,39844475.0,72.07669448375934
2025-02-24 00:00:00-05:00,27.0,28.1,26.32,27.28,28932460.0,66.31261076440944
2025-02-25 00:00:00-05:00,26.95,27.12,24.21,25.65,28402689.0,58.55755734542089
2025-02-26 00:00:00-05:00,25.99,27.63,25.95,26.51,14550792.0,61.139756389780146
2025-02-27 00:00:00-05:00,26.455,26.73,25.1,26.17,16923041.0,59.55973744371667
2025-02-28 00:00:00-05:00,25.5,26.57,25.091,25.64,13747422.0,57.08328941665622
2025-03-03 00:00:00-05:00,25.39,25.49,23.53,23.7,12122309.0,49.04471236581429
2025-03-04 00:00:00-05:00,23.26,25.345,22.66,24.72,14972644.0,52.807633119083995
2025-03-05 00:00:00-05:00,24.52,25.52,24.26,25.4,8323048.0,55.183734171111475
2025-03-06 00:00:00-05:00,24.76,25.13,22.88,23.16,9726762.0,46.82084757869855
2025-03-07 00:00:00-05:00,23.0,24.4096,22.33,24.19,13832396.0,50.533069848050154
2025-03-10 00:00:00-04:00,22.76,23.0,20.762,21.51,16327317.0,42.26577144584396
2025-03-11 00:00:00-04:00,22.03,22.09,20.785,20.97,14283052.0,40.81676550230115
2025-03-12 00:00:00-04:00,21.65,22.27,21.32,21.51,10816743.0,42.9240314066472
2025-03-13 00:00:00-04:00,21.04,21.59,20.01,20.48,8419804.0,39.998577006645256
2025-03-14 00:00:00-04:00,20.97,21.33,20.695,20.77,7249748.0,41.21340993521085
2025-03-17 00:00:00-04:00,20.7,21.92,20.61,21.46,6564583.0,44.112777699465695
2025-03-18 00:00:00-04:00,21.165,21.35,20.76,21.15,6850826.0,43.08465501201693
2025-03-19 00:00:00-04:00,21.27,21.94,21.1111,21.56,5738029.0,44.91331931787277
2025-03-20 00:00:00-04:00,21.19,21.78,20.908,21.03,4711419.0,42.99043502754805
2025-03-21 00:00:00-04:00,20.59,21.59,20.57,21.55,7853278.0,45.457742452789496
2025-03-24 00:00:00-04:00,22.21,22.88,22.21,22.73,6905711.0,50.67460568849078
2025-03-25 00:00:00-04:00,22.82,23.66,22.76,22.89,6404137.0,51.35403738292458
2025-03-26 00:00:00-04:00,22.51,22.6959,21.7,22.07,6444804.0,47.725712165490464
2025-03-27 00:00:00-04:00,21.79,22.0,21.12,21.58,7282005.0,45.65012719493017
2025-03-28 00:00:00-04:00,21.33,21.7,20.105,20.54,11066394.0,41.52255990094924
2025-03-31 00:00:00-04:00,19.82,19.85,18.89,19.59,9132518.0,38.13095823997277
2025-04-01 00:00:00-04:00,19.8,20.42,19.365,20.19,6629647.0,41.38726303698077
2025-04-02 00:00:00-04:00,19.73,21.155,19.7,20.91,6540097.0,45.12003463826497
2025-04-03 00:00:00-04:00,19.26,19.48,17.72,18.19,12661169.0,35.83526509923246
2025-04-04 00:00:00-04:00,17.3,17.62,16.115,16.92,13056522.0,32.475022277628824
2025-04-07 00:00:00-04:00,16.0,18.27,15.33,17.25,18499988.0,34.20153857126513
2025-04-08 00:00:00-04:00,18.12,18.29,16.38,16.75,12877870.0,32.8317879270827
2025-04-09 00:00:00-04:00,16.77,20.3667,16.685,19.99,13040810.0,47.50363500490151
2025-04-10 00:00:00-04:00,19.09,19.27,17.97,19.08,9186808.0,44.55959756289963
2025-04-11 00:00:00-04:00,18.9,19.26,18.26,19.23,5940805.0,45.16288685830297
2025-04-14 00:00:00-04:00,19.72,19.92,18.12,18.16,9912301.0,41.67878015658043
2025-04-15 00:00:00-04:00,18.17,18.8699,18.17,18.82,6044571.0,44.521781719467555
2025-04-16 00:00:00-04:00,18.43,19.105,18.3,18.89,6031888.0,44.82896700078271
2025-04-17 00:00:00-04:00,19.26,19.285,18.85,19.23,4584188.0,46.38190750595323
2025-04-21 00:00:00-04:00,18.8,19.6768,18.78,19.25,6134646.0,46.47734458001098
2025-04-22 00:00:00-04:00,19.64,20.5,19.64,20.17,7274876.0,50.814319915621624
2025-04-23 00:00:00-04:00,21.09,22.0812,20.795,20.95,7996589.0,54.20261655567486
2025-04-24 00:00:00-04:00,21.15,22.37,21.02,22.31,8313410.0,59.44807240830348
2025-04-25 00:00:00-04:00,22.25,22.695,21.96,22.45,6382566.0,59.95652231133188
2025-04-28 00:00:00-04:00,22.48,22.69,21.75,22.12,5187098.0,58.10709850471553
2025-04-29 00:00:00-04:00,22.23,22.61,21.98,22.31,5208864.0,58.893305510056216
2025-04-30 00:00:00-04:00,20.5,21.345,20.11,21.07,7273360.0,52.03042259685467
2025-05-01 00:00:00-04:00,21.94,22.0999,21.11,21.19,8473783.0,52.60600593409669
2025-05-02 00:00:00-04:00,21.57,21.81,21.315,21.44,6128513.0,53.84843666049133
2025-05-05 00:00:00-04:00,21.25,21.78,21.13,21.47,7489303.0,54.004259966263035
2025-05-06 00:00:00-04:00,20.92,21.6699,20.79,21.32,8816219.0,53.03997805477258
2025-05-07 00:00:00-04:00,21.32,22.2,19.8128,20.66,23350120.0,48.902423412019296
2025-05-08 00:00:00-04:00,21.025,21.335,20.3,20.65,15927618.0,48.84025652928829
2025-05-09 00:00:00-04:00,20.79,21.4655,20.44,20.56,7392292.0,48.245806337810535
2025-05-12 00:00:00-04:00,21.63,22.17,21.22,21.84,12268827.0,56.37780333924774
2025-05-13 00:00:00-04:00,21.93,22.1991,21.32,21.95,10372828.0,57.00305756499954
2025-05-14 00:00:00-04:00,21.85,22.56,21.47,21.54,7511672.0,53.90186488472897
2025-05-15 00:00:00-04:00,21.23,21.62,20.78,21.22,7191459.0,51.544827377367504
2025-05-16 00:00:00-04:00,21.42,23.065,21.35,22.81,13766623.0,60.732881843815555
2025-05-19 00:00:00-04:00,22.1,22.43,21.37,22.24,14199240.0,56.59015130558312
2025-05-20 00:00:00-04:00,22.23,22.805,21.71,22.23,7877471.0,56.5173139554612
2025-05-21 00:00:00-04:00,21.86,22.36,20.45,20.81,9999872.0,47.222596850468406
2025-05-22 00:00:00-04:00,20.88,22.33,20.66,21.86,9618433.0,53.33399930079114
2025-05-23 00:00:00-04:00,21.29,21.32,20.735,20.75,9609761.0,47.121955181929295
2025-05-27 00:00:00-04:00,21.14,21.89,20.63,21.81,10365083.0,52.77834293608122
2025-05-28 00:00:00-04:00,21.825,25.34,21.825,24.54,39242001.0,63.58296985794724
2025-05-29 00:00:00-04:00,24.78,24.9142,23.315,23.77,13833772.0,59.451148261938336
2025-05-30 00:00:00-04:00,25.0,27.73,24.81,26.08,46642386.0,66.48704441824265
2025-06-02 00:00:00-04:00,25.55,26.73,25.485,26.24,17472156.0,66.91525883836812
2025-06-03 00:00:00-04:00,26.3,26.62,25.68,26.2,8787359.0,66.68585168739725
2025-06-04 00:00:00-04:00,26.5,28.28,24.91,26.06,39633529.0,65.83512089145512
2025-06-05 00:00:00-04:00,26.17,26.335,24.12,24.79,17187395.0,58.5394167821992
2025-06-06 00:00:00-04:00,25.21,25.94,24.95,25.13,8897133.0,59.82306567129182
2025-06-09 00:00:00-04:00,25.47,25.6799,24.57,24.69,11316338.0,57.348541707005225
2025-06-10 00:00:00-04:00,24.67,25.0,24.14,24.84,10212275.0,57.986561992127655
2025-06-11 00:00:00-04:00,25.0,25.14,23.9,24.23,9196056.0,54.42128979921975
2025-06-12 00:00:00-04:00,24.0,25.09,23.76,24.98,10529538.0,57.85254338512282
2025-06-13 00:00:00-04:00,24.39,24.93,23.65,23.66,11177564.0,50.62845850455047
2025-06-16 00:00:00-04:00,24.13,24.56,24.04,24.4,9300509.0,54.08955981740629
2025-06-17 00:00:00-04:00,24.1,24.2,23.455,23.55,8268330.0,49.7733148994833
2025-06-18 00:00:00-04:00,23.49,24.17,23.37,23.91,7037583.0,51.5371964806596
2025-06-20 00:00:00-04:00,24.03,24.2,22.92,23.07,9182232.0,47.358027046189264
2025-06-23 00:00:00-04:00,22.87,23.47,22.17,23.3,8816057.0,48.58736775094812
2025-06-24 00:00:00-04:00,23.97,24.56,23.6001,24.04,7992791.0,52.436005140192705
2025-06-25 00:00:00-04:00,24.3,24.62,23.72,24.15,8158885.0,52.99923763935826
2025-06-26 00:00:00-04:00,23.175,23.51,22.75,23.4,14558096.0,48.759653533832335
2025-06-27 00:00:00-04:00,23.2,24.52,22.93,24.32,14990112.0,53.65687960192372
2025-06-30 00:00:00-04:00,24.38,24.56,23.81,24.2,8582690.0,52.94607542524019
2025-07-01 00:00:00-04:00,24.015,24.8961,23.68,24.01,9804916.0,51.77653673331124
2025-07-02 00:00:00-04:00,23.98,24.55,23.71,24.28,7390904.0,53.35340570584958
2025-07-03 00:00:00-04:00,24.53,26.43,24.2709,26.13,14056679.0,62.4207140096134
2025-07-07 00:00:00-04:00,26.27,28.16,26.27,27.86,33879445.0,68.57280938230817
