date,open,high,low,close,volume,rsi,ticker,current_price
2024-01-02 00:00:00-05:00,9.73,9.75,9.59,9.66,13970347.0,,AGNC,9.8
2024-01-03 00:00:00-05:00,9.56,9.59,9.31,9.5,13575520.0,,AGNC,9.8
2024-01-04 00:00:00-05:00,9.5,9.5,9.3548,9.39,13891685.0,,AGNC,9.8
2024-01-05 00:00:00-05:00,9.34,9.65,9.3,9.6,11985537.0,,AGNC,9.8
2024-01-08 00:00:00-05:00,9.64,9.97,9.56,9.96,14624322.0,,AGNC,9.8
2024-01-09 00:00:00-05:00,9.88,9.97,9.83,9.95,9567515.0,,AGNC,9.8
2024-01-10 00:00:00-05:00,9.979,10.065,9.885,9.93,9036068.0,,AGNC,9.8
2024-01-11 00:00:00-05:00,9.9,10.0,9.73,9.97,13109285.0,,AGNC,9.8
2024-01-12 00:00:00-05:00,10.02,10.1887,10.01,10.07,11234731.0,,AGNC,9.8
2024-01-16 00:00:00-05:00,9.98,10.05,9.87,9.94,12248280.0,,AGNC,9.8
2024-01-17 00:00:00-05:00,9.81,9.895,9.67,9.7,11579204.0,,AGNC,9.8
2024-01-18 00:00:00-05:00,9.77,9.83,9.64,9.76,17948128.0,,AGNC,9.8
2024-01-19 00:00:00-05:00,9.81,9.8168,9.52,9.79,17837796.0,,AGNC,9.8
2024-01-22 00:00:00-05:00,9.85,9.889,9.63,9.7,15674227.0,,AGNC,9.8
2024-01-23 00:00:00-05:00,9.6,9.795,9.52,9.75,26033449.0,52.795031055900616,AGNC,9.8
2024-01-24 00:00:00-05:00,9.85,9.92,9.71,9.72,14822949.0,51.75644028103046,AGNC,9.8
2024-01-25 00:00:00-05:00,9.77,9.85,9.7,9.82,11862804.0,54.93858320713444,AGNC,9.8
2024-01-26 00:00:00-05:00,9.855,9.895,9.8,9.81,10275859.0,54.551086137893634,AGNC,9.8
2024-01-29 00:00:00-05:00,9.85,9.95,9.78,9.92,12980973.0,58.055708280330784,AGNC,9.8
2024-01-30 00:00:00-05:00,9.77,9.7701,9.59,9.59,13543129.0,46.4769657456796,AGNC,9.8
2024-01-31 00:00:00-05:00,9.61,9.69,9.47,9.48,14116297.0,43.37178293455431,AGNC,9.8
2024-02-01 00:00:00-05:00,9.56,9.7,9.34,9.67,17807613.0,49.631491268609814,AGNC,9.8
2024-02-02 00:00:00-05:00,9.47,9.6099,9.41,9.55,13647069.0,46.16086777039897,AGNC,9.8
2024-02-05 00:00:00-05:00,9.43,9.44,9.22,9.39,16396532.0,41.94881947898423,AGNC,9.8
2024-02-06 00:00:00-05:00,9.39,9.52,9.35,9.48,8274284.0,44.98950920780901,AGNC,9.8
2024-02-07 00:00:00-05:00,9.49,9.51,9.25,9.32,13221217.0,40.889069458327846,AGNC,9.8
2024-02-08 00:00:00-05:00,9.3,9.42,9.25,9.35,11639505.0,41.95727041542599,AGNC,9.8
2024-02-09 00:00:00-05:00,9.4,9.47,9.34,9.44,10127141.0,45.15908234137013,AGNC,9.8
2024-02-12 00:00:00-05:00,9.46,9.6,9.4,9.54,12588007.0,48.55482531113734,AGNC,9.8
2024-02-13 00:00:00-05:00,9.33,9.3477,9.15,9.21,18158239.0,39.7972846635798,AGNC,9.8
2024-02-14 00:00:00-05:00,9.28,9.34,9.2,9.25,11626135.0,41.18209423877345,AGNC,9.8
2024-02-15 00:00:00-05:00,9.32,9.63,9.3,9.56,14945794.0,50.655371486059,AGNC,9.8
2024-02-16 00:00:00-05:00,9.43,9.59,9.3697,9.48,9606398.0,48.48511005330719,AGNC,9.8
2024-02-20 00:00:00-05:00,9.46,9.53,9.42,9.5,10613794.0,49.07254959268445,AGNC,9.8
2024-02-21 00:00:00-05:00,9.48,9.5199,9.41,9.48,6158336.0,48.47722634121153,AGNC,9.8
2024-02-22 00:00:00-05:00,9.48,9.58,9.44,9.45,9805269.0,47.54547641215509,AGNC,9.8
2024-02-23 00:00:00-05:00,9.46,9.58,9.425,9.51,9525375.0,49.63065191434716,AGNC,9.8
2024-02-26 00:00:00-05:00,9.53,9.59,9.4901,9.54,9585156.0,50.68621142607564,AGNC,9.8
