date,open,high,low,close,volume,rsi,ticker,current_price
2024-01-02 00:00:00-05:00,22.68,23.28,22.466,22.75,5794325.0,,AVTR,13.19
2024-01-03 00:00:00-05:00,22.67,22.7,21.99,22.0,8093368.0,,AVTR,13.19
2024-01-04 00:00:00-05:00,22.08,22.43,21.87,21.88,7201914.0,,AVTR,13.19
2024-01-05 00:00:00-05:00,21.74,22.01,21.51,21.79,6860070.0,,AVTR,13.19
2024-01-08 00:00:00-05:00,21.8,22.125,21.44,21.66,7767308.0,,AVTR,13.19
2024-01-09 00:00:00-05:00,21.59,22.975,21.53,22.06,9471958.0,,AVTR,13.19
2024-01-10 00:00:00-05:00,22.0,22.51,21.75,22.48,6728765.0,,AVTR,13.19
2024-01-11 00:00:00-05:00,22.41,22.54,22.17,22.4,5485851.0,,AVTR,13.19
2024-01-12 00:00:00-05:00,22.42,22.76,21.99,22.01,4765774.0,,AVTR,13.19
2024-01-16 00:00:00-05:00,21.86,21.975,21.545,21.84,7147524.0,,AVTR,13.19
2024-01-17 00:00:00-05:00,21.61,21.78,21.245,21.37,5553439.0,,AVTR,13.19
2024-01-18 00:00:00-05:00,21.38,21.82,21.285,21.58,6787493.0,,AVTR,13.19
2024-01-19 00:00:00-05:00,21.56,21.76,21.26,21.58,5627972.0,,AVTR,13.19
2024-01-22 00:00:00-05:00,21.56,22.05,21.54,21.99,11873950.0,,AVTR,13.19
2024-01-23 00:00:00-05:00,22.23,22.36,21.83,22.1,7468249.0,41.33333333333335,AVTR,13.19
2024-01-24 00:00:00-05:00,22.06,22.31,21.96,22.07,6068700.0,40.980272523896694,AVTR,13.19
2024-01-25 00:00:00-05:00,22.06,22.185,21.65,21.94,4835374.0,39.40934871895171,AVTR,13.19
2024-01-26 00:00:00-05:00,23.3,23.61,22.615,22.66,12933842.0,50.684820541319546,AVTR,13.19
2024-01-29 00:00:00-05:00,22.59,23.12,22.5,23.06,6246742.0,55.62537793501684,AVTR,13.19
2024-01-30 00:00:00-05:00,23.12,23.7,23.09,23.42,10843286.0,59.552828112244214,AVTR,13.19
2024-01-31 00:00:00-05:00,23.35,23.44,22.87,22.99,7891616.0,53.46583249849698,AVTR,13.19
2024-02-01 00:00:00-05:00,23.25,23.6,22.82,23.56,6347713.0,59.39115888329503,AVTR,13.19
2024-02-02 00:00:00-05:00,23.42,23.63,23.07,23.42,4894424.0,57.45601313862683,AVTR,13.19
2024-02-05 00:00:00-05:00,23.3,23.76,23.265,23.73,4899886.0,60.523278164646015,AVTR,13.19
2024-02-06 00:00:00-05:00,23.64,23.85,23.42,23.65,6445208.0,59.33441261965583,AVTR,13.19
2024-02-07 00:00:00-05:00,23.84,23.99,23.54,23.68,4078976.0,59.654465487029185,AVTR,13.19
2024-02-08 00:00:00-05:00,23.59,23.685,23.145,23.3,4533266.0,53.87089673203779,AVTR,13.19
2024-02-09 00:00:00-05:00,23.28,23.53,23.1,23.21,4796558.0,52.57090090018464,AVTR,13.19
2024-02-12 00:00:00-05:00,23.31,23.31,22.32,22.56,8488789.0,44.26311558413669,AVTR,13.19
2024-02-13 00:00:00-05:00,22.28,22.38,21.685,22.14,11526559.0,39.87788367986836,AVTR,13.19
2024-02-14 00:00:00-05:00,23.45,24.99,23.14,24.4,19549863.0,61.80562262867497,AVTR,13.19
2024-02-15 00:00:00-05:00,24.41,24.755,24.04,24.05,9264275.0,58.261678444676576,AVTR,13.19
2024-02-16 00:00:00-05:00,23.99,24.45,23.695,23.76,10893087.0,55.42581315042343,AVTR,13.19
2024-02-20 00:00:00-05:00,23.55,24.09,23.52,24.05,7367548.0,57.645962089381044,AVTR,13.19
2024-02-21 00:00:00-05:00,23.89,24.48,23.81,24.41,8079679.0,60.2901145992701,AVTR,13.19
2024-02-22 00:00:00-05:00,24.55,24.73,24.24,24.59,5377018.0,61.58158889566684,AVTR,13.19
2024-02-23 00:00:00-05:00,24.69,24.75,24.18,24.35,4585423.0,58.83407750522644,AVTR,13.19
2024-02-26 00:00:00-05:00,24.295,24.565,24.2625,24.46,3663828.0,59.72109541611248,AVTR,13.19
2024-02-27 00:00:00-05:00,24.53,24.66,24.34,24.41,3293757.0,59.09775182346288,AVTR,13.19
2024-02-28 00:00:00-05:00,24.43,24.8606,24.16,24.6,4877062.0,60.77327361600057,AVTR,13.19
2024-02-29 00:00:00-05:00,24.63,24.845,24.45,24.64,6393091.0,61.13423537249489,AVTR,13.19
2024-03-01 00:00:00-05:00,24.55,25.125,24.32,25.0,5053008.0,64.31675210053072,AVTR,13.19
2024-03-04 00:00:00-05:00,25.05,25.14,24.895,25.03,4551663.0,64.57706248238658,AVTR,13.19
2024-03-05 00:00:00-05:00,25.05,25.23,24.96,25.0,4304182.0,64.07368763012536,AVTR,13.19
2024-03-06 00:00:00-05:00,25.04,25.7,24.96,25.35,5996083.0,67.27833398219555,AVTR,13.19
2024-03-07 00:00:00-05:00,25.39,25.73,25.18,25.61,3873037.0,69.45783592868615,AVTR,13.19
2024-03-08 00:00:00-05:00,25.63,25.85,25.55,25.64,2877859.0,69.70854759364485,AVTR,13.19
2024-03-11 00:00:00-04:00,25.57,25.785,25.19,25.27,2885279.0,62.855508175788515,AVTR,13.19
2024-03-12 00:00:00-04:00,25.28,25.56,25.173,25.56,3340467.0,65.70161879589045,AVTR,13.19
2024-03-13 00:00:00-04:00,25.48,25.62,25.32,25.39,2960314.0,62.67014604818928,AVTR,13.19
2024-03-14 00:00:00-04:00,25.37,25.45,25.08,25.28,2309846.0,60.71795123544858,AVTR,13.19
2024-03-15 00:00:00-04:00,25.16,25.47,24.99,25.08,4531614.0,57.22744212125754,AVTR,13.19
2024-03-18 00:00:00-04:00,25.09,25.565,25.045,25.47,3753946.0,61.83486206982319,AVTR,13.19
2024-03-19 00:00:00-04:00,25.49,25.64,25.255,25.46,2862029.0,61.65148029957156,AVTR,13.19
2024-03-20 00:00:00-04:00,25.5,25.85,25.36,25.78,5167181.0,65.20734328381326,AVTR,13.19
2024-03-21 00:00:00-04:00,25.76,26.02,25.72,25.93,2159968.0,66.76310412002334,AVTR,13.19
2024-03-22 00:00:00-04:00,25.98,26.11,25.77,26.07,2750112.0,68.19266919062585,AVTR,13.19
2024-03-25 00:00:00-04:00,26.07,26.16,24.895,25.04,6739416.0,50.86034969704037,AVTR,13.19
2024-03-26 00:00:00-04:00,25.16,25.65,25.115,25.38,4047874.0,54.93237135197258,AVTR,13.19
2024-03-27 00:00:00-04:00,25.49,25.62,25.1213,25.58,4851094.0,57.18017645409357,AVTR,13.19
2024-03-28 00:00:00-04:00,25.68,25.85,25.52,25.57,4053515.0,57.0270221074303,AVTR,13.19
2024-04-01 00:00:00-04:00,25.49,25.57,25.23,25.24,3771017.0,52.07052960160473,AVTR,13.19
2024-04-02 00:00:00-04:00,24.96,25.1,24.79,24.98,4166682.0,48.494275821679295,AVTR,13.19
2024-04-03 00:00:00-04:00,24.93,25.405,24.915,25.29,7343874.0,52.66835747129859,AVTR,13.19
