ticker,current_price,1st_to_2nd_basic_training_return,1st_to_2nd_basic_training_win_rate,1st_to_2nd_basic_training_trades,1st_to_2nd_basic_testing_return,1st_to_2nd_basic_testing_win_rate,1st_to_2nd_basic_testing_trades,1st_to_2nd_rsi_filter_training_return,1st_to_2nd_rsi_filter_training_win_rate,1st_to_2nd_rsi_filter_training_trades,1st_to_2nd_rsi_filter_testing_return,1st_to_2nd_rsi_filter_testing_win_rate,1st_to_2nd_rsi_filter_testing_trades,1st_to_2nd_double_down_training_return,1st_to_2nd_double_down_training_win_rate,1st_to_2nd_double_down_training_trades,1st_to_2nd_double_down_testing_return,1st_to_2nd_double_down_testing_win_rate,1st_to_2nd_double_down_testing_trades,1st_to_2nd_double_down_double_down_triggers,1st_to_2nd_stop_loss_training_return,1st_to_2nd_stop_loss_training_win_rate,1st_to_2nd_stop_loss_training_trades,1st_to_2nd_stop_loss_testing_return,1st_to_2nd_stop_loss_testing_win_rate,1st_to_2nd_stop_loss_testing_trades,1st_to_2nd_stop_loss_stop_loss_triggers,2nd_to_3rd_basic_training_return,2nd_to_3rd_basic_training_win_rate,2nd_to_3rd_basic_training_trades,2nd_to_3rd_basic_testing_return,2nd_to_3rd_basic_testing_win_rate,2nd_to_3rd_basic_testing_trades,2nd_to_3rd_rsi_filter_training_return,2nd_to_3rd_rsi_filter_training_win_rate,2nd_to_3rd_rsi_filter_training_trades,2nd_to_3rd_rsi_filter_testing_return,2nd_to_3rd_rsi_filter_testing_win_rate,2nd_to_3rd_rsi_filter_testing_trades,2nd_to_3rd_double_down_training_return,2nd_to_3rd_double_down_training_win_rate,2nd_to_3rd_double_down_training_trades,2nd_to_3rd_double_down_testing_return,2nd_to_3rd_double_down_testing_win_rate,2nd_to_3rd_double_down_testing_trades,2nd_to_3rd_double_down_double_down_triggers,2nd_to_3rd_stop_loss_training_return,2nd_to_3rd_stop_loss_training_win_rate,2nd_to_3rd_stop_loss_training_trades,2nd_to_3rd_stop_loss_testing_return,2nd_to_3rd_stop_loss_testing_win_rate,2nd_to_3rd_stop_loss_testing_trades,2nd_to_3rd_stop_loss_stop_loss_triggers,3rd_to_4th_basic_training_return,3rd_to_4th_basic_training_win_rate,3rd_to_4th_basic_training_trades,3rd_to_4th_basic_testing_return,3rd_to_4th_basic_testing_win_rate,3rd_to_4th_basic_testing_trades,3rd_to_4th_rsi_filter_training_return,3rd_to_4th_rsi_filter_training_win_rate,3rd_to_4th_rsi_filter_training_trades,3rd_to_4th_rsi_filter_testing_return,3rd_to_4th_rsi_filter_testing_win_rate,3rd_to_4th_rsi_filter_testing_trades,3rd_to_4th_double_down_training_return,3rd_to_4th_double_down_training_win_rate,3rd_to_4th_double_down_training_trades,3rd_to_4th_double_down_testing_return,3rd_to_4th_double_down_testing_win_rate,3rd_to_4th_double_down_testing_trades,3rd_to_4th_double_down_double_down_triggers,3rd_to_4th_stop_loss_training_return,3rd_to_4th_stop_loss_training_win_rate,3rd_to_4th_stop_loss_training_trades,3rd_to_4th_stop_loss_testing_return,3rd_to_4th_stop_loss_testing_win_rate,3rd_to_4th_stop_loss_testing_trades,3rd_to_4th_stop_loss_stop_loss_triggers,last_to_1st_basic_training_return,last_to_1st_basic_training_win_rate,last_to_1st_basic_training_trades,last_to_1st_basic_testing_return,last_to_1st_basic_testing_win_rate,last_to_1st_basic_testing_trades,last_to_1st_rsi_filter_training_return,last_to_1st_rsi_filter_training_win_rate,last_to_1st_rsi_filter_training_trades,last_to_1st_rsi_filter_testing_return,last_to_1st_rsi_filter_testing_win_rate,last_to_1st_rsi_filter_testing_trades,last_to_1st_double_down_training_return,last_to_1st_double_down_training_win_rate,last_to_1st_double_down_training_trades,last_to_1st_double_down_testing_return,last_to_1st_double_down_testing_win_rate,last_to_1st_double_down_testing_trades,last_to_1st_double_down_double_down_triggers,last_to_1st_stop_loss_training_return,last_to_1st_stop_loss_training_win_rate,last_to_1st_stop_loss_training_trades,last_to_1st_stop_loss_testing_return,last_to_1st_stop_loss_testing_win_rate,last_to_1st_stop_loss_testing_trades,last_to_1st_stop_loss_stop_loss_triggers
LYFT,18.62,8.324681036796905,66.66666666666666,3,-3.067345633900826,33.33333333333333,3,8.324681036796905,66.66666666666666,3.0,-3.067345633900826,33.33333333333333,3.0,8.324681036796905,66.66666666666666,3,-3.067345633900826,33.33333333333333,3,0,8.324681036796905,66.66666666666666,3,-3.067345633900826,33.33333333333333,3,0,0.9092174978861828,66.66666666666666,3,4.597101936873123,33.33333333333333,3,2.671205677392898,100.0,2.0,4.597101936873123,33.33333333333333,3.0,1.860548601515526,100.0,3,4.597101936873123,33.33333333333333,3,0,0.9092174978861828,66.66666666666666,3,4.597101936873123,33.33333333333333,3,0,3.6733000233787414,66.66666666666666,3,0.7219564690382576,33.33333333333333,3,6.82259919974592,100.0,2,0.7219564690382576,33.33333333333333,3,3.6733000233787414,66.66666666666666,3,0.7219564690382576,33.33333333333333,3,0,3.6733000233787414,66.66666666666666,3,0.7219564690382576,33.33333333333333,3,0,-3.5203509510220656,33.33333333333333,3,-0.02141411169811384,33.33333333333333,3,-3.5203509510220656,33.33333333333333,3.0,0.7010166623648526,50.0,2.0,-2.565091597517482,33.33333333333333,3,0.8841994463477995,66.66666666666666,3,1,-3.5203509510220656,33.33333333333333,3,-0.02141411169811384,33.33333333333333,3,0
EEM,52.26,3.4201826487003983,100.0,3,1.6596725369513594,100.0,3,3.4201826487003983,100.0,3.0,1.6596725369513594,100.0,3.0,3.4201826487003983,100.0,3,1.6596725369513594,100.0,3,0,3.4201826487003983,100.0,3,1.6596725369513594,100.0,3,0,1.6968116501795933,66.66666666666666,3,1.3033870349031471,66.66666666666666,3,1.6968116501795933,66.66666666666666,3.0,2.05017776283655,100.0,2.0,1.6968116501795933,66.66666666666666,3,1.3033870349031471,66.66666666666666,3,0,1.6968116501795933,66.66666666666666,3,1.3033870349031471,66.66666666666666,3,0,0.7042085891447666,33.33333333333333,3,-0.44244887529478216,33.33333333333333,3,0.7042085891447666,33.33333333333333,3,-0.44244887529478216,33.33333333333333,3,0.7042085891447666,33.33333333333333,3,-0.44244887529478216,33.33333333333333,3,0,0.7042085891447666,33.33333333333333,3,-0.44244887529478216,33.33333333333333,3,0,-2.3407810238902518,33.33333333333333,3,-0.7871289716529439,0.0,3,-2.3407810238902518,33.33333333333333,3.0,-0.7871289716529439,0.0,3.0,-2.3407810238902518,33.33333333333333,3,-0.7871289716529439,0.0,3,0,-2.3407810238902518,33.33333333333333,3,-0.7871289716529439,0.0,3,0
UNIT,6.94,-5.839108671080251,33.33333333333333,3,-2.580108436784638,33.33333333333333,3,-5.839108671080251,33.33333333333333,3.0,5.091518432585714,50.0,2.0,-2.8788885774142146,33.33333333333333,3,-0.623314422426302,33.33333333333333,3,1,-6.7724420044135885,33.33333333333333,3,-1.0555925735790346,33.33333333333333,3,1,1.3059729313558603,66.66666666666666,3,0.906619652159895,33.33333333333333,3,1.3059729313558603,66.66666666666666,3.0,0.906619652159895,33.33333333333333,3.0,2.1846054099883387,66.66666666666666,3,0.906619652159895,33.33333333333333,3,0,1.3059729313558603,66.66666666666666,3,0.906619652159895,33.33333333333333,3,0,0.8379679534819232,33.33333333333333,3,3.460339158003393,100.0,3,0.8379679534819232,33.33333333333333,3,1.2132360097323627,100.0,2,0.8379679534819232,33.33333333333333,3,3.460339158003393,100.0,3,0,0.8379679534819232,33.33333333333333,3,3.460339158003393,100.0,3,0,-4.094950283474877,33.33333333333333,3,10.893628710842924,33.33333333333333,3,-4.094950283474877,33.33333333333333,3.0,-4.624469214437367,0.0,2.0,-4.094950283474877,33.33333333333333,3,12.525006004652164,33.33333333333333,3,1,-4.094950283474877,33.33333333333333,3,10.893628710842924,33.33333333333333,3,0
TSM,259.33,3.7573479888183514,66.66666666666666,3,2.4385755520055397,66.66666666666666,3,3.7573479888183514,66.66666666666666,3.0,2.4385755520055397,66.66666666666666,3.0,3.7573479888183514,66.66666666666666,3,2.4385755520055397,66.66666666666666,3,0,3.7573479888183514,66.66666666666666,3,2.4385755520055397,66.66666666666666,3,0,0.5473593086466223,66.66666666666666,3,2.788059863298772,66.66666666666666,3,0.5473593086466223,66.66666666666666,3.0,2.0854714374602334,50.0,2.0,0.5473593086466223,66.66666666666666,3,2.788059863298772,66.66666666666666,3,0,0.5473593086466223,66.66666666666666,3,2.788059863298772,66.66666666666666,3,0,5.1539321027609875,100.0,3,-1.0877251977287106,33.33333333333333,3,5.1539321027609875,100.0,3,-0.38900619421917526,50.0,2,5.1539321027609875,100.0,3,-0.11059827279395236,66.66666666666666,3,1,5.1539321027609875,100.0,3,-1.0877251977287106,33.33333333333333,3,0,-1.8088373659020327,33.33333333333333,3,-1.1392269530130108,33.33333333333333,3,-1.8088373659020327,33.33333333333333,3.0,-2.3004780294135463,0.0,2.0,-1.0264478660385177,33.33333333333333,3,-1.1392269530130108,33.33333333333333,3,0,-1.8088373659020327,33.33333333333333,3,-1.1392269530130108,33.33333333333333,3,0
OKTA,90.34,12.85433929033681,100.0,3,-6.12346934856409,0.0,3,12.85433929033681,100.0,3.0,-6.12346934856409,0.0,3.0,12.85433929033681,100.0,3,-6.12346934856409,0.0,3,0,12.85433929033681,100.0,3,-6.12346934856409,0.0,3,0,1.1386642987054458,66.66666666666666,3,1.8583261197678205,66.66666666666666,3,0.7939270271030283,50.0,2.0,1.8583261197678205,66.66666666666666,3.0,1.1386642987054458,66.66666666666666,3,1.8583261197678205,66.66666666666666,3,0,1.1386642987054458,66.66666666666666,3,1.8583261197678205,66.66666666666666,3,0,4.410659264330991,66.66666666666666,3,0.46939529683375475,33.33333333333333,3,6.987706707315847,100.0,2,0.46939529683375475,33.33333333333333,3,4.410659264330991,66.66666666666666,3,0.46939529683375475,33.33333333333333,3,0,4.410659264330991,66.66666666666666,3,0.46939529683375475,33.33333333333333,3,0,-6.4718021856326144,33.33333333333333,3,-1.5728661139459472,0.0,3,-6.4718021856326144,33.33333333333333,3.0,-1.5728661139459472,0.0,3.0,-4.210561704057429,33.33333333333333,3,-1.5728661139459472,0.0,3,0,-5.967154111263427,33.33333333333333,3,-1.5728661139459472,0.0,3,0
EXC,43.38,-0.7044227346443458,33.33333333333333,3,-1.3490236355555103,33.33333333333333,3,-0.16998988198896603,50.0,2.0,-1.3490236355555103,33.33333333333333,3.0,-0.7044227346443458,33.33333333333333,3,-1.3490236355555103,33.33333333333333,3,0,-0.7044227346443458,33.33333333333333,3,-1.3490236355555103,33.33333333333333,3,0,0.6279404384894348,66.66666666666666,3,0.0800652929599402,66.66666666666666,3,0.6279404384894348,66.66666666666666,3.0,0.0800652929599402,66.66666666666666,3.0,0.6279404384894348,66.66666666666666,3,0.0800652929599402,66.66666666666666,3,0,0.6279404384894348,66.66666666666666,3,0.0800652929599402,66.66666666666666,3,0,-0.7884285114937487,33.33333333333333,3,0.6167475105145613,66.66666666666666,3,-0.7884285114937487,33.33333333333333,3,0.6167475105145613,66.66666666666666,3,-0.7884285114937487,33.33333333333333,3,0.6167475105145613,66.66666666666666,3,0,-0.7884285114937487,33.33333333333333,3,0.6167475105145613,66.66666666666666,3,0,-1.4408271868140414,0.0,3,0.24024876203917023,33.33333333333333,3,-1.4408271868140414,0.0,3.0,0.24024876203917023,33.33333333333333,3.0,-1.4408271868140414,0.0,3,0.24024876203917023,33.33333333333333,3,0,-1.4408271868140414,0.0,3,0.24024876203917023,33.33333333333333,3,0
WFC,81.46,-3.471962197064382,66.66666666666666,3,1.2217877204296623,100.0,3,-3.471962197064382,66.66666666666666,3.0,1.2217877204296623,100.0,3.0,-2.6263415114742217,66.66666666666666,3,1.2217877204296623,100.0,3,0,-3.471962197064382,66.66666666666666,3,1.2217877204296623,100.0,3,0,3.0325581933728696,100.0,3,-2.7660017031061788,0.0,3,3.0325581933728696,100.0,3.0,-2.2611924144219406,0.0,2.0,3.0325581933728696,100.0,3,-2.7660017031061788,0.0,3,0,3.0325581933728696,100.0,3,-2.7660017031061788,0.0,3,0,3.5339682954788443,66.66666666666666,3,4.10110037374316,100.0,3,3.5339682954788443,66.66666666666666,3,4.10110037374316,100.0,3,3.5339682954788443,66.66666666666666,3,4.10110037374316,100.0,3,0,3.5339682954788443,66.66666666666666,3,4.10110037374316,100.0,3,0,-2.0158170153069186,66.66666666666666,3,-0.6184164891982119,66.66666666666666,3,-2.0158170153069186,66.66666666666666,3.0,-0.6184164891982119,66.66666666666666,3.0,-0.7306169412999002,66.66666666666666,3,-0.6184164891982119,66.66666666666666,3,0,-2.0158170153069186,66.66666666666666,3,-0.6184164891982119,66.66666666666666,3,0
VICI,33.16,1.6527757859339423,33.33333333333333,3,-0.0982514315072794,66.66666666666666,3,2.4944776145823804,50.0,2.0,-0.0982514315072794,66.66666666666666,3.0,1.6527757859339423,33.33333333333333,3,-0.0982514315072794,66.66666666666666,3,0,1.6527757859339423,33.33333333333333,3,-0.0982514315072794,66.66666666666666,3,0,1.1039616749205285,66.66666666666666,3,-1.3480293834772654,33.33333333333333,3,1.1039616749205285,66.66666666666666,3.0,-1.3480293834772654,33.33333333333333,3.0,1.1039616749205285,66.66666666666666,3,-1.3480293834772654,33.33333333333333,3,0,1.1039616749205285,66.66666666666666,3,-1.3480293834772654,33.33333333333333,3,0,-0.8549075434304368,33.33333333333333,3,1.7760012319468537,66.66666666666666,3,-0.8549075434304368,33.33333333333333,3,1.7760012319468537,66.66666666666666,3,-0.8549075434304368,33.33333333333333,3,1.7760012319468537,66.66666666666666,3,0,-0.8549075434304368,33.33333333333333,3,1.7760012319468537,66.66666666666666,3,0,-3.2634143456750793,33.33333333333333,3,1.6044722430706304,66.66666666666666,3,-3.2634143456750793,33.33333333333333,3.0,1.6044722430706304,66.66666666666666,3.0,-3.2634143456750793,33.33333333333333,3,1.6044722430706304,66.66666666666666,3,0,-3.2634143456750793,33.33333333333333,3,1.6044722430706304,66.66666666666666,3,0
RF,27.16,0.5336977923721177,66.66666666666666,3,0.995725631241123,66.66666666666666,3,0.5336977923721177,66.66666666666666,3.0,1.229038182311422,50.0,2.0,1.3522118574268076,66.66666666666666,3,0.995725631241123,66.66666666666666,3,0,0.5336977923721177,66.66666666666666,3,0.995725631241123,66.66666666666666,3,0,0.13857438586077686,66.66666666666666,3,2.6377460890796245,66.66666666666666,3,0.13857438586077686,66.66666666666666,3.0,1.2238256113522272,50.0,2.0,0.13857438586077686,66.66666666666666,3,2.6377460890796245,66.66666666666666,3,0,0.13857438586077686,66.66666666666666,3,2.6377460890796245,66.66666666666666,3,0,2.2352570213593426,66.66666666666666,3,3.0415332570545917,100.0,3,2.2352570213593426,66.66666666666666,3,4.08245343644561,100.0,2,3.0891553618585945,66.66666666666666,3,3.0415332570545917,100.0,3,0,2.2352570213593426,66.66666666666666,3,3.0415332570545917,100.0,3,0,-4.481060764096895,33.33333333333333,3,0.36876447766274567,66.66666666666666,3,-4.481060764096895,33.33333333333333,3.0,2.6824242830340443,100.0,2.0,-3.0115888850529977,33.33333333333333,3,0.36876447766274567,66.66666666666666,3,0,-4.481060764096895,33.33333333333333,3,0.36876447766274567,66.66666666666666,3,0
FCX,44.72,4.314209150729664,66.66666666666666,3,3.0451465356094634,100.0,3,4.314209150729664,66.66666666666666,3.0,3.0451465356094634,100.0,3.0,4.314209150729664,66.66666666666666,3,3.0451465356094634,100.0,3,0,4.314209150729664,66.66666666666666,3,3.0451465356094634,100.0,3,0,3.7862442018760682,33.33333333333333,3,-0.4267988718840036,33.33333333333333,3,3.7862442018760682,33.33333333333333,3.0,-0.4267988718840036,33.33333333333333,3.0,3.7862442018760682,33.33333333333333,3,-0.4267988718840036,33.33333333333333,3,0,3.7862442018760682,33.33333333333333,3,-0.4267988718840036,33.33333333333333,3,0,6.83326180373151,100.0,3,-0.25526912258295315,33.33333333333333,3,6.83326180373151,100.0,3,-0.25526912258295315,33.33333333333333,3,6.83326180373151,100.0,3,-0.25526912258295315,33.33333333333333,3,0,6.83326180373151,100.0,3,-0.25526912258295315,33.33333333333333,3,0,-6.0671506831002935,66.66666666666666,3,-0.2428804415370268,66.66666666666666,3,-6.0671506831002935,66.66666666666666,3.0,-0.2428804415370268,66.66666666666666,3.0,-4.437417577177951,66.66666666666666,3,1.0569721332533224,66.66666666666666,3,1,-3.302579455771541,66.66666666666666,3,-0.2428804415370268,66.66666666666666,3,0
CSCO,66.53,2.412777238902755,66.66666666666666,3,1.5944223522604168,66.66666666666666,3,2.412777238902755,66.66666666666666,3.0,1.5944223522604168,66.66666666666666,3.0,2.412777238902755,66.66666666666666,3,1.5944223522604168,66.66666666666666,3,0,2.412777238902755,66.66666666666666,3,1.5944223522604168,66.66666666666666,3,0,-1.1773552043126772,33.33333333333333,3,-1.6963243120511624,33.33333333333333,3,-1.1773552043126772,33.33333333333333,3.0,-2.248583584920446,50.0,2.0,-1.1773552043126772,33.33333333333333,3,-1.6963243120511624,33.33333333333333,3,0,-1.1773552043126772,33.33333333333333,3,-1.6963243120511624,33.33333333333333,3,0,1.4694578316052318,66.66666666666666,3,0.841248571567862,66.66666666666666,3,2.337165470812104,100.0,2,0.841248571567862,66.66666666666666,3,1.4694578316052318,66.66666666666666,3,0.841248571567862,66.66666666666666,3,0,1.4694578316052318,66.66666666666666,3,0.841248571567862,66.66666666666666,3,0,-2.436512631080744,66.66666666666666,3,0.3912137554471801,66.66666666666666,3,-2.436512631080744,66.66666666666666,3.0,0.9111215844535523,100.0,2.0,-1.3500003106680432,66.66666666666666,3,0.3912137554471801,66.66666666666666,3,0,-2.436512631080744,66.66666666666666,3,0.3912137554471801,66.66666666666666,3,0
TQQQ,96.76,6.263266223882666,66.66666666666666,3,3.525821293296675,100.0,3,6.263266223882666,66.66666666666666,3.0,3.525821293296675,100.0,3.0,7.10760722526429,66.66666666666666,3,3.525821293296675,100.0,3,0,6.263266223882666,66.66666666666666,3,3.525821293296675,100.0,3,0,-0.5853198237432758,66.66666666666666,3,2.5797383902181523,100.0,3,-0.5853198237432758,66.66666666666666,3.0,2.5797383902181523,100.0,3.0,0.7327979338514666,66.66666666666666,3,2.5797383902181523,100.0,3,0,-0.5853198237432758,66.66666666666666,3,2.5797383902181523,100.0,3,0,10.804278015154075,66.66666666666666,3,-1.1051131028041992,33.33333333333333,3,16.694970903244794,100.0,2,-2.631326972248767,0.0,2,10.804278015154075,66.66666666666666,3,0.08187078453358033,33.33333333333333,3,1,10.804278015154075,66.66666666666666,3,-1.1051131028041992,33.33333333333333,3,0,-6.185387818924423,66.66666666666666,3,-1.8291856399093458,0.0,3,-6.185387818924423,66.66666666666666,3.0,-2.8016519700859526,0.0,1.0,-4.6242765996843955,66.66666666666666,3,-1.8291856399093458,0.0,3,0,-0.9206990463822482,66.66666666666666,3,-1.8291856399093458,0.0,3,0
VALE,10.67,2.1668328502245373,66.66666666666666,3,2.1650019417710813,66.66666666666666,3,2.1668328502245373,66.66666666666666,3.0,2.1650019417710813,66.66666666666666,3.0,2.1668328502245373,66.66666666666666,3,2.1650019417710813,66.66666666666666,3,0,2.1668328502245373,66.66666666666666,3,2.1650019417710813,66.66666666666666,3,0,3.2895398156320486,66.66666666666666,3,0.33497403938274006,66.66666666666666,3,3.2895398156320486,66.66666666666666,3.0,0.33497403938274006,66.66666666666666,3.0,3.2895398156320486,66.66666666666666,3,0.33497403938274006,66.66666666666666,3,0,3.2895398156320486,66.66666666666666,3,0.33497403938274006,66.66666666666666,3,0,0.308038803916083,33.33333333333333,3,-1.9034568829276963,33.33333333333333,3,0.308038803916083,33.33333333333333,3,-1.9034568829276963,33.33333333333333,3,0.308038803916083,33.33333333333333,3,-0.6490987759857969,33.33333333333333,3,1,0.308038803916083,33.33333333333333,3,-1.9034568829276963,33.33333333333333,3,0,-5.791356034920992,0.0,3,0.8234393620970141,66.66666666666666,3,-5.791356034920992,0.0,3.0,0.8234393620970141,66.66666666666666,3.0,-5.791356034920992,0.0,3,0.8234393620970141,66.66666666666666,3,0,-5.791356034920992,0.0,3,0.8234393620970141,66.66666666666666,3,0
IBIT,66.38,2.9410708945134547,66.66666666666666,3,6.281549870346214,100.0,3,2.9410708945134547,66.66666666666666,3.0,6.281549870346214,100.0,3.0,2.9410708945134547,66.66666666666666,3,6.281549870346214,100.0,3,0,2.9410708945134547,66.66666666666666,3,6.281549870346214,100.0,3,0,4.547367646880114,100.0,3,-1.6718394987064773,33.33333333333333,3,4.547367646880114,100.0,3.0,-1.151056402650499,50.0,2.0,4.547367646880114,100.0,3,-1.6718394987064773,33.33333333333333,3,0,4.547367646880114,100.0,3,-1.6718394987064773,33.33333333333333,3,0,5.654012594030532,100.0,3,-2.901085654128277,33.33333333333333,3,5.654012594030532,100.0,3,-2.901085654128277,33.33333333333333,3,5.654012594030532,100.0,3,-2.0788964202851736,33.33333333333333,3,1,5.654012594030532,100.0,3,-2.901085654128277,33.33333333333333,3,0,-3.6380616819027733,0.0,3,-0.7926860225352786,66.66666666666666,3,-2.94509252285416,0.0,2.0,-0.7926860225352786,66.66666666666666,3.0,-3.6380616819027733,0.0,3,-0.7926860225352786,66.66666666666666,3,0,-3.6380616819027733,0.0,3,-0.7926860225352786,66.66666666666666,3,0
KEY,19.06,-0.2877907240241277,66.66666666666666,3,0.280258667412546,66.66666666666666,3,-0.2877907240241277,66.66666666666666,3.0,0.22902660144686626,50.0,2.0,0.6617239426310899,66.66666666666666,3,0.280258667412546,66.66666666666666,3,0,-0.2877907240241277,66.66666666666666,3,0.280258667412546,66.66666666666666,3,0,0.8278515047269085,66.66666666666666,3,0.6925351459538169,33.33333333333333,3,0.8278515047269085,66.66666666666666,3.0,1.2566676426779975,50.0,2.0,0.8278515047269085,66.66666666666666,3,0.6925351459538169,33.33333333333333,3,0,0.8278515047269085,66.66666666666666,3,0.6925351459538169,33.33333333333333,3,0,2.7594181528876525,66.66666666666666,3,3.003705118582257,100.0,3,2.7594181528876525,66.66666666666666,3,3.003705118582257,100.0,3,2.7594181528876525,66.66666666666666,3,3.003705118582257,100.0,3,0,2.7594181528876525,66.66666666666666,3,3.003705118582257,100.0,3,0,-3.5385570844963454,66.66666666666666,3,0.45692534275113744,33.33333333333333,3,-3.5385570844963454,66.66666666666666,3.0,-1.8117417218089922,0.0,2.0,-1.789449666743068,66.66666666666666,3,0.45692534275113744,33.33333333333333,3,0,-2.2669289835999535,66.66666666666666,3,0.45692534275113744,33.33333333333333,3,0
KSS,15.3,3.057773309562467,66.66666666666666,3,8.421877233977069,100.0,3,3.057773309562467,66.66666666666666,3.0,8.421877233977069,100.0,3.0,3.057773309562467,66.66666666666666,3,8.421877233977069,100.0,3,0,3.057773309562467,66.66666666666666,3,8.421877233977069,100.0,3,0,-3.239602430945022,66.66666666666666,3,6.045286271513905,66.66666666666666,3,-3.239602430945022,66.66666666666666,3.0,6.045286271513905,66.66666666666666,3.0,1.2431999759397483,66.66666666666666,3,6.045286271513905,66.66666666666666,3,0,-4.180128018773515,66.66666666666666,3,6.045286271513905,66.66666666666666,3,0,1.030699681651711,33.33333333333333,3,5.368937747718751,66.66666666666666,3,1.030699681651711,33.33333333333333,3,5.368937747718751,66.66666666666666,3,1.030699681651711,33.33333333333333,3,6.602306842230061,66.66666666666666,3,1,1.030699681651711,33.33333333333333,3,5.368937747718751,66.66666666666666,3,0,-4.147159398703244,66.66666666666666,3,3.590490068525322,66.66666666666666,3,-4.147159398703244,66.66666666666666,3.0,3.590490068525322,66.66666666666666,3.0,-1.2634926429479567,66.66666666666666,3,6.0783769578714795,66.66666666666666,3,1,-4.839905934970563,66.66666666666666,3,2.161547486036362,66.66666666666666,3,1
FHN,22.51,-1.4232873286871766,66.66666666666666,3,0.4154454211465193,66.66666666666666,3,-1.4232873286871766,66.66666666666666,3.0,0.3485685893856886,50.0,2.0,-0.24234172867459622,66.66666666666666,3,0.4154454211465193,66.66666666666666,3,0,-1.4232873286871766,66.66666666666666,3,0.4154454211465193,66.66666666666666,3,0,1.3065220458105573,66.66666666666666,3,0.09183410211007843,66.66666666666666,3,1.3065220458105573,66.66666666666666,3.0,0.09183410211007843,66.66666666666666,3.0,1.3065220458105573,66.66666666666666,3,0.09183410211007843,66.66666666666666,3,0,1.3065220458105573,66.66666666666666,3,0.09183410211007843,66.66666666666666,3,0,4.0302461296497,66.66666666666666,3,2.5298510005266355,100.0,3,4.0302461296497,66.66666666666666,3,2.5298510005266355,100.0,3,4.0302461296497,66.66666666666666,3,2.5298510005266355,100.0,3,0,4.0302461296497,66.66666666666666,3,2.5298510005266355,100.0,3,0,-4.051107715648988,33.33333333333333,3,-0.38427648131391107,33.33333333333333,3,-4.051107715648988,33.33333333333333,3.0,-0.38427648131391107,33.33333333333333,3.0,-2.3423959142492357,33.33333333333333,3,-0.38427648131391107,33.33333333333333,3,0,-2.832432810053381,33.33333333333333,3,-0.38427648131391107,33.33333333333333,3,0
MSTR,331.44,5.420545971480756,66.66666666666666,3,7.383223536630631,100.0,3,5.420545971480756,66.66666666666666,3.0,7.383223536630631,100.0,3.0,5.420545971480756,66.66666666666666,3,7.383223536630631,100.0,3,0,5.420545971480756,66.66666666666666,3,7.383223536630631,100.0,3,0,9.038938281135168,100.0,3,-5.719735983711783,0.0,3,9.038938281135168,100.0,3.0,-5.719735983711783,0.0,3.0,9.038938281135168,100.0,3,-4.650172047405632,0.0,3,1,9.038938281135168,100.0,3,-5.719735983711783,0.0,3,0,6.77308897353718,66.66666666666666,3,-4.942178745016792,0.0,3,6.77308897353718,66.66666666666666,3,-4.942178745016792,0.0,3,6.77308897353718,66.66666666666666,3,-3.774616824958162,0.0,3,1,6.77308897353718,66.66666666666666,3,-4.942178745016792,0.0,3,0,-0.761491126912516,66.66666666666666,3,-2.0612415640448307,0.0,3,-0.761491126912516,66.66666666666666,3.0,-2.0612415640448307,0.0,3.0,-0.761491126912516,66.66666666666666,3,-2.0612415640448307,0.0,3,0,-0.761491126912516,66.66666666666666,3,-2.0612415640448307,0.0,3,0
BAC,50.58,-1.355277375187021,66.66666666666666,3,-0.26641903916978815,66.66666666666666,3,-1.355277375187021,66.66666666666666,3.0,1.2341568913069663,100.0,2.0,0.017721286916360768,66.66666666666666,3,-0.26641903916978815,66.66666666666666,3,0,-1.355277375187021,66.66666666666666,3,-0.26641903916978815,66.66666666666666,3,0,2.658593494764855,100.0,3,1.2195614064774283,66.66666666666666,3,2.658593494764855,100.0,3.0,1.2195614064774283,66.66666666666666,3.0,2.658593494764855,100.0,3,1.2195614064774283,66.66666666666666,3,0,2.658593494764855,100.0,3,1.2195614064774283,66.66666666666666,3,0,3.483791776045295,66.66666666666666,3,3.0302788071874738,100.0,3,5.839938278318562,100.0,2,3.0302788071874738,100.0,3,3.483791776045295,66.66666666666666,3,3.0302788071874738,100.0,3,0,3.483791776045295,66.66666666666666,3,3.0302788071874738,100.0,3,0,-3.895223591957079,33.33333333333333,3,-0.06771562492423382,66.66666666666666,3,-3.895223591957079,33.33333333333333,3.0,-1.517465237893532,50.0,2.0,-2.27169211976947,33.33333333333333,3,-0.06771562492423382,66.66666666666666,3,0,-2.585214805312779,33.33333333333333,3,-0.06771562492423382,66.66666666666666,3,0
