date,open,high,low,close,volume,rsi
2025-01-02 00:00:00-05:00,85.835,86.94,84.82,86.18,6227776.0,
2025-01-03 00:00:00-05:00,86.73,87.7,86.31,87.6,6136427.0,
2025-01-06 00:00:00-05:00,88.02,90.09,87.72,89.53,7869184.0,
2025-01-07 00:00:00-05:00,89.53,89.97,87.6,87.97,6076596.0,
2025-01-08 00:00:00-05:00,88.06,88.23,86.79,87.94,7400030.0,
2025-01-10 00:00:00-05:00,86.79,87.09,82.24,83.36,11332216.0,
2025-01-13 00:00:00-05:00,82.19,84.12,81.79,83.99,7402380.0,
2025-01-14 00:00:00-05:00,85.29,87.4,84.75,87.18,8958442.0,
2025-01-15 00:00:00-05:00,88.72,90.19,88.47,89.64,10024081.0,
2025-01-16 00:00:00-05:00,89.96,90.373,88.85,88.92,5816351.0,
2025-01-17 00:00:00-05:00,90.76,93.245,90.005,91.81,16499703.0,
2025-01-21 00:00:00-05:00,92.21,92.21,89.39,89.77,12629343.0,
2025-01-22 00:00:00-05:00,90.0,90.37,89.1398,89.85,7345739.0,
2025-01-23 00:00:00-05:00,89.76,89.78,88.24,89.73,7540610.0,
2025-01-24 00:00:00-05:00,89.59,90.024,88.84,89.11,6004674.0,56.57835653345306
2025-01-27 00:00:00-05:00,87.545,90.29,87.39,90.24,6923826.0,58.82815314577668
2025-01-28 00:00:00-05:00,89.76,89.83,86.88,88.19,8665994.0,53.420542702163516
2025-01-29 00:00:00-05:00,88.17,89.415,88.17,88.76,5234468.0,54.668293706353595
2025-01-30 00:00:00-05:00,89.51,90.925,88.84,89.57,7686868.0,56.45347313313518
2025-01-31 00:00:00-05:00,89.57,90.4,88.54,88.58,8338934.0,53.67146670217456
2025-02-03 00:00:00-05:00,86.5,89.71,86.0,89.51,11215041.0,55.8714508436679
2025-02-04 00:00:00-05:00,82.26,82.69,77.38,77.725,58801889.0,33.901740963744246
2025-02-05 00:00:00-05:00,78.21,79.5,77.67,79.2,23646046.0,37.2286647826216
2025-02-06 00:00:00-05:00,79.68,79.74,78.11,78.57,14440462.0,36.38625498979936
2025-02-07 00:00:00-05:00,79.0,79.49,77.23,77.31,13447269.0,34.69530287775429
2025-02-10 00:00:00-05:00,78.16,78.92,77.61,78.24,11815591.0,37.02169027806476
