strategy_formatted,variant_formatted,rank,ticker,training_return,testing_return,current_price
LAST→1ST,Basic Strategy,5,HIMS,15.805809285702976,0.5645580289653243,57.82
LAST→1ST,Basic Strategy,6,CRML,14.439905010298327,-8.463248866831984,7.18
LAST→1ST,Basic Strategy,7,AREN,13.679122265137943,7.916190909459092,6.07
LAST→1ST,Basic Strategy,8,SOXS,13.607100205252552,4.417250231585304,5.53
LAST→1ST,Basic Strategy,9,ONDS,12.716361610663673,12.407717640320735,6.72
LAST→1ST,Basic Strategy,10,ADPT,12.424405732332966,1.6472685219105692,13.36
LAST→1ST,RSI Filter (≤70),1,UVIX,30.890942730510957,4.498839806619692,10.06
LAST→1ST,RSI Filter (≤70),2,SBET,25.74273991260576,2.546195319378615,17.33
LAST→1ST,RSI Filter (≤70),3,CRWV,21.394574012375045,-1.6311225000915226,124.86
LAST→1ST,RSI Filter (≤70),4,HIMS,15.805809285702976,0.5645580289653243,57.82
LAST→1ST,RSI Filter (≤70),5,CRML,14.439905010298327,-8.463248866831984,7.18
LAST→1ST,RSI Filter (≤70),6,SOXS,13.607100205252552,4.417250231585304,5.53
LAST→1ST,RSI Filter (≤70),7,ONDS,12.716361610663673,12.322916666666668,6.72
LAST→1ST,RSI Filter (≤70),8,ADPT,12.424405732332966,1.6472685219105692,13.36
LAST→1ST,RSI Filter (≤70),9,NGD,11.680698364502106,4.298921417565487,6.65
LAST→1ST,RSI Filter (≤70),10,ACOG,10.970128612483654,5.266165917647857,8.02
LAST→1ST,Double Down (Thu),1,SBET,38.3200474644381,4.169097584519584,17.33
LAST→1ST,Double Down (Thu),2,ATHR,37.78479040049868,-0.0564977006291009,5.14
LAST→1ST,Double Down (Thu),3,UVIX,30.890942730510957,4.498839806619692,10.06
LAST→1ST,Double Down (Thu),4,CRWV,20.191317451284828,-1.6311225000915226,124.86
LAST→1ST,Double Down (Thu),5,HIMS,16.65509120949674,0.5645580289653243,57.82
LAST→1ST,Double Down (Thu),6,CRML,15.640981519333316,-7.322946002391192,7.18
LAST→1ST,Double Down (Thu),7,ONDS,15.037165865924935,12.407717640320735,6.72
LAST→1ST,Double Down (Thu),8,APLD,13.993345287881473,7.818344557541341,20.48
LAST→1ST,Double Down (Thu),9,AREN,13.679122265137943,7.916190909459092,6.07
LAST→1ST,Double Down (Thu),10,SOXS,13.607100205252552,5.370932682979941,5.53
LAST→1ST,Stop Loss (Thu),1,ATHR,37.78479040049868,-1.5161862727307842,5.14
LAST→1ST,Stop Loss (Thu),2,SBET,31.124912441690025,2.020508342078731,17.33
LAST→1ST,Stop Loss (Thu),3,UVIX,30.890942730510957,4.498839806619692,10.06
LAST→1ST,Stop Loss (Thu),4,HIMS,15.805809285702976,0.5645580289653243,57.82
LAST→1ST,Stop Loss (Thu),5,CRML,14.439905010298327,-8.463248866831984,7.18
LAST→1ST,Stop Loss (Thu),6,ONDS,13.943775940881741,12.407717640320735,6.72
LAST→1ST,Stop Loss (Thu),7,AREN,13.679122265137943,7.916190909459092,6.07
LAST→1ST,Stop Loss (Thu),8,CRWV,13.658397073862607,-1.6311225000915226,124.86
LAST→1ST,Stop Loss (Thu),9,SOXS,13.607100205252552,4.417250231585304,5.53
LAST→1ST,Stop Loss (Thu),10,ADPT,12.424405732332966,1.6472685219105692,13.36
