strategy_formatted,variant_formatted,rank,ticker,training_return,testing_return,current_price
1ST→2ND,Basic Strategy,1,PTHL,22.273872544029327,43.83098892137938,0.7329
1ST→2ND,Basic Strategy,2,TMC,21.185144235312055,9.5292997142714,4.1365
1ST→2ND,Basic Strategy,3,ECX,19.783932665253555,6.553128881528361,1.63
1ST→2ND,Basic Strategy,4,ARRY,17.88159999852544,14.253048780487813,7.81
1ST→2ND,Basic Strategy,5,CRML,17.454229292768403,-3.133910057024359,3.39
1ST→2ND,Basic Strategy,6,OKTA,12.803286034293878,-3.4551875536890244,100.125
1ST→2ND,Basic Strategy,7,IVVD,12.527487552977993,4.42239240642864,0.6922
1ST→2ND,Basic Strategy,8,RAY,10.822342530852467,-2.039755444126094,0.849
1ST→2ND,Basic Strategy,9,CNH,8.747674218421515,3.5872632003224534,12.71
1ST→2ND,Basic Strategy,10,LWLG,8.711572301235629,15.006680299759493,2.0696
1ST→2ND,RSI Filter (≤70),1,PTHL,22.273872544029327,60.78738317757009,0.7329
1ST→2ND,RSI Filter (≤70),2,TMC,21.185144235312055,9.5292997142714,4.1365
1ST→2ND,RSI Filter (≤70),3,ECX,19.783932665253555,6.553128881528361,1.63
1ST→2ND,RSI Filter (≤70),4,ARRY,17.88159999852544,14.253048780487813,7.81
1ST→2ND,RSI Filter (≤70),5,CRML,17.454229292768403,-3.133910057024359,3.39
1ST→2ND,RSI Filter (≤70),6,OKTA,12.803286034293878,-3.4551875536890244,100.125
1ST→2ND,RSI Filter (≤70),7,IVVD,12.527487552977993,4.42239240642864,0.6922
1ST→2ND,RSI Filter (≤70),8,RAY,10.822342530852467,-2.039755444126094,0.849
1ST→2ND,RSI Filter (≤70),9,CNH,8.747674218421515,3.5872632003224534,12.71
1ST→2ND,RSI Filter (≤70),10,LWLG,8.711572301235629,15.006680299759493,2.0696
1ST→2ND,Double Down (Thu),1,PTHL,23.800115944357643,45.66835469016283,0.7329
1ST→2ND,Double Down (Thu),2,ECX,23.563967318758117,6.553128881528361,1.63
1ST→2ND,Double Down (Thu),3,TMC,21.185144235312055,9.5292997142714,4.1365
1ST→2ND,Double Down (Thu),4,CRML,21.09780439121757,-1.8753328008519645,3.39
1ST→2ND,Double Down (Thu),5,ARRY,17.88159999852544,14.253048780487813,7.81
1ST→2ND,Double Down (Thu),6,RAY,16.48769167446248,4.029476676766547,0.849
1ST→2ND,Double Down (Thu),7,OKTA,12.803286034293878,-3.4551875536890244,100.125
1ST→2ND,Double Down (Thu),8,IVVD,12.527487552977993,4.42239240642864,0.6922
1ST→2ND,Double Down (Thu),9,BMNR,11.064298677728804,11.077340700200997,43.62
1ST→2ND,Double Down (Thu),10,FSM,9.937565343157077,6.1737804878048825,6.835
1ST→2ND,Stop Loss (Thu),1,PTHL,27.416204959089015,48.13005434194013,0.7329
1ST→2ND,Stop Loss (Thu),2,TMC,21.185144235312055,9.5292997142714,4.1365
1ST→2ND,Stop Loss (Thu),3,ARRY,17.88159999852544,14.253048780487813,7.81
1ST→2ND,Stop Loss (Thu),4,CRML,17.174899683829857,-3.133910057024359,3.39
1ST→2ND,Stop Loss (Thu),5,OKTA,12.803286034293878,-3.4551875536890244,100.125
1ST→2ND,Stop Loss (Thu),6,IVVD,12.527487552977993,4.42239240642864,0.6922
1ST→2ND,Stop Loss (Thu),7,ECX,10.37431409145587,6.553128881528361,1.63
1ST→2ND,Stop Loss (Thu),8,CNH,8.747674218421515,3.5872632003224534,12.71
1ST→2ND,Stop Loss (Thu),9,LWLG,8.711572301235629,15.006680299759493,2.0696
1ST→2ND,Stop Loss (Thu),10,TOST,7.815162168898939,1.1289571694599614,42.4896
2ND→3RD,Basic Strategy,1,BMNR,92.85714285714289,-14.457285966219507,43.62
2ND→3RD,Basic Strategy,2,IXHL,40.476445343026306,128.63262177170088,1.4592
2ND→3RD,Basic Strategy,3,FL,25.08844881002652,0.18707129494908215,23.905
2ND→3RD,Basic Strategy,4,AIFF,23.915501966719095,-0.4176949708597739,2.7
2ND→3RD,Basic Strategy,5,RAY,23.60612432737725,13.040678029383757,0.849
2ND→3RD,Basic Strategy,6,CRWV,14.63525964344453,-2.261717424172293,147.355
2ND→3RD,Basic Strategy,7,ALTS,12.884995731522913,-0.8656723153604599,7.87
2ND→3RD,Basic Strategy,8,ALLR,10.605556839780142,-5.242092598431306,1.565
2ND→3RD,Basic Strategy,9,NBY,8.530364832318888,-0.27724808673061974,1.8
2ND→3RD,Basic Strategy,10,PTHL,7.902247469620157,1.8802369341325804,0.7329
2ND→3RD,RSI Filter (≤70),1,BMNR,92.85714285714289,-14.457285966219507,43.62
2ND→3RD,RSI Filter (≤70),2,IXHL,40.476445343026306,128.63262177170088,1.4592
2ND→3RD,RSI Filter (≤70),3,AIFF,23.915501966719095,-0.4176949708597739,2.7
2ND→3RD,RSI Filter (≤70),4,RAY,23.60612432737725,13.040678029383757,0.849
2ND→3RD,RSI Filter (≤70),5,ALTS,12.884995731522913,-0.8656723153604599,7.87
2ND→3RD,RSI Filter (≤70),6,ALLR,10.605556839780142,-5.242092598431306,1.565
2ND→3RD,RSI Filter (≤70),7,NBY,8.530364832318888,-0.27724808673061974,1.8
2ND→3RD,RSI Filter (≤70),8,PTHL,7.902247469620157,-18.8898836168308,0.7329
2ND→3RD,RSI Filter (≤70),9,NUKK,7.317965413358647,-1.4754373947196744,4.89
2ND→3RD,RSI Filter (≤70),10,ITUB,6.360600923639596,2.667682926829279,6.825
2ND→3RD,Double Down (Thu),1,BMNR,92.85714285714289,-12.205446239245655,43.62
2ND→3RD,Double Down (Thu),2,IXHL,41.68418462131994,128.63262177170088,1.4592
2ND→3RD,Double Down (Thu),3,FL,26.66480377041829,0.18707129494908215,23.905
2ND→3RD,Double Down (Thu),4,AIFF,23.915501966719095,-0.4176949708597739,2.7
2ND→3RD,Double Down (Thu),5,RAY,23.60612432737725,13.040678029383757,0.849
2ND→3RD,Double Down (Thu),6,CRWV,16.822209794806934,1.8406288681338188,147.355
2ND→3RD,Double Down (Thu),7,ALTS,16.308279464004812,-0.8656723153604599,7.87
2ND→3RD,Double Down (Thu),8,ALLR,13.601254623844264,-4.282792858786199,1.565
2ND→3RD,Double Down (Thu),9,NBY,8.530364832318888,-0.27724808673061974,1.8
2ND→3RD,Double Down (Thu),10,PTHL,7.902247469620157,4.683322566307882,0.7329
2ND→3RD,Stop Loss (Thu),1,BMNR,92.85714285714289,-9.595166953157099,43.62
2ND→3RD,Stop Loss (Thu),2,IXHL,40.476445343026306,128.63262177170088,1.4592
2ND→3RD,Stop Loss (Thu),3,FL,25.08844881002652,0.18707129494908215,23.905
2ND→3RD,Stop Loss (Thu),4,AIFF,23.915501966719095,-0.4176949708597739,2.7
2ND→3RD,Stop Loss (Thu),5,RAY,23.60612432737725,13.040678029383757,0.849
2ND→3RD,Stop Loss (Thu),6,CRWV,18.915241299028107,-2.261717424172293,147.355
2ND→3RD,Stop Loss (Thu),7,ALTS,9.989515505534213,-0.8656723153604599,7.87
2ND→3RD,Stop Loss (Thu),8,ALLR,9.885318744542046,-5.242092598431306,1.565
2ND→3RD,Stop Loss (Thu),9,NBY,8.530364832318888,-0.27724808673061974,1.8
2ND→3RD,Stop Loss (Thu),10,PTHL,7.902247469620157,1.9143418921408515,0.7329
3RD→4TH,Basic Strategy,1,SBET,375.8679532070286,-32.44998310874217,25.8182
3RD→4TH,Basic Strategy,2,TSLG,33.50750958585908,11.076443057722308,6.0
3RD→4TH,Basic Strategy,3,CRWV,31.064796282187586,9.58454350296755,147.355
3RD→4TH,Basic Strategy,4,FFAI,21.642396905070612,-17.365269461077848,1.85
3RD→4TH,Basic Strategy,5,VCIG,19.13661178999773,2.658363404484345,1.02
3RD→4TH,Basic Strategy,6,ALTS,18.868584945731467,0.8416123392413706,7.87
3RD→4TH,Basic Strategy,7,ECX,18.42249199424255,12.433048433048437,1.63
3RD→4TH,Basic Strategy,8,IXHL,13.514478595508962,-3.5319557904853416,1.4592
3RD→4TH,Basic Strategy,9,NUKK,12.675711538471438,2.8751308976200516,4.89
3RD→4TH,Basic Strategy,10,PTHL,10.390699913063377,13.369135952987008,0.7329
3RD→4TH,RSI Filter (≤70),1,SBET,375.8679532070286,-32.44998310874217,25.8182
3RD→4TH,RSI Filter (≤70),2,TSLG,33.50750958585908,11.076443057722308,6.0
3RD→4TH,RSI Filter (≤70),3,FFAI,27.90010329411386,-17.365269461077848,1.85
3RD→4TH,RSI Filter (≤70),4,VCIG,19.13661178999773,2.658363404484345,1.02
3RD→4TH,RSI Filter (≤70),5,CRWV,18.94409937888199,9.58454350296755,147.355
3RD→4TH,RSI Filter (≤70),6,ALTS,18.868584945731467,0.8416123392413706,7.87
3RD→4TH,RSI Filter (≤70),7,RAY,18.618018345291077,-4.132231404958682,0.849
