ticker,training_return,testing_return,training_win_rate,testing_win_rate,avg_performance,consistency_score
LQD,1.9159061316372572,0.9117252104429818,40.0,66.66666666666666,1.4138156710401195,1.313397578920692
VALE,18.999145143096573,0.876281543173385,80.0,66.66666666666666,9.937713343134979,8.12542698314266
COTY,-22.285628280096493,0.8535965774418619,40.0,66.66666666666666,-10.716015851327315,-13.02993833708115
USHY,1.9740142401175165,0.8502974138026698,80.0,100.0,1.4121558269600931,1.2997841443286084
CNC,-14.769069387367296,0.7928256181252591,0.0,33.33333333333333,-6.988121884621018,-8.544311385170273
CNQ,7.036177151824274,0.7913343107599724,60.0,33.33333333333333,3.9137557312921234,3.289271447185693
HYG,1.918969866084308,0.7904074280297824,80.0,100.0,1.3546886470570452,1.2418324032515926
VCSH,1.2224218370377793,0.7486286370986139,80.0,100.0,0.9855252370681966,0.9381459170742801
KDP,12.313533634068907,0.6625597520209858,80.0,100.0,6.4880466930449465,5.322949304840154
F,6.892665958613664,0.588786545521458,60.0,66.66666666666666,3.740726252067561,3.1103383107583404
MSOS,-2.095168995838992,0.4050901151590347,60.0,33.33333333333333,-0.8450394403399786,-1.0950653514397812
EFA,13.94400471299575,0.2707577590694399,100.0,33.33333333333333,7.1073812360325945,5.740056540639964
SLB,14.34848349375033,0.2588061867526692,80.0,66.66666666666666,7.303644840251499,5.894677109551733
EXC,12.038079511508059,0.21889602250515505,80.0,66.66666666666666,6.128487767006607,4.946569418106317
DOC,4.274119942659205,0.20111112937346576,40.0,33.33333333333333,2.2376155360163352,1.8303146546877613
KRE,13.293204179217932,0.16335978835977372,80.0,33.33333333333333,6.728281983788853,5.415297544703037
FHN,9.925821593414819,0.14133944632954698,80.0,66.66666666666666,5.033580519872183,4.0551323051636565
XLF,8.314068289423249,0.05364038857613718,80.0,33.33333333333333,4.1838543389996925,3.3578115489149813
FAZ,-21.486207259862834,-0.4668620892255948,20.0,66.66666666666666,-10.976534674544215,-13.078469191607939
PFE,-4.683579394690939,-0.6410300432064919,0.0,66.66666666666666,-2.6623047189487155,-3.0665596540971602
HBAN,12.283325166419745,-0.7523941009922819,100.0,33.33333333333333,5.765465532713732,4.461893605972529
UAA,8.560326006489682,-0.8110859428813733,60.0,33.33333333333333,3.874620031804154,2.9374788368670486
HST,-4.264032346634505,-0.8826091146904913,40.0,33.33333333333333,-2.5733207306624983,-2.9114630538568997
TLT,-0.5196993081199919,-0.9466551556594149,20.0,66.66666666666666,-0.7331772318897034,-0.7758728166436457
XLP,1.124390871148928,-1.045329740655665,60.0,0.0,0.039530565246631566,-0.17744149593382774
DJT,-6.901195880613131,-1.0604324387297526,40.0,66.66666666666666,-3.980814159671442,-4.56489050385978
AIFF,805.8539979757086,-1.2034647750562844,80.0,33.33333333333333,402.32526660032613,321.61952032524965
LKQ,7.404345048421179,-1.2375137836226568,60.0,33.33333333333333,3.0834156323992614,2.219229749194878
FCX,15.903184278077486,-1.2843835806222392,60.0,33.33333333333333,7.309400348727623,5.59064356285765
TFC,12.050389745647827,-1.2845798416354581,80.0,33.33333333333333,5.382904952006184,4.049407993277855
ULTY,9.072505248993078,-1.3811104007328323,80.0,66.66666666666666,3.845697424130123,2.800335859157532
NOK,14.624914106868147,-1.5184441877024502,100.0,33.33333333333333,6.5532349595828485,4.9388991301257885
UBER,11.362006736609853,-1.575809859167665,60.0,33.33333333333333,4.893098438721094,3.5993167791433427
AVTR,-14.818179314546054,-1.7114932826286178,20.0,33.33333333333333,-8.264836298587335,-9.575504901779079
BTBT,39.10124646544073,-2.2259333600963327,60.0,33.33333333333333,18.4376565526722,14.304938570118491
NCLH,12.637587570858134,-2.254227413970611,60.0,33.33333333333333,5.191680078443762,3.7024985799608867
ERIC,24.0106600980029,-2.2598615417898427,80.0,33.33333333333333,10.87539927810653,8.248347114127256
OSCR,-3.874860918568923,-2.4242414854509398,40.0,66.66666666666666,-3.149551202009931,-3.2946131453217298
GAP,13.037619376909504,-2.825903439361943,60.0,33.33333333333333,5.105857968773781,3.519505687146636
ABEV,17.118555020543536,-2.9751057913860235,100.0,33.33333333333333,7.071724614578756,5.062358533385799
HLN,6.67510319473732,-3.0497408396657155,80.0,33.33333333333333,1.812681177535802,0.8401967740954985
HL,12.742654417252464,-3.0912569046134486,60.0,33.33333333333333,4.8256987563195075,3.2423076241329163
KO,10.445902928236993,-3.1623395179306013,80.0,33.33333333333333,3.641781705153196,2.2809574605364364
USB,4.519901611477817,-3.194833542372122,60.0,33.33333333333333,0.6625340345528474,-0.10893948083214644
PLTD,-32.81810197598617,-3.624573910808049,20.0,33.33333333333333,-18.221337943397106,-21.140690749914917
SDS,-5.618738847563288,-3.90600284438426,20.0,0.0,-4.7623708459737735,-4.933644446291677
MRNA,6.44885728510225,-3.990645372483914,60.0,33.33333333333333,1.2291059563091677,0.18515569055055137
VICI,10.322455418099397,-4.0126798734236075,80.0,33.33333333333333,3.1548877723378945,1.721374243185594
KHC,-1.8029107548992007,-4.288389457983566,60.0,0.0,-3.0456501064413835,-3.29419797674982
NUKK,94.0884642026553,-4.395150087486998,80.0,33.33333333333333,44.84665705758415,34.99829562856992
IBIT,25.297602106602433,-4.954163519390797,80.0,33.33333333333333,10.171719293605818,7.146542731006495
CPB,-8.641124894651353,-4.95936920390414,40.0,66.66666666666666,-6.800247049277747,-7.168422618352468
AG,18.037350886945337,-5.064109148930241,40.0,33.33333333333333,6.486620869007548,4.176474865419991
BITO,25.091690448771043,-5.080579802847273,80.0,0.0,10.005555322961886,6.988328297800054
CSCO,2.864822447331794,-5.102479796500814,60.0,33.33333333333333,-1.1188286745845102,-1.9155588989677712
NVDD,-17.533135768485963,-5.127477291494653,20.0,0.0,-11.330306529990308,-12.570872377689438
EQT,13.504329765041255,-5.14078801217972,80.0,33.33333333333333,4.181770876430768,2.3172590987086705
JDST,-38.16615582796571,-5.161865441821578,20.0,0.0,-21.664010634893643,-24.964439673508057
MARA,2.3403212577805865,-5.167226134119874,40.0,33.33333333333333,-1.4134524381696436,-2.16420717735969
AMC,15.973820415553263,-5.531489682107981,60.0,33.33333333333333,5.221165366722641,3.0706343569565164
WMB,21.350232337843877,-5.707853015582575,80.0,0.0,7.821189661130651,5.115381125788005
TZA,-17.525145510991603,-5.7423521670536655,40.0,66.66666666666666,-11.633748839022633,-12.812028173416428
GIS,-8.501670480807622,-5.747999753683642,20.0,0.0,-7.124835117245632,-7.40020218995803
SPXS,-8.799981081847818,-6.0065127880275515,20.0,0.0,-7.403246934937685,-7.682593764319711
ALTS,83.26172255596124,-6.062263430218417,80.0,33.33333333333333,38.59972956287141,29.667330964253445
KMI,13.463127678182296,-6.18123293184386,60.0,33.33333333333333,3.640947373169218,1.6765113121666024
SPXU,-8.88566925219233,-6.184116009128193,20.0,0.0,-7.534892630660261,-7.805047954966675
CNH,11.788813653362373,-6.212962434374791,60.0,33.33333333333333,2.787925609493791,0.9877480007200745
BBAI,65.83259599691209,-6.336368898636035,60.0,66.66666666666666,29.748113549138026,22.531217059583213
WMT,1.0324396469362007,-6.357440241713297,60.0,0.0,-2.662500297388548,-3.401488286253498
LABD,-12.634022363628128,-6.430563855002158,20.0,66.66666666666666,-9.532293109315143,-10.15263896017774
CLSK,-3.0898495474977805,-6.809151378994116,60.0,0.0,-4.949500463245949,-5.321430646395582
WU,-6.799479351059756,-6.831620700972108,40.0,33.33333333333333,-6.8155500260159325,-6.818764161007167
PCG,14.928739541997405,-6.8528859625720635,60.0,0.0,4.037926789712671,1.8597642392557239
CORZ,17.957063028033925,-6.989363356379796,60.0,0.0,5.483849835827065,2.9892071973856926
ETSY,-1.2033040769465875,-7.131281562595193,40.0,66.66666666666666,-4.16729281977089,-4.760090568335751
SOUN,-2.910474885137826,-7.6089297881126505,40.0,33.33333333333333,-5.259702336625239,-5.729547826922721
SQQQ,-14.448872192847329,-7.87450247708803,20.0,0.0,-11.161687334967679,-11.819124306543609
CAG,-13.902149753604009,-8.110111277461007,0.0,0.0,-11.006130515532508,-11.585334363146808
WFC,23.212051723523608,-8.11920390764974,100.0,0.0,7.5464239079369335,4.413298344819598
TSLS,-11.928297212790252,-8.573024184991528,20.0,33.33333333333333,-10.25066069889089,-10.586188001670763
IONQ,85.47232590163661,-10.032750200154227,60.0,33.33333333333333,37.71978785074119,28.16928024056211
NVD,-33.66848845890394,-11.390003958428341,20.0,33.33333333333333,-22.529246208666137,-24.757094658713697
UVXY,-26.901076392644008,-11.773973374281265,40.0,33.33333333333333,-19.337524883462635,-20.85023518529891
NVDQ,-34.45434147606351,-11.904678967312465,20.0,0.0,-23.179510221687988,-25.43447647256309
CAN,-0.8042314683971208,-12.238027264615315,20.0,66.66666666666666,-6.5211293665062176,-7.664508946128037
GDXD,-48.46498386905399,-12.907217721406916,20.0,0.0,-30.686100795230452,-34.24187740999516
HOLO,-62.71687577794497,-12.982393291671645,0.0,33.33333333333333,-37.84963453480831,-42.823082783435645
MRKR,-38.10601750519218,-12.98624837041087,20.0,33.33333333333333,-25.546132937801524,-28.058109851279653
AMCR,-1.4612280495333918,-13.859735704988307,60.0,33.33333333333333,-7.66048187726085,-8.90033264280634
ALLR,16.6704796283925,-15.830814617467848,40.0,0.0,0.41983250546232576,-2.8302969191237093
MSTR,51.504656535123814,-16.301015168533695,80.0,0.0,17.60182068329506,10.821253512929308
UVIX,-36.083439004130426,-16.589027306023464,40.0,33.33333333333333,-26.336233155076947,-28.285674324887644
IBRX,32.212101025711036,-17.275907522182788,40.0,0.0,7.468096751764124,2.519295896974741
TSLQ,-26.572511429042688,-17.57404563966507,20.0,33.33333333333333,-22.07327853435388,-22.97312511329164
TSLZ,-26.152169633093603,-17.845185193712776,20.0,33.33333333333333,-21.99867741340319,-22.829375857341272
SOXS,-29.246787082300884,-18.690238004747172,20.0,0.0,-23.968512543524028,-25.0241674512794
CGC,2.5905511451338237,-25.70687460513995,60.0,0.0,-11.558161730003064,-14.387904305030442
HKPD,-17.74594580199127,-28.440510442819512,40.0,0.0,-23.093228122405392,-24.16268458648822
MSTU,111.77794782134556,-32.1649706250392,80.0,0.0,39.80648859815318,25.412196753514703
VCIG,-52.644007101719836,-35.276357555774574,40.0,0.0,-43.96018232874721,-45.696947283341736
CRWV,20.222921589812316,-36.10486263883339,20.0,0.0,-7.940970524510536,-13.573748947375108
ECX,-40.8183356177561,-37.927496580027366,20.0,66.66666666666666,-39.372916098891736,-39.66200000266461
ETHD,-22.161183117670326,-48.26084171457897,40.0,0.0,-35.211012416124646,-37.82097827581551
STKH,-0.9673405868723228,-58.55445018585528,20.0,0.0,-29.760895386363803,-35.5196063462621
