date,open,high,low,close,volume,rsi,ticker,current_price
2024-01-02 00:00:00-05:00,6.04,6.1101,5.9,5.92,14129889.0,,KGC,20.21
2024-01-03 00:00:00-05:00,5.76,5.8,5.67,5.72,17053737.0,,KGC,20.21
2024-01-04 00:00:00-05:00,5.71,5.83,5.66,5.76,11605924.0,,KGC,20.21
2024-01-05 00:00:00-05:00,5.76,5.92,5.695,5.71,11209955.0,,KGC,20.21
2024-01-08 00:00:00-05:00,5.63,5.74,5.6,5.69,9353653.0,,KGC,20.21
2024-01-09 00:00:00-05:00,5.66,5.695,5.55,5.6,10765068.0,,KGC,20.21
2024-01-10 00:00:00-05:00,5.6,5.65,5.5532,5.63,8862153.0,,KGC,20.21
2024-01-11 00:00:00-05:00,5.62,5.68,5.55,5.63,11902306.0,,KGC,20.21
2024-01-12 00:00:00-05:00,5.8,5.96,5.8,5.89,12302247.0,,KGC,20.21
2024-01-16 00:00:00-05:00,5.78,5.8,5.625,5.63,13083791.0,,KGC,20.21
2024-01-17 00:00:00-05:00,5.52,5.59,5.4,5.43,15419527.0,,KGC,20.21
2024-01-18 00:00:00-05:00,5.48,5.48,5.4,5.44,9702708.0,,KGC,20.21
2024-01-19 00:00:00-05:00,5.47,5.48,5.38,5.4,13353602.0,,KGC,20.21
2024-01-22 00:00:00-05:00,5.35,5.47,5.3,5.44,9783384.0,,KGC,20.21
2024-01-23 00:00:00-05:00,5.49,5.57,5.395,5.56,13052577.0,36.76470588235293,KGC,20.21
2024-01-24 00:00:00-05:00,5.68,5.73,5.37,5.42,17627607.0,33.095723014256606,KGC,20.21
2024-01-25 00:00:00-05:00,5.52,5.6099,5.465,5.56,11443635.0,39.58834347149524,KGC,20.21
2024-01-26 00:00:00-05:00,5.57,5.59,5.52,5.54,6699423.0,39.00599341689092,KGC,20.21
2024-01-29 00:00:00-05:00,5.59,5.6,5.48,5.56,9996851.0,39.95717318676141,KGC,20.21
2024-01-30 00:00:00-05:00,5.61,5.635,5.48,5.52,10927769.0,38.65868732601572,KGC,20.21
2024-01-31 00:00:00-05:00,5.56,5.67,5.5,5.51,11543700.0,38.32338924243055,KGC,20.21
2024-02-01 00:00:00-05:00,5.56,5.795,5.56,5.75,11260887.0,49.61766069082118,KGC,20.21
2024-02-02 00:00:00-05:00,5.59,5.59,5.44,5.5,11843742.0,41.161998507496314,KGC,20.21
2024-02-05 00:00:00-05:00,5.41,5.44,5.33,5.4,10810967.0,38.34694421412773,KGC,20.21
2024-02-06 00:00:00-05:00,5.43,5.48,5.37,5.43,8164069.0,39.679727554153665,KGC,20.21
2024-02-07 00:00:00-05:00,5.44,5.46,5.37,5.39,7069808.0,38.485130786781966,KGC,20.21
2024-02-08 00:00:00-05:00,5.33,5.3898,5.32,5.32,8444075.0,36.418794727829514,KGC,20.21
2024-02-09 00:00:00-05:00,5.3,5.34,5.15,5.16,12486557.0,32.16740740477009,KGC,20.21
2024-02-12 00:00:00-05:00,5.17,5.25,5.11,5.21,10543480.0,34.73155531411416,KGC,20.21
2024-02-13 00:00:00-05:00,5.06,5.07,4.8925,4.96,15460755.0,28.857724563577136,KGC,20.21
2024-02-14 00:00:00-05:00,4.95,5.0,4.915,4.99,12394517.0,30.37932750820073,KGC,20.21
2024-02-15 00:00:00-05:00,5.11,5.35,5.11,5.13,17859445.0,37.13648039506622,KGC,20.21
2024-02-16 00:00:00-05:00,5.08,5.185,5.05,5.07,12788057.0,35.54426096884667,KGC,20.21
2024-02-20 00:00:00-05:00,5.1,5.18,5.06,5.07,10355320.0,35.54426096884667,KGC,20.21
2024-02-21 00:00:00-05:00,5.05,5.07,4.92,4.96,9763747.0,32.57469274920338,KGC,20.21
2024-02-22 00:00:00-05:00,4.94,5.0,4.88,4.93,11383406.0,31.794522512667896,KGC,20.21
2024-02-23 00:00:00-05:00,4.94,5.02,4.87,4.98,9920299.0,34.6056634582843,KGC,20.21
2024-02-26 00:00:00-05:00,4.91,4.96,4.88,4.92,10252490.0,32.85565776031403,KGC,20.21
2024-02-27 00:00:00-05:00,4.94,4.97,4.85,4.86,11399392.0,31.15875460558516,KGC,20.21
2024-02-28 00:00:00-05:00,4.83,4.8475,4.75,4.78,8339450.0,29.007551653239062,KGC,20.21
2024-02-29 00:00:00-05:00,4.87,4.95,4.83,4.9,9296452.0,36.13066169497949,KGC,20.21
2024-03-01 00:00:00-05:00,4.95,5.08,4.88,5.08,21111943.0,45.03884760695178,KGC,20.21
2024-03-04 00:00:00-05:00,5.17,5.37,5.14,5.37,22665498.0,55.747698946221874,KGC,20.21
2024-03-05 00:00:00-05:00,5.43,5.53,5.18,5.19,33652007.0,49.323746634123935,KGC,20.21
2024-03-06 00:00:00-05:00,5.26,5.41,5.235,5.33,23944752.0,53.78445335494485,KGC,20.21
2024-03-07 00:00:00-05:00,5.41,5.47,5.375,5.42,13805943.0,56.43903346587269,KGC,20.21
2024-03-08 00:00:00-05:00,5.46,5.49,5.32,5.37,16081532.0,54.56392863638425,KGC,20.21
2024-03-11 00:00:00-04:00,5.36,5.62,5.34,5.58,21638268.0,60.499737882605,KGC,20.21
2024-03-12 00:00:00-04:00,5.45,5.49,5.36,5.48,15917501.0,56.701033264578975,KGC,20.21
2024-03-13 00:00:00-04:00,5.5,5.75,5.49,5.71,16400839.0,62.528683783164745,KGC,20.21
2024-03-14 00:00:00-04:00,5.63,5.69,5.59,5.63,13026462.0,59.52757990697617,KGC,20.21
2024-03-15 00:00:00-04:00,5.62,5.71,5.595,5.67,23422602.0,60.54719055759563,KGC,20.21
2024-03-18 00:00:00-04:00,5.65,5.7,5.62,5.66,8646586.0,60.139286381577456,KGC,20.21
2024-03-19 00:00:00-04:00,5.59,5.6102,5.495,5.52,10617665.0,54.594025386143855,KGC,20.21
2024-03-20 00:00:00-04:00,5.48,5.8188,5.44,5.79,16493270.0,61.89197096545648,KGC,20.21
2024-03-21 00:00:00-04:00,5.92,5.96,5.65,5.72,17849396.0,59.233839467326575,KGC,20.21
2024-03-22 00:00:00-04:00,5.67,5.81,5.64,5.65,10254842.0,56.61529123554973,KGC,20.21
2024-03-25 00:00:00-04:00,5.7,5.81,5.68,5.69,9126069.0,57.76428373088815,KGC,20.21
2024-03-26 00:00:00-04:00,5.76,5.82,5.67,5.7,11922729.0,58.06330316670651,KGC,20.21
2024-03-27 00:00:00-04:00,5.72,5.89,5.705,5.88,10470688.0,63.124104798145254,KGC,20.21
2024-03-28 00:00:00-04:00,5.95,6.15,5.93,6.13,18015672.0,68.76247842010524,KGC,20.21
2024-04-01 00:00:00-04:00,6.27,6.3,6.13,6.16,16750649.0,69.36775795874584,KGC,20.21
2024-04-02 00:00:00-04:00,6.19,6.29,6.16,6.27,15819513.0,71.54494139673835,KGC,20.21
2024-04-03 00:00:00-04:00,6.24,6.4575,6.22,6.41,15108858.0,74.07088666922894,KGC,20.21
2024-04-04 00:00:00-04:00,6.37,6.39,6.28,6.28,15564220.0,68.03173420142396,KGC,20.21
2024-04-05 00:00:00-04:00,6.29,6.52,6.23,6.4,24138330.0,70.42849379016805,KGC,20.21
2024-04-08 00:00:00-04:00,6.45,6.56,6.33,6.4,21104558.0,70.42849379016805,KGC,20.21
2024-04-09 00:00:00-04:00,6.55,6.57,6.4,6.46,20188665.0,71.66056539488558,KGC,20.21
2024-04-10 00:00:00-04:00,6.26,6.45,6.22,6.38,17115405.0,67.61544164726824,KGC,20.21
2024-04-11 00:00:00-04:00,6.45,6.5,6.3301,6.48,12559070.0,69.90249733580423,KGC,20.21
2024-04-12 00:00:00-04:00,6.55,6.81,6.33,6.38,27387150.0,64.9618714233888,KGC,20.21
2024-04-15 00:00:00-04:00,6.45,6.48,6.24,6.41,20157394.0,65.74409458119017,KGC,20.21
2024-04-16 00:00:00-04:00,6.3,6.4016,6.2,6.31,19376376.0,60.86623146331988,KGC,20.21
2024-04-17 00:00:00-04:00,6.33,6.52,6.31,6.42,17453762.0,64.02789788216334,KGC,20.21
2024-04-18 00:00:00-04:00,6.49,6.5491,6.395,6.51,16420959.0,66.41845721153331,KGC,20.21
2024-04-19 00:00:00-04:00,6.49,6.815,6.47,6.77,26451655.0,72.17195475112229,KGC,20.21
2024-04-22 00:00:00-04:00,6.49,6.57,6.385,6.47,22423371.0,59.50391498650367,KGC,20.21
2024-04-23 00:00:00-04:00,6.38,6.59,6.34,6.56,17391910.0,61.67714049924857,KGC,20.21
2024-04-24 00:00:00-04:00,6.54,6.62,6.51,6.6,12271214.0,62.63684485047501,KGC,20.21
2024-04-25 00:00:00-04:00,6.58,6.79,6.44,6.73,23962953.0,65.6477864255317,KGC,20.21
2024-04-26 00:00:00-04:00,6.81,6.87,6.73,6.74,14737335.0,65.87559246628435,KGC,20.21
2024-04-29 00:00:00-04:00,6.77,6.85,6.65,6.84,13535138.0,68.15017765341887,KGC,20.21
2024-04-30 00:00:00-04:00,6.62,6.69,6.43,6.45,17335402.0,53.244247803064326,KGC,20.21
2024-05-01 00:00:00-04:00,6.57,6.705,6.42,6.5,19709709.0,54.61480255759309,KGC,20.21
2024-05-02 00:00:00-04:00,6.44,6.63,6.44,6.55,12149388.0,56.00367520572682,KGC,20.21
2024-05-03 00:00:00-04:00,6.61,6.635,6.48,6.59,11671585.0,57.13382902811587,KGC,20.21
2024-05-06 00:00:00-04:00,6.75,6.815,6.694,6.75,12141661.0,61.40455659353196,KGC,20.21
2024-05-07 00:00:00-04:00,6.71,6.78,6.67,6.77,11084694.0,61.91533440079083,KGC,20.21
2024-05-08 00:00:00-04:00,6.8,7.2,6.78,7.1,27152257.0,69.166224440595,KGC,20.21
2024-05-09 00:00:00-04:00,7.18,7.56,7.165,7.53,18637336.0,75.66712823308978,KGC,20.21
2024-05-10 00:00:00-04:00,7.62,7.7,7.54,7.59,20354349.0,76.41437142230717,KGC,20.21
2024-05-13 00:00:00-04:00,7.56,7.685,7.52,7.59,13274657.0,76.41437142230717,KGC,20.21
2024-05-14 00:00:00-04:00,7.64,7.8,7.6,7.8,13092021.0,79.02854580869463,KGC,20.21
2024-05-15 00:00:00-04:00,7.87,7.92,7.7113,7.85,10566332.0,79.6080820088651,KGC,20.21
2024-05-16 00:00:00-04:00,7.84,7.92,7.75,7.84,11052410.0,79.13705416353453,KGC,20.21
2024-05-17 00:00:00-04:00,7.94,8.02,7.895,8.0,12041541.0,81.06727586471101,KGC,20.21
2024-05-20 00:00:00-04:00,8.02,8.17,7.92,8.16,12334928.0,82.78273512143195,KGC,20.21
2024-05-21 00:00:00-04:00,8.08,8.23,8.04,8.22,15763448.0,83.39050568549015,KGC,20.21
2024-05-22 00:00:00-04:00,8.07,8.09,7.86,7.93,26102402.0,70.44655896614663,KGC,20.21
2024-05-23 00:00:00-04:00,7.9,8.04,7.81,7.88,22279627.0,68.47310579208427,KGC,20.21
2024-05-24 00:00:00-04:00,7.95,8.1,7.95,8.07,11942832.0,71.71562065069453,KGC,20.21
2024-05-28 00:00:00-04:00,8.17,8.275,8.1113,8.18,15690056.0,73.42004892595277,KGC,20.21
2024-05-29 00:00:00-04:00,8.04,8.16,7.95,7.97,11148245.0,65.32660340256542,KGC,20.21
2024-05-30 00:00:00-04:00,7.99,8.15,7.97,8.12,12959889.0,68.03694314473655,KGC,20.21
2024-05-31 00:00:00-04:00,8.17,8.22,7.97,8.13,15250867.0,68.21532004522672,KGC,20.21
2024-06-03 00:00:00-04:00,8.18,8.18,8.0101,8.09,13208480.0,66.61391951255379,KGC,20.21
2024-06-04 00:00:00-04:00,7.94,7.985,7.61,7.67,21293375.0,52.640262572329114,KGC,20.21
2024-06-05 00:00:00-04:00,7.75,7.89,7.69,7.88,14291849.0,57.44679674633521,KGC,20.21
2024-06-06 00:00:00-04:00,7.83,8.02,7.785,7.99,14936386.0,59.751075935822186,KGC,20.21
2024-06-07 00:00:00-04:00,7.64,7.69,7.39,7.4,18006015.0,45.5147228117155,KGC,20.21
2024-06-10 00:00:00-04:00,7.42,7.54,7.3,7.53,15973492.0,48.430294327316844,KGC,20.21
2024-06-11 00:00:00-04:00,7.47,7.55,7.395,7.5,12046029.0,47.79469011045434,KGC,20.21
2024-06-12 00:00:00-04:00,7.69,7.75,7.45,7.48,16421697.0,47.348551527540344,KGC,20.21
2024-06-13 00:00:00-04:00,7.46,7.585,7.32,7.38,14480589.0,45.082584299341576,KGC,20.21
2024-06-14 00:00:00-04:00,7.5,7.51,7.31,7.41,13229510.0,45.91876372174214,KGC,20.21
2024-06-17 00:00:00-04:00,7.37,7.415,7.2,7.39,13759722.0,45.422227159684404,KGC,20.21
2024-06-18 00:00:00-04:00,7.38,7.57,7.3337,7.51,14884666.0,48.98658560703721,KGC,20.21
2024-06-20 00:00:00-04:00,7.57,7.775,7.53,7.69,20799277.0,53.85478318547831,KGC,20.21
2024-06-21 00:00:00-04:00,7.64,7.67,7.49,7.62,35649951.0,51.78512305094825,KGC,20.21
2024-06-24 00:00:00-04:00,7.7,7.73,7.59,7.64,11187617.0,52.34858833378817,KGC,20.21
2024-06-25 00:00:00-04:00,7.59,7.71,7.56,7.62,11970552.0,51.69794340356059,KGC,20.21
2024-06-26 00:00:00-04:00,7.54,7.88,7.52,7.87,15944767.0,58.62121687241935,KGC,20.21
2024-06-27 00:00:00-04:00,7.95,8.34,7.95,8.32,20617190.0,67.6183156350452,KGC,20.21
2024-06-28 00:00:00-04:00,8.36,8.4,8.2,8.32,22908694.0,67.6183156350452,KGC,20.21
2024-07-01 00:00:00-04:00,8.34,8.42,8.22,8.24,11928331.0,64.71703189439657,KGC,20.21
2024-07-02 00:00:00-04:00,8.26,8.39,7.89,8.02,20811538.0,57.42059364755038,KGC,20.21
2024-07-03 00:00:00-04:00,8.17,8.35,8.12,8.29,8111187.0,62.94255717746537,KGC,20.21
2024-07-05 00:00:00-04:00,8.39,8.55,8.37,8.47,15463112.0,66.0990128890655,KGC,20.21
2024-07-08 00:00:00-04:00,8.36,8.6,8.33,8.58,18831646.0,67.89852237247396,KGC,20.21
2024-07-09 00:00:00-04:00,8.61,8.65,8.5001,8.59,15065065.0,68.0644840176918,KGC,20.21
2024-07-10 00:00:00-04:00,8.66,8.97,8.64,8.95,18893755.0,73.39667618802613,KGC,20.21
2024-07-11 00:00:00-04:00,9.13,9.21,8.905,9.18,17688088.0,76.13793419403481,KGC,20.21
2024-07-12 00:00:00-04:00,9.03,9.29,9.01,9.21,14991357.0,76.4783887748531,KGC,20.21
2024-07-15 00:00:00-04:00,9.21,9.2769,9.1,9.12,16374705.0,73.10843036750951,KGC,20.21
2024-07-16 00:00:00-04:00,9.15,9.36,9.125,9.32,18561764.0,75.67370544405169,KGC,20.21
2024-07-17 00:00:00-04:00,9.3,9.41,9.05,9.05,20503094.0,66.45697641168842,KGC,20.21
2024-07-18 00:00:00-04:00,9.11,9.12,8.84,8.91,20109887.0,62.224977726036116,KGC,20.21
2024-07-19 00:00:00-04:00,8.65,8.8999,8.55,8.82,14197758.0,59.5975399692224,KGC,20.21
2024-07-22 00:00:00-04:00,8.79,8.95,8.74,8.91,13719871.0,61.35484604992993,KGC,20.21
2024-07-23 00:00:00-04:00,8.93,9.04,8.88,9.03,11232278.0,63.626529247718,KGC,20.21
2024-07-24 00:00:00-04:00,9.09,9.2199,8.84,8.85,15280686.0,58.108681791395384,KGC,20.21
2024-07-25 00:00:00-04:00,8.57,8.66,8.36,8.54,28988993.0,50.05726281727533,KGC,20.21
2024-07-26 00:00:00-04:00,8.67,8.75,8.55,8.61,11375047.0,51.68518178234033,KGC,20.21
2024-07-29 00:00:00-04:00,8.69,8.76,8.575,8.76,12006932.0,55.065215318322274,KGC,20.21
2024-07-30 00:00:00-04:00,8.82,8.855,8.58,8.74,13976299.0,54.517568514430934,KGC,20.21
2024-07-31 00:00:00-04:00,8.9,9.15,8.8405,9.06,20083982.0,61.171502229659566,KGC,20.21
2024-08-01 00:00:00-04:00,8.98,9.27,8.85,9.15,20329064.0,62.819029937438515,KGC,20.21
2024-08-02 00:00:00-04:00,9.29,9.445,8.6,8.75,29601298.0,52.2148246267923,KGC,20.21
2024-08-05 00:00:00-04:00,8.05,8.47,7.84,8.4,16800548.0,45.04901967263201,KGC,20.21
2024-08-06 00:00:00-04:00,8.4,8.7,8.295,8.59,13993787.0,49.13033610187277,KGC,20.21
2024-08-07 00:00:00-04:00,8.69,8.71,8.08,8.12,18294140.0,41.015156496124426,KGC,20.21
2024-08-08 00:00:00-04:00,8.26,8.54,8.1301,8.43,13123957.0,47.20895635743698,KGC,20.21
2024-08-09 00:00:00-04:00,8.54,8.5999,8.385,8.48,12426949.0,48.15458386080245,KGC,20.21
2024-08-12 00:00:00-04:00,8.57,8.93,8.55,8.92,15606196.0,55.67846603376849,KGC,20.21
2024-08-13 00:00:00-04:00,8.87,9.06,8.85,8.99,10673667.0,56.75371847939062,KGC,20.21
2024-08-14 00:00:00-04:00,8.93,9.02,8.84,9.0,9981300.0,56.91452851543266,KGC,20.21
2024-08-15 00:00:00-04:00,9.03,9.045,8.75,8.91,11994119.0,54.93465268456465,KGC,20.21
2024-08-16 00:00:00-04:00,9.1,9.19,8.95,9.17,11881843.0,59.33558658248476,KGC,20.21
2024-08-19 00:00:00-04:00,9.14,9.39,9.125,9.36,13587167.0,62.237768983163924,KGC,20.21
