date,open,high,low,close,volume,rsi
2025-01-02 00:00:00-05:00,5.68,5.77,5.645,5.69,6861376.0,
2025-01-03 00:00:00-05:00,5.725,5.725,5.62,5.66,13939858.0,
2025-01-06 00:00:00-05:00,5.73,5.88,5.705,5.73,6661178.0,
2025-01-07 00:00:00-05:00,5.75,5.755,5.6,5.71,16538249.0,
2025-01-08 00:00:00-05:00,5.69,5.7,5.61,5.69,12637937.0,
2025-01-10 00:00:00-05:00,5.68,5.68,5.55,5.57,20620829.0,
2025-01-13 00:00:00-05:00,5.51,5.55,5.35,5.38,7950091.0,
2025-01-14 00:00:00-05:00,5.5,5.5,5.335,5.4,14084000.0,
2025-01-15 00:00:00-05:00,5.57,5.57,5.45,5.56,11719915.0,
2025-01-16 00:00:00-05:00,5.56,5.57,5.41,5.45,6340783.0,
2025-01-17 00:00:00-05:00,5.51,5.56,5.345,5.36,8219342.0,
2025-01-21 00:00:00-05:00,5.44,5.54,5.39,5.51,5498225.0,
2025-01-22 00:00:00-05:00,5.5,5.65,5.465,5.58,7095595.0,
2025-01-23 00:00:00-05:00,5.58,5.87,5.52,5.77,7112443.0,
2025-01-24 00:00:00-05:00,5.86,5.99,5.85,5.98,7935660.0,60.0
2025-01-27 00:00:00-05:00,5.84,5.96,5.8,5.9,9024160.0,56.634952428642954
2025-01-28 00:00:00-05:00,5.92,5.94,5.81,5.84,9088090.0,54.1806389799904
2025-01-29 00:00:00-05:00,5.83,5.97,5.79,5.89,6107462.0,55.89589114354393
2025-01-30 00:00:00-05:00,5.94,6.2,5.93,6.08,11240742.0,61.754886824207176
2025-01-31 00:00:00-05:00,6.02,6.13,5.9,5.93,10248566.0,55.48782252761975
2025-02-03 00:00:00-05:00,5.75,6.14,5.595,6.03,15161782.0,58.51071172976294
2025-02-04 00:00:00-05:00,6.11,6.17,6.0,6.08,6920612.0,59.9743588237258
2025-02-05 00:00:00-05:00,6.08,6.11,5.9421,5.98,9009746.0,55.73914472613465
2025-02-06 00:00:00-05:00,6.28,6.8,6.225,6.78,25565249.0,72.48132335752223
2025-02-07 00:00:00-05:00,6.74,6.84,6.58,6.69,8312717.0,69.30521514018368
2025-02-10 00:00:00-05:00,6.7,6.795,6.61,6.64,8086584.0,67.53466549453364
2025-02-11 00:00:00-05:00,6.57,6.65,6.54,6.62,7306763.0,66.79954191757813
2025-02-12 00:00:00-05:00,6.53,6.61,6.42,6.59,7200736.0,65.64525733184476
2025-02-13 00:00:00-05:00,6.54,6.75,6.54,6.66,7844961.0,67.07490152019176
2025-02-14 00:00:00-05:00,6.72,6.765,6.585,6.71,5143476.0,68.09617183509309
2025-02-18 00:00:00-05:00,6.75,6.76,6.66,6.72,5813128.0,68.3079003337419
2025-02-19 00:00:00-05:00,6.69,6.695,6.595,6.66,5753865.0,65.49918112332188
2025-02-20 00:00:00-05:00,6.7,6.75,6.64,6.71,6247395.0,66.72699585539628
2025-02-21 00:00:00-05:00,6.76,6.79,6.525,6.53,7159709.0,58.63676976768465
2025-02-24 00:00:00-05:00,6.52,6.5644,6.33,6.39,12054776.0,53.23092791284458
2025-02-25 00:00:00-05:00,6.42,6.53,6.36,6.44,11772199.0,54.83249826589826
2025-02-26 00:00:00-05:00,6.48,6.6,6.385,6.46,9434968.0,55.489094476174586
2025-02-27 00:00:00-05:00,6.45,6.55,6.29,6.29,5932388.0,48.972400811894666
2025-02-28 00:00:00-05:00,6.2,6.32,6.11,6.2,13845513.0,45.8991196372255
2025-03-03 00:00:00-05:00,6.27,6.31,5.925,5.93,7269166.0,38.161871822649495
2025-03-04 00:00:00-05:00,5.83,6.06,5.64,5.93,11256011.0,38.161871822649495
2025-03-05 00:00:00-05:00,6.11,6.265,6.025,6.26,9504216.0,50.08815944864517
2025-03-06 00:00:00-05:00,6.2,6.42,6.175,6.36,8732087.0,53.04355040214346
2025-03-07 00:00:00-05:00,6.31,6.32,5.98,6.06,13268418.0,44.52573226909146
2025-03-10 00:00:00-04:00,5.95,6.04,5.83,5.9,12149921.0,40.76583854755172
2025-03-11 00:00:00-04:00,5.88,6.0,5.8,5.99,20633685.0,43.648396120722346
2025-03-12 00:00:00-04:00,6.02,6.1098,5.885,6.0,13327760.0,43.9746326828992
2025-03-13 00:00:00-04:00,5.96,6.06,5.8401,5.87,10523944.0,40.6776951162906
2025-03-14 00:00:00-04:00,5.94,6.05,5.84,6.02,12236958.0,45.733314701709794
2025-03-17 00:00:00-04:00,6.01,6.131,5.995,6.07,7985309.0,47.344205028462135
2025-03-18 00:00:00-04:00,6.06,6.14,5.975,6.07,8392145.0,47.344205028462135
2025-03-19 00:00:00-04:00,6.08,6.1699,6.035,6.1,10641925.0,48.409868142370605
2025-03-20 00:00:00-04:00,6.04,6.125,6.02,6.03,8147095.0,46.06711646648072
2025-03-21 00:00:00-04:00,5.93,6.02,5.89,5.91,12959502.0,42.28890160469654
2025-03-24 00:00:00-04:00,5.99,6.09,5.96,6.06,7691824.0,48.027001362059934
2025-03-25 00:00:00-04:00,6.08,6.33,6.06,6.28,17723774.0,55.08127468528396
2025-03-26 00:00:00-04:00,6.2,6.23,5.98,5.99,10215072.0,46.182813755100625
2025-03-27 00:00:00-04:00,6.0,6.055,5.9305,6.02,8996111.0,47.1342791865176
2025-03-28 00:00:00-04:00,5.98,5.99,5.65,5.66,20251584.0,38.36813441141261
2025-03-31 00:00:00-04:00,5.59,5.645,5.41,5.61,8884616.0,37.32970143215771
2025-04-01 00:00:00-04:00,5.64,5.7,5.53,5.7,11585853.0,40.45376105442657
2025-04-02 00:00:00-04:00,5.62,5.77,5.62,5.69,11373836.0,40.213891117112226
2025-04-03 00:00:00-04:00,5.47,5.75,5.47,5.56,26679812.0,37.13150195482125
2025-04-04 00:00:00-04:00,5.32,5.36,4.97,5.14,47618647.0,29.3138709972162
2025-04-07 00:00:00-04:00,4.98,5.44,4.93,5.11,21540643.0,28.84668987906811
2025-04-08 00:00:00-04:00,5.33,5.33,5.01,5.08,37182063.0,28.359944133937702
2025-04-09 00:00:00-04:00,5.04,5.38,4.89,5.33,25832655.0,37.78162292943763
2025-04-10 00:00:00-04:00,5.18,5.255,4.9744,5.02,23577190.0,32.137562211301955
2025-04-11 00:00:00-04:00,5.04,5.22,4.97,5.18,30192127.0,37.34041517971259
2025-04-14 00:00:00-04:00,5.26,5.45,5.245,5.33,20318969.0,41.842116234635775
2025-04-15 00:00:00-04:00,5.34,5.4,5.22,5.23,14764496.0,39.78975488872003
2025-04-16 00:00:00-04:00,5.23,5.315,5.12,5.2,12470920.0,39.16904437856077
2025-04-17 00:00:00-04:00,5.23,5.42,5.215,5.4,10945893.0,45.29581741771203
2025-04-21 00:00:00-04:00,5.37,5.4,5.1844,5.29,12116758.0,42.74577324215249
2025-04-22 00:00:00-04:00,5.4,5.55,5.35,5.46,18483501.0,47.650791639922765
2025-04-23 00:00:00-04:00,5.6,5.71,5.57,5.61,18072169.0,51.591562414698515
2025-04-24 00:00:00-04:00,5.64,5.8,5.565,5.69,14062443.0,53.59784727380467
2025-04-25 00:00:00-04:00,5.57,5.98,5.57,5.92,18726960.0,58.875003338541426
2025-04-28 00:00:00-04:00,6.02,6.26,5.85,6.19,14117165.0,64.04449473058503
2025-04-29 00:00:00-04:00,6.15,6.21,6.04,6.09,14621768.0,60.98676928299326
2025-04-30 00:00:00-04:00,5.99,6.18,5.875,6.17,15217711.0,62.52810421059764
2025-05-01 00:00:00-04:00,6.21,6.24,6.09,6.1,8763216.0,60.28381626040727
2025-05-02 00:00:00-04:00,6.19,6.19,6.09,6.15,6400005.0,61.350902025166306
2025-05-05 00:00:00-04:00,6.08,6.21,6.07,6.11,7663690.0,59.962903079099576
2025-05-06 00:00:00-04:00,6.06,6.26,5.94,6.19,16665273.0,61.82320048406352
2025-05-07 00:00:00-04:00,6.17,6.49,6.17,6.42,23745165.0,66.62460935872963
2025-05-08 00:00:00-04:00,6.45,6.54,6.42,6.46,18323133.0,67.39267991854027
2025-05-09 00:00:00-04:00,6.49,6.525,6.38,6.41,11856801.0,65.36764599378006
2025-05-12 00:00:00-04:00,6.6,6.6,6.4,6.56,24626688.0,68.43221641254092
2025-05-13 00:00:00-04:00,6.63,6.86,6.57,6.82,20530518.0,72.9073486548231
