ticker,current_price,1st_to_2nd_basic_training_return,1st_to_2nd_basic_training_avg,1st_to_2nd_basic_training_win_rate,1st_to_2nd_basic_training_trades,1st_to_2nd_basic_testing_return,1st_to_2nd_basic_testing_avg,1st_to_2nd_basic_testing_win_rate,1st_to_2nd_basic_testing_trades,1st_to_2nd_rsi_filter_training_return,1st_to_2nd_rsi_filter_training_avg,1st_to_2nd_rsi_filter_training_win_rate,1st_to_2nd_rsi_filter_training_trades,1st_to_2nd_rsi_filter_testing_return,1st_to_2nd_rsi_filter_testing_avg,1st_to_2nd_rsi_filter_testing_win_rate,1st_to_2nd_rsi_filter_testing_trades,1st_to_2nd_double_down_training_return,1st_to_2nd_double_down_training_avg,1st_to_2nd_double_down_training_win_rate,1st_to_2nd_double_down_training_trades,1st_to_2nd_double_down_testing_return,1st_to_2nd_double_down_testing_avg,1st_to_2nd_double_down_testing_win_rate,1st_to_2nd_double_down_testing_trades,1st_to_2nd_stop_loss_training_return,1st_to_2nd_stop_loss_training_avg,1st_to_2nd_stop_loss_training_win_rate,1st_to_2nd_stop_loss_training_trades,1st_to_2nd_stop_loss_testing_return,1st_to_2nd_stop_loss_testing_avg,1st_to_2nd_stop_loss_testing_win_rate,1st_to_2nd_stop_loss_testing_trades,2nd_to_3rd_basic_training_return,2nd_to_3rd_basic_training_avg,2nd_to_3rd_basic_training_win_rate,2nd_to_3rd_basic_training_trades,2nd_to_3rd_basic_testing_return,2nd_to_3rd_basic_testing_avg,2nd_to_3rd_basic_testing_win_rate,2nd_to_3rd_basic_testing_trades,2nd_to_3rd_rsi_filter_training_return,2nd_to_3rd_rsi_filter_training_avg,2nd_to_3rd_rsi_filter_training_win_rate,2nd_to_3rd_rsi_filter_training_trades,2nd_to_3rd_rsi_filter_testing_return,2nd_to_3rd_rsi_filter_testing_avg,2nd_to_3rd_rsi_filter_testing_win_rate,2nd_to_3rd_rsi_filter_testing_trades,2nd_to_3rd_double_down_training_return,2nd_to_3rd_double_down_training_avg,2nd_to_3rd_double_down_training_win_rate,2nd_to_3rd_double_down_training_trades,2nd_to_3rd_double_down_testing_return,2nd_to_3rd_double_down_testing_avg,2nd_to_3rd_double_down_testing_win_rate,2nd_to_3rd_double_down_testing_trades,2nd_to_3rd_stop_loss_training_return,2nd_to_3rd_stop_loss_training_avg,2nd_to_3rd_stop_loss_training_win_rate,2nd_to_3rd_stop_loss_training_trades,2nd_to_3rd_stop_loss_testing_return,2nd_to_3rd_stop_loss_testing_avg,2nd_to_3rd_stop_loss_testing_win_rate,2nd_to_3rd_stop_loss_testing_trades,3rd_to_4th_basic_training_return,3rd_to_4th_basic_training_avg,3rd_to_4th_basic_training_win_rate,3rd_to_4th_basic_training_trades,3rd_to_4th_basic_testing_return,3rd_to_4th_basic_testing_avg,3rd_to_4th_basic_testing_win_rate,3rd_to_4th_basic_testing_trades,3rd_to_4th_rsi_filter_training_return,3rd_to_4th_rsi_filter_training_avg,3rd_to_4th_rsi_filter_training_win_rate,3rd_to_4th_rsi_filter_training_trades,3rd_to_4th_rsi_filter_testing_return,3rd_to_4th_rsi_filter_testing_avg,3rd_to_4th_rsi_filter_testing_win_rate,3rd_to_4th_rsi_filter_testing_trades,3rd_to_4th_double_down_training_return,3rd_to_4th_double_down_training_avg,3rd_to_4th_double_down_training_win_rate,3rd_to_4th_double_down_training_trades,3rd_to_4th_double_down_testing_return,3rd_to_4th_double_down_testing_avg,3rd_to_4th_double_down_testing_win_rate,3rd_to_4th_double_down_testing_trades,3rd_to_4th_stop_loss_training_return,3rd_to_4th_stop_loss_training_avg,3rd_to_4th_stop_loss_training_win_rate,3rd_to_4th_stop_loss_training_trades,3rd_to_4th_stop_loss_testing_return,3rd_to_4th_stop_loss_testing_avg,3rd_to_4th_stop_loss_testing_win_rate,3rd_to_4th_stop_loss_testing_trades,last_to_1st_basic_training_return,last_to_1st_basic_training_avg,last_to_1st_basic_training_win_rate,last_to_1st_basic_training_trades,last_to_1st_basic_testing_return,last_to_1st_basic_testing_avg,last_to_1st_basic_testing_win_rate,last_to_1st_basic_testing_trades,last_to_1st_rsi_filter_training_return,last_to_1st_rsi_filter_training_avg,last_to_1st_rsi_filter_training_win_rate,last_to_1st_rsi_filter_training_trades,last_to_1st_rsi_filter_testing_return,last_to_1st_rsi_filter_testing_avg,last_to_1st_rsi_filter_testing_win_rate,last_to_1st_rsi_filter_testing_trades,last_to_1st_double_down_training_return,last_to_1st_double_down_training_avg,last_to_1st_double_down_training_win_rate,last_to_1st_double_down_training_trades,last_to_1st_double_down_testing_return,last_to_1st_double_down_testing_avg,last_to_1st_double_down_testing_win_rate,last_to_1st_double_down_testing_trades,last_to_1st_stop_loss_training_return,last_to_1st_stop_loss_training_avg,last_to_1st_stop_loss_training_win_rate,last_to_1st_stop_loss_training_trades,last_to_1st_stop_loss_testing_return,last_to_1st_stop_loss_testing_avg,last_to_1st_stop_loss_testing_win_rate,last_to_1st_stop_loss_testing_trades
ETSY,54.43,-7.40722665733089,-1.8810143911512407,25.0,4,23.447483654032375,7.2819292316823825,100.0,3,-7.40722665733089,-1.8810143911512407,25.0,4.0,13.514483247305286,6.547681045344479,100.0,2.0,-3.981005698323914,-1.0075748707929801,25.0,4,23.447483654032375,7.2819292316823825,100.0,3,-7.40722665733089,-1.8810143911512407,25.0,4,23.447483654032375,7.2819292316823825,100.0,3,-0.026902849710563892,0.07720624058481662,50.0,4,-12.730937304161039,-4.04561670526158,33.33333333333333,3,-0.026902849710563892,0.07720624058481662,50.0,4.0,3.446793932273029,1.7509237210681823,50.0,2.0,4.539305241517044,1.163674135432982,50.0,4,-9.478806121455008,-2.997692756764536,33.33333333333333,3,-0.026902849710563892,0.07720624058481662,50.0,4,-12.730937304161039,-4.04561670526158,33.33333333333333,3,-2.611816272475831,-0.5749924541721079,50.0,4,11.555493516017368,3.754980990108761,100.0,3,-2.611816272475831,-0.5749924541721079,50.0,4,11.555493516017368,3.754980990108761,100.0,3.0,2.6657290597085215,0.6840052531920058,50.0,4,11.555493516017368,3.754980990108761,100.0,3,-5.977598730376754,-1.3779249031160785,50.0,4,11.555493516017368,3.754980990108761,100.0,3,-14.138126414858853,-3.6431117413079703,25.0,4,13.711749590178822,4.897066984226071,66.66666666666666,3,-14.138126414858853,-3.6431117413079703,25.0,4,13.711749590178822,4.897066984226071,66.66666666666666,3.0,-10.864514988431374,-2.7065697082143627,50.0,4,17.92120784636788,6.024047192078623,66.66666666666666,3,-14.138126414858853,-3.6431117413079703,25.0,4,13.711749590178822,4.897066984226071,66.66666666666666,3
EWZ,29.02,5.807216615116939,1.4363402874425348,75.0,4,-0.46059162454182845,-0.10225774823032434,66.66666666666666,3,5.807216615116939,1.4363402874425348,75.0,4.0,-0.46059162454182845,-0.10225774823032434,66.66666666666666,3.0,5.807216615116939,1.4363402874425348,75.0,4,-0.46059162454182845,-0.10225774823032434,66.66666666666666,3,5.807216615116939,1.4363402874425348,75.0,4,-0.46059162454182845,-0.10225774823032434,66.66666666666666,3,18.256784961880477,4.322383113250619,100.0,4,4.186009449232708,1.3886703348317047,66.66666666666666,3,18.256784961880477,4.322383113250619,100.0,4.0,4.186009449232708,1.3886703348317047,66.66666666666666,3.0,18.256784961880477,4.322383113250619,100.0,4,4.186009449232708,1.3886703348317047,66.66666666666666,3,18.256784961880477,4.322383113250619,100.0,4,4.186009449232708,1.3886703348317047,66.66666666666666,3,4.933450022087804,1.3272801520706883,50.0,4,-4.961608840897192,-1.679397449781911,0.0,3,4.933450022087804,1.3272801520706883,50.0,4,-4.961608840897192,-1.679397449781911,0.0,3.0,4.933450022087804,1.3272801520706883,50.0,4,-4.961608840897192,-1.679397449781911,0.0,3,4.933450022087804,1.3272801520706883,50.0,4,-4.961608840897192,-1.679397449781911,0.0,3,-9.760344238780227,-2.463899706323124,25.0,4,-1.9234255305269565,-0.6309651256020791,33.33333333333333,3,-9.760344238780227,-2.463899706323124,25.0,4,-1.9234255305269565,-0.6309651256020791,33.33333333333333,3.0,-9.760344238780227,-2.463899706323124,25.0,4,-1.9234255305269565,-0.6309651256020791,33.33333333333333,3,-9.760344238780227,-2.463899706323124,25.0,4,-1.9234255305269565,-0.6309651256020791,33.33333333333333,3
FCX,43.87,18.252045961666653,4.414680530793468,75.0,4,11.647151990513471,3.758212665652754,100.0,3,18.252045961666653,4.414680530793468,75.0,4.0,11.647151990513471,3.758212665652754,100.0,3.0,18.252045961666653,4.414680530793468,75.0,4,11.647151990513471,3.758212665652754,100.0,3,18.252045961666653,4.414680530793468,75.0,4,11.647151990513471,3.758212665652754,100.0,3,16.829214874113685,4.148441549286082,75.0,4,-2.747093536701062,-0.9241673793846085,0.0,3,16.829214874113685,4.148441549286082,75.0,4.0,-2.747093536701062,-0.9241673793846085,0.0,3.0,16.829214874113685,4.148441549286082,75.0,4,-2.747093536701062,-0.9241673793846085,0.0,3,16.829214874113685,4.148441549286082,75.0,4,-2.747093536701062,-0.9241673793846085,0.0,3,2.2702240257442607,0.938718426220583,50.0,4,-3.2914878933678837,-1.0825218336556486,33.33333333333333,3,2.2702240257442607,0.938718426220583,50.0,4,-3.2914878933678837,-1.0825218336556486,33.33333333333333,3.0,2.2702240257442607,0.938718426220583,50.0,4,-3.2914878933678837,-1.0825218336556486,33.33333333333333,3,2.2702240257442607,0.938718426220583,50.0,4,-3.2914878933678837,-1.0825218336556486,33.33333333333333,3,-24.67333420895136,-6.488633466621351,25.0,4,-2.6693778398129364,-0.7677095724418063,66.66666666666666,3,-24.67333420895136,-6.488633466621351,25.0,4,-2.6693778398129364,-0.7677095724418063,66.66666666666666,3.0,-20.082175512145106,-5.266333637179594,25.0,4,1.4425311054288015,0.5321430023485428,66.66666666666666,3,-16.88519688317288,-4.415205046124786,25.0,4,-2.6693778398129364,-0.7677095724418063,66.66666666666666,3
EXC,44.39,5.445145976306964,1.3698150573290546,50.0,4,-8.087719575084906,-2.74144935096878,33.33333333333333,3,7.3487489315465115,2.4175162230904412,66.66666666666666,3.0,-8.087719575084906,-2.74144935096878,33.33333333333333,3.0,5.445145976306964,1.3698150573290546,50.0,4,-8.087719575084906,-2.74144935096878,33.33333333333333,3,5.445145976306964,1.3698150573290546,50.0,4,-8.087719575084906,-2.74144935096878,33.33333333333333,3,10.069399583168881,2.4790205979821316,75.0,4,3.657484667490696,1.205596036722393,100.0,3,7.749435657528281,2.5876574480272074,66.66666666666666,3.0,3.657484667490696,1.205596036722393,100.0,3.0,10.069399583168881,2.4790205979821316,75.0,4,3.657484667490696,1.205596036722393,100.0,3,10.069399583168881,2.4790205979821316,75.0,4,3.657484667490696,1.205596036722393,100.0,3,0.8529940883380993,0.22030378150108965,75.0,4,-0.6087994173022082,-0.19823948491848453,33.33333333333333,3,-1.2938286129905663,-0.6419804559092377,50.0,2,-0.6087994173022082,-0.19823948491848453,33.33333333333333,3.0,0.8529940883380993,0.22030378150108965,75.0,4,-0.6087994173022082,-0.19823948491848453,33.33333333333333,3,0.8529940883380993,0.22030378150108965,75.0,4,-0.6087994173022082,-0.19823948491848453,33.33333333333333,3,-1.676166753567887,-0.40010988063050074,25.0,4,3.172520947216051,1.0684358507949157,33.33333333333333,3,-4.324620174347215,-1.4562018708291304,0.0,3,3.172520947216051,1.0684358507949157,33.33333333333333,3.0,-1.676166753567887,-0.40010988063050074,25.0,4,3.172520947216051,1.0684358507949157,33.33333333333333,3,-1.676166753567887,-0.40010988063050074,25.0,4,3.172520947216051,1.0684358507949157,33.33333333333333,3
FL,26.47,-10.562665464559407,-2.673762438183953,50.0,4,13.187433954891304,4.300296034651187,100.0,3,-10.562665464559407,-2.673762438183953,50.0,4.0,10.299003322259148,10.29900332225914,100.0,1.0,-10.562665464559407,-2.673762438183953,50.0,4,13.187433954891304,4.300296034651187,100.0,3,-10.562665464559407,-2.673762438183953,50.0,4,13.187433954891304,4.300296034651187,100.0,3,-4.323060070421992,-1.0523191747848786,50.0,4,83.33332469429489,27.20204231063457,100.0,3,-4.323060070421992,-1.0523191747848786,50.0,4.0,79.44277108433735,79.44277108433735,100.0,1.0,0.4140011363603202,0.13066793954571496,75.0,4,83.33332469429489,27.20204231063457,100.0,3,-4.323060070421992,-1.0523191747848786,50.0,4,83.33332469429489,27.20204231063457,100.0,3,-0.7452281419436102,0.10859897213441494,25.0,4,0.39380487956068855,0.13154924126744447,66.66666666666666,3,-0.7452281419436102,0.10859897213441494,25.0,4,,,,,-0.7452281419436102,0.10859897213441494,25.0,4,0.39380487956068855,0.13154924126744447,66.66666666666666,3,-0.7452281419436102,0.10859897213441494,25.0,4,0.39380487956068855,0.13154924126744447,66.66666666666666,3,-23.6197770771149,-6.4267010573966505,0.0,4,-3.100540192009249,-1.026238097256923,33.33333333333333,3,-23.6197770771149,-6.4267010573966505,0.0,4,-3.468433359314105,-3.4684333593141097,0.0,1.0,-18.872983562133317,-5.0592490399266,0.0,4,-3.100540192009249,-1.026238097256923,33.33333333333333,3,-23.37358780097345,-6.355779071581049,0.0,4,-3.100540192009249,-1.026238097256923,33.33333333333333,3
FHN,22.83,-9.821905227422533,-2.219937060006381,50.0,4,9.437064888440938,3.081587589050788,100.0,3,-9.821905227422533,-2.219937060006381,50.0,4.0,8.839320337388944,4.347781841242092,100.0,2.0,-6.047635192097922,-1.3342278599969453,50.0,4,9.437064888440938,3.081587589050788,100.0,3,-9.821905227422533,-2.219937060006381,50.0,4,9.437064888440938,3.081587589050788,100.0,3,8.572721869222132,2.1632264317966396,75.0,4,-1.5628304062637155,-0.4924330900653488,66.66666666666666,3,8.572721869222132,2.1632264317966396,75.0,4.0,-1.5628304062637155,-0.4924330900653488,66.66666666666666,3.0,8.572721869222132,2.1632264317966396,75.0,4,-1.5628304062637155,-0.4924330900653488,66.66666666666666,3,8.572721869222132,2.1632264317966396,75.0,4,-1.5628304062637155,-0.4924330900653488,66.66666666666666,3,4.407225047376273,1.2460168082832512,50.0,4,4.598603543347957,1.5278957144968004,66.66666666666666,3,4.407225047376273,1.2460168082832512,50.0,4,4.598603543347957,1.5278957144968004,66.66666666666666,3.0,4.407225047376273,1.2460168082832512,50.0,4,4.598603543347957,1.5278957144968004,66.66666666666666,3,4.407225047376273,1.2460168082832512,50.0,4,4.598603543347957,1.5278957144968004,66.66666666666666,3,-8.807898770227018,-1.9600877678112822,75.0,4,-2.593353055351444,-0.8307764996672464,33.33333333333333,3,-8.807898770227018,-1.9600877678112822,75.0,4,-2.593353055351444,-0.8307764996672464,33.33333333333333,3.0,-3.3060002248325837,-0.6785539167614683,75.0,4,-2.593353055351444,-0.8307764996672464,33.33333333333333,3,-4.883875020339811,-1.0460815886145771,75.0,4,-2.593353055351444,-0.8307764996672464,33.33333333333333,3
FSM,7.58,35.15288647782242,8.214041917695969,75.0,4,-5.24957144112993,-1.6041450962771961,33.33333333333333,3,35.15288647782242,8.214041917695969,75.0,4.0,-5.24957144112993,-1.6041450962771961,33.33333333333333,3.0,35.15288647782242,8.214041917695969,75.0,4,0.40220850799563834,0.22285618175231395,33.33333333333333,3,35.15288647782242,8.214041917695969,75.0,4,-8.493279806208353,-2.6527102176899966,33.33333333333333,3,4.163625742785371,1.7403484215526621,50.0,4,-0.10661457531021545,-0.0232108626748256,33.33333333333333,3,4.163625742785371,1.7403484215526621,50.0,4.0,-0.10661457531021545,-0.0232108626748256,33.33333333333333,3.0,4.163625742785371,1.7403484215526621,50.0,4,-0.10661457531021545,-0.0232108626748256,33.33333333333333,3,4.163625742785371,1.7403484215526621,50.0,4,-0.10661457531021545,-0.0232108626748256,33.33333333333333,3,-4.310691911695718,-1.0393704033520108,50.0,4,1.415043776035918,0.5351651552472,33.33333333333333,3,-4.310691911695718,-1.0393704033520108,50.0,4,1.415043776035918,0.5351651552472,33.33333333333333,3.0,-4.310691911695718,-1.0393704033520108,50.0,4,1.415043776035918,0.5351651552472,33.33333333333333,3,-4.310691911695718,-1.0393704033520108,50.0,4,1.415043776035918,0.5351651552472,33.33333333333333,3,-0.996595113161014,0.3727639689446458,25.0,4,16.97390690530465,5.482531230112354,100.0,3,-0.996595113161014,0.3727639689446458,25.0,4,16.97390690530465,5.482531230112354,100.0,3.0,-0.996595113161014,0.3727639689446458,25.0,4,16.97390690530465,5.482531230112354,100.0,3,-0.996595113161014,0.3727639689446458,25.0,4,16.97390690530465,5.482531230112354,100.0,3
FXI,38.22,17.966898126992415,4.363142265844379,75.0,4,10.14546686150708,3.281699327044692,100.0,3,17.966898126992415,4.363142265844379,75.0,4.0,10.14546686150708,3.281699327044692,100.0,3.0,17.966898126992415,4.363142265844379,75.0,4,10.14546686150708,3.281699327044692,100.0,3,17.966898126992415,4.363142265844379,75.0,4,10.14546686150708,3.281699327044692,100.0,3,16.803306776156933,4.040171864479206,75.0,4,1.9210737577256776,0.6567627104539974,33.33333333333333,3,16.803306776156933,4.040171864479206,75.0,4.0,1.9210737577256776,0.6567627104539974,33.33333333333333,3.0,16.803306776156933,4.040171864479206,75.0,4,1.9210737577256776,0.6567627104539974,33.33333333333333,3,16.803306776156933,4.040171864479206,75.0,4,1.9210737577256776,0.6567627104539974,33.33333333333333,3,1.7011562252170265,0.49094203647771983,50.0,4,-1.6321096603055252,-0.5424550558029405,33.33333333333333,3,7.739245755084734,3.8027120326707458,100.0,2,-1.6321096603055252,-0.5424550558029405,33.33333333333333,3.0,1.7011562252170265,0.49094203647771983,50.0,4,-1.6321096603055252,-0.5424550558029405,33.33333333333333,3,1.7011562252170265,0.49094203647771983,50.0,4,-1.6321096603055252,-0.5424550558029405,33.33333333333333,3,-15.105959909024646,-3.710128599806249,50.0,4,-4.492209944707581,-1.5170480026026425,0.0,3,-15.105959909024646,-3.710128599806249,50.0,4,-4.492209944707581,-1.5170480026026425,0.0,3.0,-15.105959909024646,-3.710128599806249,50.0,4,-4.492209944707581,-1.5170480026026425,0.0,3,-15.105959909024646,-3.710128599806249,50.0,4,-4.492209944707581,-1.5170480026026425,0.0,3
GDX,61.48,33.596027606708965,7.7675821577735755,100.0,4,-8.485163060675694,-2.904839933200431,0.0,3,33.596027606708965,7.7675821577735755,100.0,4.0,-8.485163060675694,-2.904839933200431,0.0,3.0,33.596027606708965,7.7675821577735755,100.0,4,-8.485163060675694,-2.904839933200431,0.0,3,33.596027606708965,7.7675821577735755,100.0,4,-8.485163060675694,-2.904839933200431,0.0,3,19.58249843111688,4.650737003828499,75.0,4,5.4440225963277245,1.7850367206243494,100.0,3,16.956912703895878,8.162606389785184,100.0,2.0,5.4440225963277245,1.7850367206243494,100.0,3.0,19.58249843111688,4.650737003828499,75.0,4,5.4440225963277245,1.7850367206243494,100.0,3,19.58249843111688,4.650737003828499,75.0,4,5.4440225963277245,1.7850367206243494,100.0,3,-6.954881344386433,-1.7745336646952006,0.0,4,3.4236023970281915,1.166801046115504,33.33333333333333,3,-2.757215663584933,-0.9271495449259035,0.0,3,3.4236023970281915,1.166801046115504,33.33333333333333,3.0,-6.954881344386433,-1.7745336646952006,0.0,4,3.4236023970281915,1.166801046115504,33.33333333333333,3,-6.954881344386433,-1.7745336646952006,0.0,4,3.4236023970281915,1.166801046115504,33.33333333333333,3,-8.76398662846929,-2.1068234571291127,25.0,4,15.271083813057151,4.879218468876082,100.0,3,-8.76398662846929,-2.1068234571291127,25.0,4,15.271083813057151,4.879218468876082,100.0,3.0,-8.76398662846929,-2.1068234571291127,25.0,4,15.271083813057151,4.879218468876082,100.0,3,-8.76398662846929,-2.1068234571291127,25.0,4,15.271083813057151,4.879218468876082,100.0,3
GAP,22.3,0.9658163795414509,0.30728459041718326,50.0,4,1.7298779530091624,0.7361464419872871,33.33333333333333,3,0.9658163795414509,0.30728459041718326,50.0,4.0,1.7298779530091624,0.7361464419872871,33.33333333333333,3.0,5.590016150047039,1.5064418891155649,50.0,4,1.7298779530091624,0.7361464419872871,33.33333333333333,3,0.9658163795414509,0.30728459041718326,50.0,4,1.7298779530091624,0.7361464419872871,33.33333333333333,3,0.2622661139969784,0.29999335344072475,50.0,4,3.216277276573498,1.3699915394468836,33.33333333333333,3,0.2622661139969784,0.29999335344072475,50.0,4.0,3.216277276573498,1.3699915394468836,33.33333333333333,3.0,3.9825728343679145,1.1338770776898945,50.0,4,5.909735314195341,2.2073623633034885,33.33333333333333,3,0.2622661139969784,0.29999335344072475,50.0,4,3.216277276573498,1.3699915394468836,33.33333333333333,3,13.885495091298194,3.52716264845572,50.0,4,1.8661452324661543,0.6259497983589744,66.66666666666666,3,13.885495091298194,3.52716264845572,50.0,4,0.14688539731906314,0.08055559882601437,50.0,2.0,13.885495091298194,3.52716264845572,50.0,4,1.8661452324661543,0.6259497983589744,66.66666666666666,3,13.885495091298194,3.52716264845572,50.0,4,1.8661452324661543,0.6259497983589744,66.66666666666666,3,-13.381569540842541,-3.350693336126736,25.0,4,-21.593229260058777,-7.18287960961009,33.33333333333333,3,-13.381569540842541,-3.350693336126736,25.0,4,-0.5845492713362099,-0.2082153356528249,50.0,2.0,-7.141438139753708,-1.7165616604280072,25.0,4,-21.593229260058777,-7.18287960961009,33.33333333333333,3,-17.36509094163803,-4.393876257038913,25.0,4,-21.593229260058777,-7.18287960961009,33.33333333333333,3
GIS,49.25,-0.9213374529972174,-0.17084703564817036,50.0,4,-0.8409642470292744,-0.2739837281718245,33.33333333333333,3,-0.9213374529972174,-0.17084703564817036,50.0,4.0,-0.8409642470292744,-0.2739837281718245,33.33333333333333,3.0,-0.9213374529972174,-0.17084703564817036,50.0,4,-0.8409642470292744,-0.2739837281718245,33.33333333333333,3,-0.9213374529972174,-0.17084703564817036,50.0,4,-0.8409642470292744,-0.2739837281718245,33.33333333333333,3,-8.484982840917187,-2.1490059617671546,25.0,4,-5.765186478746798,-1.9492076135092482,0.0,3,-8.484982840917187,-2.1490059617671546,25.0,4.0,-5.765186478746798,-1.9492076135092482,0.0,3.0,-4.499710419686654,-1.1330031131181544,25.0,4,-5.765186478746798,-1.9492076135092482,0.0,3,-8.484982840917187,-2.1490059617671546,25.0,4,-5.765186478746798,-1.9492076135092482,0.0,3,0.923388330519459,0.33075530486695404,50.0,4,-0.04388681011289197,-0.008805872917773868,33.33333333333333,3,0.923388330519459,0.33075530486695404,50.0,4,-0.04388681011289197,-0.008805872917773868,33.33333333333333,3.0,0.923388330519459,0.33075530486695404,50.0,4,-0.04388681011289197,-0.008805872917773868,33.33333333333333,3,0.923388330519459,0.33075530486695404,50.0,4,-0.04388681011289197,-0.008805872917773868,33.33333333333333,3,-4.83255841687491,-1.2192882797410365,25.0,4,-1.6080552020857009,-0.5356970351316429,33.33333333333333,3,-4.83255841687491,-1.2192882797410365,25.0,4,-1.6080552020857009,-0.5356970351316429,33.33333333333333,3.0,-4.83255841687491,-1.2192882797410365,25.0,4,-1.6080552020857009,-0.5356970351316429,33.33333333333333,3,-4.83255841687491,-1.2192882797410365,25.0,4,-1.6080552020857009,-0.5356970351316429,33.33333333333333,3
GOOGL,207.48,-3.2104776374983213,-0.6497094574660771,25.0,4,3.2412919794565953,1.1244253253060037,66.66666666666666,3,-3.2104776374983213,-0.6497094574660771,25.0,4.0,3.2412919794565953,1.1244253253060037,66.66666666666666,3.0,-3.2104776374983213,-0.6497094574660771,25.0,4,6.46018748435786,2.127312883358972,66.66666666666666,3,-3.2104776374983213,-0.6497094574660771,25.0,4,3.2412919794565953,1.1244253253060037,66.66666666666666,3,-6.042453966816574,-1.4703731451564592,25.0,4,10.467549455230628,3.3963080071198006,100.0,3,-6.042453966816574,-1.4703731451564592,25.0,4.0,10.467549455230628,3.3963080071198006,100.0,3.0,-6.042453966816574,-1.4703731451564592,25.0,4,10.467549455230628,3.3963080071198006,100.0,3,-6.042453966816574,-1.4703731451564592,25.0,4,10.467549455230628,3.3963080071198006,100.0,3,4.8652002501494485,1.3039726403054113,50.0,4,-1.716482834569466,-0.47580214225316064,66.66666666666666,3,4.8652002501494485,1.3039726403054113,50.0,4,-2.9821548803180886,-1.3659914827116764,50.0,2.0,4.8652002501494485,1.3039726403054113,50.0,4,1.182710633546824,0.4430601813005435,66.66666666666666,3,4.8652002501494485,1.3039726403054113,50.0,4,-1.716482834569466,-0.47580214225316064,66.66666666666666,3,-5.160756425987268,-1.194515065952261,50.0,4,-0.6748662168080344,-0.2143767528835757,66.66666666666666,3,-5.160756425987268,-1.194515065952261,50.0,4,-1.9276340034500072,-0.9602607363458172,50.0,2.0,-2.2289897303132467,-0.47446176454362365,50.0,4,-0.6748662168080344,-0.2143767528835757,66.66666666666666,3,-5.160756425987268,-1.194515065952261,50.0,4,-0.6748662168080344,-0.2143767528835757,66.66666666666666,3
GLD,312.71,12.61290427508499,3.0642193367175463,75.0,4,-4.207103016794289,-1.4146037245642367,33.33333333333333,3,12.61290427508499,3.0642193367175463,75.0,4.0,-4.207103016794289,-1.4146037245642367,33.33333333333333,3.0,12.61290427508499,3.0642193367175463,75.0,4,-4.207103016794289,-1.4146037245642367,33.33333333333333,3,12.61290427508499,3.0642193367175463,75.0,4,-4.207103016794289,-1.4146037245642367,33.33333333333333,3,15.139821951896293,3.6072757088556284,100.0,4,3.317655479943671,1.0971638038571585,66.66666666666666,3,14.148777307833061,4.520299496891532,100.0,3.0,3.317655479943671,1.0971638038571585,66.66666666666666,3.0,15.139821951896293,3.6072757088556284,100.0,4,3.317655479943671,1.0971638038571585,66.66666666666666,3,15.139821951896293,3.6072757088556284,100.0,4,3.317655479943671,1.0971638038571585,66.66666666666666,3,-1.389199079298098,-0.3438893381040477,50.0,4,-0.5717657692233313,-0.1730081970683933,33.33333333333333,3,0.13249731473470305,0.0663006212413901,50.0,2,-0.5717657692233313,-0.1730081970683933,33.33333333333333,3.0,-1.389199079298098,-0.3438893381040477,50.0,4,-0.5717657692233313,-0.1730081970683933,33.33333333333333,3,-1.389199079298098,-0.3438893381040477,50.0,4,-0.5717657692233313,-0.1730081970683933,33.33333333333333,3,-5.037382450399253,-1.2447233491161893,25.0,4,5.066172830948146,1.6629296621880203,100.0,3,2.0191011698359684,1.0192834054787232,50.0,2,5.066172830948146,1.6629296621880203,100.0,3.0,-5.037382450399253,-1.2447233491161893,25.0,4,5.066172830948146,1.6629296621880203,100.0,3,-5.037382450399253,-1.2447233491161893,25.0,4,5.066172830948146,1.6629296621880203,100.0,3
