timestamp,open,high,low,close,volume,day_of_week,day_of_month,rsi
2022-08-31 15:00:00-04:00,156.52,157.11,156.37,157.1,298459.0,Wednesday,31,42.568126030763516
2022-08-31 15:15:00-04:00,157.09,157.45,156.81,157.11,329408.0,Wednesday,31,42.69482618867684
2022-08-31 15:30:00-04:00,157.11,157.385,156.68,157.18,363341.0,Wednesday,31,43.63225342084632
2022-08-31 15:45:00-04:00,157.18,157.33,156.06,156.14,908117.0,Wednesday,31,34.5811232662129
2022-08-31 16:00:00-04:00,156.12,156.3984,156.06,156.12,379572.0,Wednesday,31,34.43319409726523
2022-09-01 09:30:00-04:00,154.87,155.33,153.38,154.82,696485.0,Thursday,1,26.498445674531453
2022-09-01 09:45:00-04:00,154.83,155.08,153.85,154.095,479658.0,Thursday,1,23.276925827087183
2022-09-01 10:00:00-04:00,154.125,154.24,152.97,152.97,440217.0,Thursday,1,19.346481848022606
2022-09-01 10:15:00-04:00,152.99,153.68,152.56,153.5325,329162.0,Thursday,1,26.068507270696983
2022-09-01 10:30:00-04:00,153.56,153.63,151.82,152.045,340589.0,Thursday,1,21.06795150053796
2022-09-01 10:45:00-04:00,152.04,152.35,151.33,151.4119,328154.0,Thursday,1,19.365297844449273
2022-09-01 11:00:00-04:00,151.415,151.79,150.87,151.69,497899.0,Thursday,1,22.334537794930057
2022-09-01 11:15:00-04:00,151.64,151.64,150.92,151.065,445590.0,Thursday,1,20.506911962351822
2022-09-01 11:30:00-04:00,151.07,152.26,151.03,151.82,396257.0,Thursday,1,28.155089240425042
2022-09-01 11:45:00-04:00,151.83,151.975,151.35,151.54,246869.0,Thursday,1,27.113237967564743
2022-09-01 12:00:00-04:00,151.535,152.0,151.345,151.86,206925.0,Thursday,1,30.28815251811534
2022-09-01 12:15:00-04:00,151.88,152.49,151.7504,152.405,233826.0,Thursday,1,35.44566186804015
2022-09-01 12:30:00-04:00,152.4,152.56,151.72,152.16,134376.0,Thursday,1,34.22000809920614
2022-09-01 12:45:00-04:00,152.165,152.26,151.7201,152.01,195065.0,Thursday,1,33.45721911354681
2022-09-01 13:00:00-04:00,152.01,152.3,151.8569,152.17,354307.0,Thursday,1,35.1185579080869
2022-09-01 13:15:00-04:00,152.16,152.63,152.01,152.505,315584.0,Thursday,1,38.57637646600595
2022-09-01 13:30:00-04:00,152.52,152.66,151.965,152.02,236996.0,Thursday,1,35.616871387185
2022-09-01 13:45:00-04:00,152.01,152.045,151.76,151.92,116118.0,Thursday,1,35.020302640069986
2022-09-01 14:00:00-04:00,151.95,152.2279,151.695,152.22,172975.0,Thursday,1,38.35610812157854
2022-09-01 14:15:00-04:00,152.22,153.32,152.195,153.12,300546.0,Thursday,1,47.12559989173799
2022-09-01 14:30:00-04:00,153.0942,153.36,152.13,152.7,676676.0,Thursday,1,43.981165260299285
2022-09-01 14:45:00-04:00,152.75,152.91,152.41,152.57,250976.0,Thursday,1,43.02424083435603
2022-09-01 15:00:00-04:00,152.55,153.24,152.37,153.0803,314065.0,Thursday,1,47.82328291686123
2022-09-01 15:15:00-04:00,153.07,153.13,152.4,152.4,259695.0,Thursday,1,42.66403973593868
2022-09-01 15:30:00-04:00,152.39,152.7225,152.31,152.61,290784.0,Thursday,1,44.649104902856315
2022-09-01 15:45:00-04:00,152.605,153.71,152.3,153.53,956855.0,Thursday,1,52.4208350074666
2022-09-01 16:00:00-04:00,153.53,153.9,153.53,153.55,78920.0,Thursday,1,52.576722574211885
2022-09-02 09:30:00-04:00,156.46,156.46,154.23,154.7,450345.0,Friday,2,60.575343398480626
2022-09-02 09:45:00-04:00,154.71,155.81,154.4,154.43,347579.0,Friday,2,58.09773123192421
2022-09-02 10:00:00-04:00,154.49,155.57,153.924,155.53,238951.0,Friday,2,64.47313793080235
2022-09-02 10:15:00-04:00,155.53,156.83,155.4,156.738,422294.0,Friday,2,69.8909754303393
2022-09-02 10:30:00-04:00,156.74,158.23,156.72,157.96,485812.0,Friday,2,74.18047245639508
2022-09-02 10:45:00-04:00,157.96,158.61,157.5901,158.54,419758.0,Friday,2,75.93303107616066
2022-09-02 11:00:00-04:00,158.52,158.59,157.97,158.36,365688.0,Friday,2,74.24864368508486
2022-09-02 11:15:00-04:00,158.355,158.67,158.16,158.4,228588.0,Friday,2,74.3846265251463
2022-09-02 11:30:00-04:00,158.37,158.6,157.62,157.85,131268.0,Friday,2,68.9900444437088
2022-09-02 11:45:00-04:00,157.85,158.465,157.8,158.21,99494.0,Friday,2,70.49820492053792
2022-09-02 12:00:00-04:00,158.23,158.26,157.61,158.08,153286.0,Friday,2,69.18958752811501
2022-09-02 12:15:00-04:00,158.05,158.05,156.65,156.81,154054.0,Friday,2,57.88519603165326
2022-09-02 12:30:00-04:00,156.79,156.87,155.88,155.97,150019.0,Friday,2,51.850945010051916
2022-09-02 12:45:00-04:00,155.91,156.41,155.83,156.31,201744.0,Friday,2,53.94374995532578
2022-09-02 13:00:00-04:00,156.29,156.47,155.58,155.765,200779.0,Friday,2,50.178765186576065
2022-09-02 13:15:00-04:00,155.79,155.9702,154.6799,154.805,182955.0,Friday,2,44.311950492328606
2022-09-02 13:30:00-04:00,154.8,155.0706,154.6,154.91,199995.0,Friday,2,45.06844717269115
2022-09-02 13:45:00-04:00,154.91,155.08,153.92,154.17,168714.0,Friday,2,40.85605714393221
2022-09-02 14:00:00-04:00,154.12,154.36,153.885,154.11,203287.0,Friday,2,40.52531722286834
2022-09-02 14:15:00-04:00,154.06,154.76,153.97,154.68,135286.0,Friday,2,45.07429770481028
2022-09-02 14:30:00-04:00,154.69,154.9512,154.3052,154.87,102250.0,Friday,2,46.54206611793828
2022-09-02 14:45:00-04:00,154.87,154.89,153.96,154.05,137901.0,Friday,2,41.40011018425178
2022-09-02 15:00:00-04:00,154.035,154.59,153.9,154.095,198065.0,Friday,2,41.780243923750554
2022-09-02 15:15:00-04:00,154.11,154.31,153.575,153.87,191177.0,Friday,2,40.370129205494756
2022-09-02 15:30:00-04:00,153.87,153.88,152.96,153.09,338942.0,Friday,2,35.85260065328005
2022-09-02 15:45:00-04:00,153.08,153.89,152.965,153.69,727272.0,Friday,2,41.29461908257225
2022-09-02 16:00:00-04:00,153.69,154.1,153.69,153.69,73084.0,Friday,2,41.29461908257225
2022-09-06 09:30:00-04:00,152.88,154.43,152.64,153.1,375607.0,Tuesday,6,37.651805946997236
2022-09-06 09:45:00-04:00,153.16,153.39,151.71,152.309,271486.0,Tuesday,6,33.39804021665849
2022-09-06 10:00:00-04:00,152.25,152.28,150.82,151.39,392617.0,Tuesday,6,29.261743654414403
2022-09-06 10:15:00-04:00,151.38,151.98,150.96,151.755,265253.0,Tuesday,6,32.82043178887348
2022-09-06 10:30:00-04:00,151.7915,153.04,151.5,152.75,433703.0,Tuesday,6,41.46539538128271
2022-09-06 10:45:00-04:00,152.67,153.78,152.44,153.505,264421.0,Tuesday,6,47.034989849372046
2022-09-06 11:00:00-04:00,153.49,153.67,152.85,153.11,245872.0,Tuesday,6,44.64174634818964
2022-09-06 11:15:00-04:00,153.16,153.45,152.68,152.89,228859.0,Tuesday,6,43.3196560982646
2022-09-06 11:30:00-04:00,152.885,154.05,152.83,153.54,197871.0,Tuesday,6,48.200766384183495
2022-09-06 11:45:00-04:00,153.49,153.64,153.02,153.446,129965.0,Tuesday,6,47.562865309422016
2022-09-06 12:00:00-04:00,153.455,153.78,152.735,152.78,171328.0,Tuesday,6,43.20052562246633
2022-09-06 12:15:00-04:00,152.77,152.895,152.22,152.45,164748.0,Tuesday,6,41.18488225750109
2022-09-06 12:30:00-04:00,152.445,152.55,152.015,152.44,168675.0,Tuesday,6,41.122268110842924
2022-09-06 12:45:00-04:00,152.45,152.53,152.175,152.27,139346.0,Tuesday,6,40.00868528974125
2022-09-06 13:00:00-04:00,152.24,152.3001,151.26,151.265,160012.0,Tuesday,6,34.12534074507643
2022-09-06 13:15:00-04:00,151.25,151.57,151.17,151.2166,163975.0,Tuesday,6,33.86704851891865
2022-09-06 13:30:00-04:00,151.19,151.75,151.15,151.4503,112500.0,Tuesday,6,36.37134152021681
2022-09-06 13:45:00-04:00,151.61,151.74,151.18,151.7,106270.0,Tuesday,6,39.02803786885401
2022-09-06 14:00:00-04:00,151.7,152.39,151.67,152.3,130812.0,Tuesday,6,44.973411244971025
2022-09-06 14:15:00-04:00,152.3,152.57,152.14,152.35,117152.0,Tuesday,6,45.45076578591267
2022-09-06 14:30:00-04:00,152.36,152.54,152.0,152.21,123946.0,Tuesday,6,44.29215389181264
2022-09-06 14:45:00-04:00,152.15,152.33,151.82,151.98,129845.0,Tuesday,6,42.38076080829235
2022-09-06 15:00:00-04:00,152.03,152.29,151.66,152.05,211723.0,Tuesday,6,43.18437187652153
2022-09-06 15:15:00-04:00,152.05,152.485,151.73,152.0,179085.0,Tuesday,6,42.72599027757371
2022-09-06 15:30:00-04:00,152.01,152.06,151.395,152.04,265965.0,Tuesday,6,43.24500458663649
2022-09-06 15:45:00-04:00,152.02,152.11,151.375,151.85,625206.0,Tuesday,6,41.32917543972584
2022-09-06 16:00:00-04:00,151.72,151.87,151.66,151.72,52291.0,Tuesday,6,40.022698843232035
2022-09-07 09:30:00-04:00,151.29,152.89,151.29,152.375,333426.0,Wednesday,7,48.80408083418729
2022-09-07 09:45:00-04:00,152.4,152.79,151.69,151.73,198625.0,Wednesday,7,42.244851238690885
2022-09-07 10:00:00-04:00,151.71,151.87,150.84,150.87,205183.0,Wednesday,7,35.411095155218064
2022-09-07 10:15:00-04:00,150.8576,151.06,150.48,150.99,190635.0,Wednesday,7,36.943877287809556
2022-09-07 10:30:00-04:00,151.02,151.74,150.75,150.9537,163111.0,Wednesday,7,36.66045731695755
2022-09-07 10:45:00-04:00,150.92,151.38,150.7,151.105,161827.0,Wednesday,7,38.76897145332122
2022-09-07 11:00:00-04:00,151.11,152.04,150.8,151.9399,152827.0,Wednesday,7,48.88150293610668
2022-09-07 11:15:00-04:00,151.8604,152.0,151.49,151.49,255824.0,Wednesday,7,44.606353775243385
2022-09-07 11:30:00-04:00,151.485,152.05,151.42,151.7,127443.0,Wednesday,7,46.93910938073143
2022-09-07 11:45:00-04:00,151.76,152.63,151.7504,152.51,162776.0,Wednesday,7,54.83903356425865
2022-09-07 12:00:00-04:00,152.51,152.91,152.46,152.54,147308.0,Wednesday,7,55.10563418013441
2022-09-07 12:15:00-04:00,152.56,152.56,152.08,152.3799,320560.0,Wednesday,7,53.29738376742992
2022-09-07 12:30:00-04:00,152.36,153.01,152.0,152.96,140584.0,Wednesday,7,58.59858152902113
2022-09-07 12:45:00-04:00,152.97,153.035,152.426,152.68,88719.0,Wednesday,7,55.333735994613875
2022-09-07 13:00:00-04:00,152.67,153.25,152.67,152.96,136193.0,Wednesday,7,57.86206434511647
2022-09-07 13:15:00-04:00,152.96,153.07,152.49,152.57,188532.0,Wednesday,7,53.333647558100125
2022-09-07 13:30:00-04:00,152.56,153.33,152.51,153.33,125002.0,Wednesday,7,59.9169902255539
2022-09-07 13:45:00-04:00,153.32,153.57,153.1601,153.315,171399.0,Wednesday,7,59.73786586302352
2022-09-07 14:00:00-04:00,153.33,153.92,153.28,153.74,157152.0,Wednesday,7,63.10353756597803
2022-09-07 14:15:00-04:00,153.7493,153.8,153.25,153.67,133846.0,Wednesday,7,62.181539053473124
2022-09-07 14:30:00-04:00,153.67,153.98,153.45,153.835,121683.0,Wednesday,7,63.534031517361925
2022-09-07 14:45:00-04:00,153.83,154.05,153.645,154.0,185837.0,Wednesday,7,64.88638801531823
2022-09-07 15:00:00-04:00,154.0,154.0615,153.69,153.83,213746.0,Wednesday,7,62.32193906713218
2022-09-07 15:15:00-04:00,153.83,154.0,153.47,153.62,218809.0,Wednesday,7,59.2089140487776
2022-09-07 15:30:00-04:00,153.62,153.72,153.3,153.5,254937.0,Wednesday,7,57.44317419890385
2022-09-07 15:45:00-04:00,153.48,153.83,153.17,153.28,622002.0,Wednesday,7,54.24900777571387
2022-09-07 16:00:00-04:00,153.28,153.29,153.24,153.28,82628.0,Wednesday,7,54.24900777571387
2022-09-08 09:30:00-04:00,152.32,153.93,151.78,153.85,489069.0,Thursday,8,60.79896139893123
2022-09-08 09:45:00-04:00,153.785,155.51,153.64,154.83,526250.0,Thursday,8,69.01294623556524
2022-09-08 10:00:00-04:00,154.79,155.42,153.77,154.64,353266.0,Thursday,8,66.12024879706405
2022-09-08 10:15:00-04:00,154.63,155.49,154.42,155.2,324958.0,Thursday,8,70.09843794683852
2022-09-08 10:30:00-04:00,155.195,156.1,154.85,155.99,224892.0,Thursday,8,74.62505781423862
2022-09-08 10:45:00-04:00,155.98,156.32,155.85,156.31,182319.0,Thursday,8,76.19694176026893
2022-09-08 11:00:00-04:00,156.325,156.8246,156.29,156.81,247634.0,Thursday,8,78.44387804900104
2022-09-08 11:15:00-04:00,156.77,157.03,156.53,156.69,146133.0,Thursday,8,76.57558815192458
2022-09-08 11:30:00-04:00,156.69,156.7211,155.85,156.28,151503.0,Thursday,8,70.40566038148114
2022-09-08 11:45:00-04:00,156.27,156.47,155.89,155.89,94717.0,Thursday,8,65.0375738889932
2022-09-08 12:00:00-04:00,155.92,155.98,154.29,154.83,380362.0,Thursday,8,53.171282567805235
2022-09-08 12:15:00-04:00,154.81,154.87,154.25,154.61,195336.0,Thursday,8,51.08789447845497
2022-09-08 12:30:00-04:00,154.58,155.69,154.405,155.64,172927.0,Thursday,8,59.15675964204363
2022-09-08 12:45:00-04:00,155.6153,155.85,155.38,155.57,185625.0,Thursday,8,58.45103737295005
2022-09-08 13:00:00-04:00,155.545,156.4,155.25,156.37,118453.0,Thursday,8,63.77050697883626
2022-09-08 13:15:00-04:00,156.37,156.47,156.01,156.29,115469.0,Thursday,8,62.90321432389012
2022-09-08 13:30:00-04:00,156.3,156.625,155.98,156.37,79416.0,Thursday,8,63.438705168636304
2022-09-08 13:45:00-04:00,156.33,156.36,155.61,156.0,92317.0,Thursday,8,59.18357011161507
2022-09-08 14:00:00-04:00,156.04,156.17,155.82,155.88,90842.0,Thursday,8,57.82879445916394
2022-09-08 14:15:00-04:00,155.83,156.12,155.69,155.955,79003.0,Thursday,8,58.46868632975309
2022-09-08 14:30:00-04:00,155.98,156.42,155.68,155.99,111081.0,Thursday,8,58.78299651585585
2022-09-08 14:45:00-04:00,155.985,156.165,155.62,155.85,131500.0,Thursday,8,56.92712993726366
2022-09-08 15:00:00-04:00,155.86,156.029,155.5,155.92,104484.0,Thursday,8,57.64713004664733
2022-09-08 15:15:00-04:00,155.935,156.18,155.83,155.975,129770.0,Thursday,8,58.23782222753369
2022-09-08 15:30:00-04:00,155.975,156.17,155.74,155.74,171899.0,Thursday,8,54.72577646910182
2022-09-08 15:45:00-04:00,155.77,156.91,155.76,156.88,461406.0,Thursday,8,65.57218906755108
2022-09-08 16:00:00-04:00,156.9,157.07,156.9,156.9,81532.0,Thursday,8,65.72731808019007
2022-09-09 09:30:00-04:00,158.6,160.22,158.47,159.585,395916.0,Friday,9,79.24694361648555
2022-09-09 09:45:00-04:00,159.52,160.26,159.36,160.26,178864.0,Friday,9,81.24945350192371
2022-09-09 10:00:00-04:00,160.22,161.14,160.1,160.66,286645.0,Friday,9,82.33711828057255
2022-09-09 10:15:00-04:00,160.69,160.96,160.1,160.675,205047.0,Friday,9,82.37839854408058
2022-09-09 10:30:00-04:00,160.73,161.21,160.51,161.1,175553.0,Friday,9,83.55138397298508
2022-09-09 10:45:00-04:00,161.06,161.31,160.8,161.2,162172.0,Friday,9,83.82422402240817
2022-09-09 11:00:00-04:00,161.19,161.31,160.945,161.2,174309.0,Friday,9,83.82422402240817
2022-09-09 11:15:00-04:00,161.23,161.5,160.84,161.45,229226.0,Friday,9,84.5664790502863
2022-09-09 11:30:00-04:00,161.45,161.61,161.14,161.48,191553.0,Friday,9,84.65746015664169
2022-09-09 11:45:00-04:00,161.47,161.47,160.77,161.12,134211.0,Friday,9,78.6646343327058
2022-09-09 12:00:00-04:00,161.11,161.15,160.645,161.025,108938.0,Friday,9,77.11331367976845
2022-09-09 12:15:00-04:00,161.01,161.03,160.51,160.88,164805.0,Friday,9,74.69213954153598
2022-09-09 12:30:00-04:00,160.91,161.59,160.91,161.59,115910.0,Friday,9,78.2870673649011
2022-09-09 12:45:00-04:00,161.55,161.86,161.39,161.82,96018.0,Friday,9,79.31225209800459
2022-09-09 13:00:00-04:00,161.84,162.07,161.53,162.0504,101494.0,Friday,9,80.31492667638989
2022-09-09 13:15:00-04:00,162.06,162.4,161.97,162.28,144148.0,Friday,9,81.28820346804132
2022-09-09 13:30:00-04:00,162.3,162.54,162.11,162.11,103339.0,Friday,9,78.20504517193666
2022-09-09 13:45:00-04:00,162.13,162.36,162.105,162.27,90121.0,Friday,9,79.01190315746265
2022-09-09 14:00:00-04:00,162.26,162.46,161.94,162.42,95721.0,Friday,9,79.76809815071658
2022-09-09 14:15:00-04:00,162.43,162.6699,162.39,162.58,120304.0,Friday,9,80.57217636845039
2022-09-09 14:30:00-04:00,162.561,162.61,162.02,162.12,118864.0,Friday,9,71.74402342176225
2022-09-09 14:45:00-04:00,162.1304,162.56,161.98,162.4122,153069.0,Friday,9,73.7142331903321
2022-09-09 15:00:00-04:00,162.42,162.81,162.36,162.775,175102.0,Friday,9,75.95595363695767
2022-09-09 15:15:00-04:00,162.78,162.8,162.52,162.59,117365.0,Friday,9,72.55786703418207
2022-09-09 15:30:00-04:00,162.6,163.28,162.52,163.23,289139.0,Friday,9,76.47830174417174
2022-09-09 15:45:00-04:00,163.22,163.295,162.55,162.6,750836.0,Friday,9,66.41927926280448
2022-09-09 16:00:00-04:00,162.59,162.59,162.12,162.59,101745.0,Friday,9,66.27028124499094
2022-09-12 09:30:00-04:00,163.69,164.2,162.8,163.74,352450.0,Monday,12,73.60377171046497
2022-09-12 09:45:00-04:00,163.74,164.7,163.25,164.48,317118.0,Monday,12,77.06005233827636
2022-09-12 10:00:00-04:00,164.505,164.65,163.7,163.9,223640.0,Monday,12,69.39084856854028
2022-09-12 10:15:00-04:00,163.9,164.39,163.8899,164.15,133437.0,Monday,12,70.74247078994603
2022-09-12 10:30:00-04:00,164.155,164.225,163.25,163.4,244804.0,Monday,12,61.91020351239389
2022-09-12 10:45:00-04:00,163.395,163.76,163.22,163.27,185752.0,Monday,12,60.50021469926401
2022-09-12 11:00:00-04:00,163.26,163.31,162.74,163.14,170630.0,Monday,12,59.05187052247202
2022-09-12 11:15:00-04:00,163.15,163.94,162.935,163.94,201501.0,Monday,12,64.65882649531235
2022-09-12 11:30:00-04:00,163.93,163.95,163.555,163.655,141917.0,Monday,12,61.4316351955622
2022-09-12 11:45:00-04:00,163.65,163.72,162.89,163.1816,162752.0,Monday,12,56.39643629844077
2022-09-12 12:00:00-04:00,163.22,163.5,163.05,163.22,213955.0,Monday,12,56.706417766730034
2022-09-12 12:15:00-04:00,163.19,163.46,162.89,163.46,171146.0,Monday,12,58.68340111019988
2022-09-12 12:30:00-04:00,163.48,164.085,163.43,163.97,150484.0,Monday,12,62.59254183562205
2022-09-12 12:45:00-04:00,163.96,164.26,163.79,164.24,120898.0,Monday,12,64.50713318281198
2022-09-12 13:00:00-04:00,164.27,164.51,163.89,164.31,137832.0,Monday,12,65.00718582080599
2022-09-12 13:15:00-04:00,164.32,164.57,164.22,164.53,113240.0,Monday,12,66.59987860594329
2022-09-12 13:30:00-04:00,164.53,164.58,164.17,164.21,127605.0,Monday,12,62.167579298753004
2022-09-12 13:45:00-04:00,164.22,164.62,164.2,164.6,132658.0,Monday,12,65.20671690966806
2022-09-12 14:00:00-04:00,164.59,164.6,164.215,164.485,149883.0,Monday,12,63.584694899187014
2022-09-12 14:15:00-04:00,164.48,164.6657,164.26,164.585,181222.0,Monday,12,64.41365688167292
