Date,Ticker,Open,High,Low,Close,Volume
2018-12-03,XLU,44.794691246923136,45.39292526245117,44.53599628990754,45.39292526245117,17906500
2018-12-03,XLV,85.3599445118783,85.3599445118783,84.5135642921229,85.00357818603516,12158200
2018-12-03,XLY,103.27237588189021,103.63782515052337,102.4196633047898,103.08496856689453,5994500
2018-12-04,AAPL,43.05492888645622,43.39756057342333,41.94137953446295,42.04131317138672,165377200
2018-12-04,AEP,61.932546947913124,62.444316279666495,61.55461878805511,61.74357986450195,3457900
2018-12-04,AGG,87.12725797419905,87.37623661507845,87.09405955569163,87.21025085449219,5365200
2018-12-04,BND,64.40785451796943,64.59740705885051,64.40785451796943,64.4985122680664,3204700
2018-12-04,BSM,8.79836756089396,8.79836756089396,8.569297353023432,8.584916114807129,269000
2018-12-04,CVX,89.67020320946159,90.03453329712609,87.04552898165365,87.17192840576172,8288100
2018-12-04,D,55.36152732506635,56.15481545465757,55.11178421455091,55.324798583984375,5453000
2018-12-04,DBA,15.407277096224679,15.460713964734376,15.380560360643251,15.398372650146484,1486000
2018-12-04,DGRO,30.951277121984454,30.967367558318468,30.072279294506504,30.129863739013672,2234200
2018-12-04,DIVO,20.352642466678883,20.352642466678883,19.889453887939453,19.889453887939453,4600
2018-12-04,DUK,68.33670199679985,69.0523453102825,68.23772578553147,68.55748748779297,5598100
2018-12-04,DVY,76.35940008380123,76.56044927006012,74.74329004290331,74.89020538330078,1237800
2018-12-04,EEM,35.667936509697206,35.72745366405431,34.79217807205106,34.87720489501953,134758200
2018-12-04,EFA,51.581451544376904,51.6303604885727,50.44842076771827,50.49732971191406,50079600
2018-12-04,EWC,22.965812807031895,23.06004083673411,22.640300320391184,22.648866653442383,2997100
2018-12-04,EWG,22.850230770518248,22.875461635854975,22.236294150877722,22.269933700561523,3893500
2018-12-04,EWJ,48.79864184797718,48.86044553910986,47.6420236589754,47.69499969482422,15363600
2018-12-04,EWU,24.142305534202755,24.172854988738333,23.684052062188055,23.714601516723633,2540000
2018-12-04,EWW,33.48121217149461,33.547300460671124,32.952518463134766,32.952518463134766,4771100
2018-12-04,EWZ,26.33198439682643,26.456438147547047,25.55250367233394,25.729360580444336,27673800
2018-12-04,EXC,26.291653360322005,26.663150899899673,26.18471088466425,26.426742553710938,12366481
2018-12-04,FDL,22.18977145005604,22.29284367454133,21.762761960715853,21.784849166870117,175900
2018-12-04,FDVV,23.847834500178685,23.876121330238597,23.251441593540378,23.28994369506836,162100
2018-12-04,FREL,19.642014161118404,19.649976246108434,19.267805278261697,19.299652099609375,918600
2018-12-04,FTCS,48.97159267707074,48.97159267707074,47.40486905784448,47.50564956665039,343800
2018-12-04,FXI,36.245194005785464,36.29602994495335,35.4403126435493,35.58434295654297,51088700
2018-12-04,GDX,18.164470682445742,18.25681709781914,18.025951940066328,18.099828720092773,45434300
2018-12-04,GDXJ,25.282598309945673,25.35633531006903,24.89547861979085,25.033735275268555,7537200
2018-12-04,GLD,117.37000274658203,117.38999938964844,116.93000030517578,117.12000274658203,7186100
2018-12-04,HD,153.4371157034053,154.42861656964794,147.92029921250335,148.55587768554688,7059600
2018-12-04,HDV,71.52271317495729,72.00211078156781,70.3242221080256,70.4324722290039,1099200
2018-12-04,HYG,58.59555762088221,58.65161109517728,58.294276878488134,58.3503303527832,32066500
2018-12-04,IEF,87.67146313425518,88.09275203427543,87.64567087337733,87.9207992553711,7748800
2018-12-04,IEFA,48.13566772669406,48.15996540909396,47.05032695995217,47.090824127197266,13329700
2018-12-04,ITOT,56.829372945753654,56.88307122008456,55.02157201087421,55.137916564941406,3204600
2018-12-04,IVV,249.93296630022567,250.32503417854147,242.31442772370892,242.84014892578125,6727800
2018-12-04,IWM,140.66243708154565,141.01009505175244,134.61509532569164,134.96275329589844,41077900
2018-12-04,IXUS,46.36394566275363,46.39671245292975,45.35639030093623,45.41373062133789,1511800
2018-12-04,IYR,68.09364749006376,68.21796140264429,66.87532056125563,67.04107666015625,11586400
2018-12-04,JNJ,120.96067796400621,123.1679276394566,120.54733504468835,120.72093200683594,9803500
2018-12-04,JPM,92.16303486171222,92.16303486171222,88.14122898448544,88.55414581298828,23555900
2018-12-04,KO,40.57535186947672,41.01382639097823,40.1937135976487,40.25867462158203,19059900
2018-12-04,LQD,88.37779693250084,88.58347555536801,88.22749262709623,88.23540496826172,13521500
2018-12-04,MRK,61.00798654808308,61.692690681504,60.08479148423425,60.16941452026367,15482942
2018-12-04,MSFT,104.93233168297799,105.58850740522232,101.4358340870158,101.72642517089844,45197000
2018-12-04,NEE,38.668871615594774,39.02271788843436,38.47817710360588,38.59894943237305,10024800
2018-12-04,NOBL,57.76926714711785,57.77792356779111,56.072971855447335,56.15085983276367,1167500
2018-12-04,PBP,15.251015783825872,15.251015783825872,14.924754192092475,15.02888011932373,55700
2018-12-04,PCG,26.96729804322444,27.156019999110086,26.152816405052143,26.569990158081055,6481900
2018-12-04,PEP,96.72583402967105,97.73060763114901,95.17004817130518,95.45365905761719,7018200
2018-12-04,PEY,12.95781102029821,12.994832772583333,12.698654517434381,12.71346378326416,175600
2018-12-04,PFM,23.852352288750993,23.89618341522718,23.396520277304244,23.414051055908203,7400
2018-12-04,PG,78.85326611057323,80.00878214027585,78.58336535468655,78.70144653320312,11123600
2018-12-04,QQQ,163.99926231529827,164.45846695290177,158.3454457146666,158.53677368164062,70594700
2018-12-04,QYLD,10.567702506959437,10.590130233237087,10.338944832109087,10.374828338623047,176600
2018-12-04,REET,19.93190659074781,19.963209870423103,19.571927830217138,19.626707077026367,173700
2018-12-04,RWR,76.01271264330788,76.12362180134907,74.59465897348171,74.73725128173828,173000
2018-12-04,SCHD,13.629176146351549,13.644992225399287,13.265379176186533,13.291742324829102,4129500
2018-12-04,SCHH,17.71318417160191,17.75035342552935,17.395180904763965,17.432350158691406,1509000
2018-12-04,SDY,82.42758142724713,82.55303052723565,80.20297666858316,80.33678436279297,1299800
2018-12-04,SHY,72.0312233332881,72.09192110227411,72.0312233332881,72.05723571777344,4062000
2018-12-04,SLV,13.739999771118164,13.770000457763672,13.619999885559082,13.619999885559082,10209800
2018-12-04,SMDV,49.92518492388621,49.933644326076056,48.21675025531638,48.33515930175781,66500
2018-12-04,SO,36.451919804049595,36.627830943273445,36.07715056476074,36.13069152832031,7202200
2018-12-04,SPHD,31.765761812805167,31.824347513308897,31.119034888968557,31.17229461669922,655600
2018-12-04,SPY,250.32160476917034,250.75325014227855,242.70503568789894,243.019775390625,177986000
2018-12-04,SPYD,27.964714087100067,28.01620071067647,27.376293527790786,27.427780151367188,526200
2018-12-04,T,14.61815038249277,14.747146890869315,14.129803964859285,14.157445907592773,59356641
2018-12-04,TIP,88.40777843574129,88.77119517140706,88.39970072829736,88.55314636230469,2015000
2018-12-04,USRT,40.0561075035166,40.0561075035166,39.20985233907664,39.242088317871094,337200
2018-12-04,VAW,108.3929164857585,108.3929164857585,104.7845211068722,104.8286361694336,130600
2018-12-04,VCR,156.2731777728841,156.86617395586438,150.6952981485689,150.98252868652344,97200
2018-12-04,VDC,122.69105746671684,123.01187584304544,120.32706546275452,120.43681335449219,153300
2018-12-04,VDE,71.06589852330094,71.28223211875584,68.81756173914806,68.93345642089844,246100
2018-12-04,VEA,32.62267882637347,32.66338531663084,31.922516013404746,31.96322250366211,20493400
2018-12-04,VFH,57.9808074980353,58.04965310020727,55.52799989050482,55.777584075927734,836900
2018-12-04,VGT,174.7235728743363,174.85557435230226,168.84006198547436,169.10406494140625,691000
2018-12-04,VHT,161.53790956998913,162.32501228723652,157.24952779665458,157.4757080078125,361600
2018-12-04,VIG,95.44048504122026,95.58134011410236,92.8345956679733,92.9666519165039,1598000
2018-12-04,VIS,123.92216113845505,123.92216113845505,118.69314987806048,118.78362274169922,105000
2018-12-04,VNQ,63.774602460911986,63.99144291227897,62.721372347021635,62.884002685546875,9346700
2018-12-04,VNQI,42.15805304296066,42.234369857734684,41.42539822915065,41.486454010009766,366900
2018-12-04,VOO,229.1980472768553,229.57428046271076,222.21952586128916,222.74806213378906,3837400
2018-12-04,VOX,75.62294752977841,76.04400785808797,73.2649968414164,73.45213317871094,207700
2018-12-04,VPU,101.41558631105184,102.46002345745804,101.07553255433585,101.25365447998047,214900
2018-12-04,VT,62.24109305346905,62.32777848617703,60.59404337731911,60.646053314208984,2166000
2018-12-04,VTI,128.10454494720423,128.2662095198605,124.02719093379969,124.23374938964844,3917700
2018-12-04,VWO,33.224537989024206,33.2818920596448,32.46254462156498,32.55267333984375,23569400
2018-12-04,VXUS,41.32943758449136,41.370171674103275,40.43327518178184,40.482154846191406,874000
2018-12-04,VYM,70.08999103392789,70.2032738283642,68.25317997344747,68.3583755493164,2201100
2018-12-04,XLB,48.314996408864246,48.41075639254188,46.861195408226365,46.93954086303711,9045800
2018-12-04,XLE,49.54115732799763,49.702362992674644,48.009709103996876,48.09764099121094,18296300
2018-12-04,XLF,23.664916230949657,23.67368121534888,22.639436460738512,22.75337791442871,110918600
2018-12-04,XLI,65.15471016531205,65.15471016531205,62.5000648338663,62.58914566040039,20580300
2018-12-04,XLK,64.53377504449776,64.67416902790383,62.38109348163148,62.53084182739258,20991100
2018-12-04,XLP,47.09287783220926,47.268191805914235,46.191260835561074,46.216304779052734,27634900
2018-12-04,XLRE,27.07668167934172,27.21222613517333,26.717891109787686,26.75775909423828,6476800
2018-12-04,XLU,45.50611420032564,45.92649437141012,45.312091396791324,45.425270080566406,22268000
2018-12-04,XLV,84.9857498318825,85.45794129803964,82.95443200911136,83.10588836669922,15011300
2018-12-04,XLY,102.77572878341121,103.12244014214593,99.11185683956573,99.37423706054688,9708700
2018-12-06,AAPL,40.86826449212714,41.58683888268102,40.54942817105812,41.57256317138672,172393600
2018-12-06,AEP,62.23175096259644,62.39709269559114,60.72004996924571,62.011295318603516,3118900
2018-12-06,AGG,87.3845626222468,87.5920480478865,87.37626143227446,87.42605590820312,7396800
2018-12-06,BND,64.60564827332779,64.7457534142323,64.58092457644078,64.6138916015625,4447800
2018-12-06,BSM,8.496412791539976,8.579710878281228,8.293373829232111,8.512031555175781,366000
2018-12-06,CVX,85.75921693835733,86.35404646363371,84.04165505137608,86.18303680419922,10715700
2018-12-06,D,55.52162514574204,55.633040911509774,54.48918333885414,55.543907165527344,5493500
2018-12-06,DBA,15.309312975960273,15.371654290852177,15.229159371478275,15.362748146057129,719700
2018-12-06,DGRO,29.748795999136686,29.99437141418457,29.189894768759423,29.99437141418457,2932500
2018-12-06,DIVO,19.606005259791853,20.304244659427848,19.431790553345383,19.55069923400879,10100
2018-12-06,DUK,68.90009472407378,69.00668004129024,67.27085537980597,68.39000701904297,4758300
2018-12-06,DVY,74.34894666936049,74.49586205075974,72.86428895534304,74.43400573730469,1796600
2018-12-06,EEM,33.9504318496747,34.588118393442535,33.73786966841875,34.554107666015625,165155100
2018-12-06,EFA,49.64144222099924,50.065307289392145,49.095303240283215,50.02455139160156,78905500
2018-12-06,EWC,22.211991834084003,22.26338819474257,21.895044069990995,22.220558166503906,5079600
2018-12-06,EWG,21.79896894172838,21.975580188130248,21.571895964270105,21.95876121520996,6444700
2018-12-06,EWJ,47.174074669620886,47.69499383664871,46.65315550259305,47.624359130859375,27539600
2018-12-06,EWU,23.179977222732095,23.363278348203465,22.90502480615111,23.332727432250977,4095900
2018-12-06,EWW,32.48990676498972,33.596857033400795,32.357730212180975,33.5555534362793,4514300
2018-12-06,EWZ,24.956434479170778,25.925873016848254,24.871283086327512,25.83416748046875,33901700
2018-12-06,EXC,26.426745242232652,26.680038634484724,25.9426788445487,26.398601531982422,10213430
2018-12-06,FDL,21.608150966828983,21.696496963500977,21.240039370815662,21.696496963500977,201700
2018-12-06,FDVV,23.06207362896722,23.250655990824935,22.653477762249146,23.211368560791016,142500
2018-12-06,FREL,19.220034963414065,19.801255085166947,19.02974521067325,19.793292999267578,184400
2018-12-06,FTCS,46.89177682686542,47.304073333740234,46.039698544349086,47.304073333740234,379000
2018-12-06,FXI,34.59305931323196,35.118350982666016,34.38971883010314,35.118350982666016,60013400
2018-12-06,GDX,18.15523605873118,18.376866401178273,18.007482497099783,18.20140838623047,50911100
2018-12-06,GDXJ,25.16277585271235,25.337901896082244,24.895479873069846,25.089038848876953,9795000
2018-12-06,GLD,117.37999725341797,117.69000244140625,116.91999816894531,117.13999938964844,9267600
2018-12-06,HD,147.030500580356,149.1829875217442,144.4542946171224,149.11520385742188,7571200
2018-12-06,HDV,69.79070871678043,70.254638671875,68.7004677180782,70.254638671875,1279800
2018-12-06,HYG,58.04906863702532,58.217223769472895,57.95798572060691,58.147159576416016,27661900
2018-12-06,IEF,88.25611573006529,88.53124412441677,88.12714786030529,88.14434051513672,9429900
2018-12-06,IEFA,46.27277781307174,46.70205341778184,45.819201432241385,46.661556243896484,17953200
2018-12-06,ITOT,54.21610720381194,55.02156066894531,53.52699485479746,55.02156066894531,4743200
2018-12-06,IVV,238.73232174199154,242.34109652694409,235.56012957456906,242.2074432373047,8536300
2018-12-06,IWM,133.06897722947005,134.67001342773438,131.22092010897944,134.67001342773438,37581200
2018-12-06,IXUS,44.55362176652815,44.99596405029297,44.1030893477957,44.99596405029297,3014100
2018-12-06,IYR,66.72613040381738,68.78153363230908,66.11281899248671,68.72351837158203,18088000
2018-12-06,JNJ,119.45614232912007,121.06817771313784,118.04250353745593,120.62177276611328,11572500
2018-12-06,JPM,86.72075740639715,87.0097978039727,84.96172842859377,86.8694076538086,27213900
2018-12-06,KO,40.201839997141334,40.299281551996124,39.511646019906465,40.096282958984375,17674900
2018-12-06,LQD,88.29079430743708,88.59139693404262,88.2828819649254,88.50437927246094,12752200
2018-12-06,MRK,59.20773399682964,60.2924919128418,58.330698299317454,60.2924919128418,17329518
2018-12-06,MSFT,99.19546567644689,102.40136543036381,98.42679952810809,102.35449981689453,49107400
2018-12-06,NEE,38.651924478658046,38.77905632183646,37.85947622011973,38.70277786254883,11354400
2018-12-06,NOBL,55.61428168148446,55.89122772216797,54.41994981762603,55.89122772216797,1234700
2018-12-06,PBP,14.70956392425802,15.028883686769372,14.681796297587479,14.938641548156738,135200
2018-12-06,PCG,26.391198725221898,26.470660294991518,25.258870882376485,25.854833602905273,9359100
2018-12-06,PEP,94.99464366816363,95.8685516886987,93.18965630729049,95.4275131225586,5191700
2018-12-06,PEY,12.646823577488561,12.654228210449219,12.40247633894422,12.654228210449219,213800
2018-12-06,PFM,23.063413465553264,23.291330337524414,22.774134680356557,23.291330337524414,22600
2018-12-06,PG,78.18695510086754,78.97135525726851,76.82058520161193,78.90388488769531,14199200
2018-12-06,QQQ,155.34153071647842,159.6751735503212,154.75797100653517,159.65603637695312,71715500
2018-12-06,QYLD,10.213355367115312,10.424170910070337,10.213355367115312,10.419685363769531,188700
2018-12-06,REET,19.61888573937051,20.0649471282959,19.420114644411917,20.0649471282959,173600
2018-12-06,RWR,74.44413255412775,76.73362382633748,73.59646629809262,76.67816925048828,627000
2018-12-06,SCHD,13.117753860571204,13.244293071202726,12.922675280150983,13.241656303405762,6839700
2018-12-06,SCHH,17.341494361067397,17.886642404634724,17.155648079070406,17.865991592407227,1942000
2018-12-06,SDY,79.57574716523594,80.1862564086914,78.1372775901688,80.1862564086914,1199600
2018-12-06,SHY,72.16127992221422,72.23065067972858,72.12659454345703,72.12659454345703,4012200
2018-12-06,SLV,13.539999961853027,13.609999656677246,13.520000457763672,13.600000381469727,6372500
2018-12-06,SMDV,47.92918552227331,48.30977791240874,47.324470624906596,48.24211883544922,103100
2018-12-06,SO,36.260709941788114,36.30660094368681,34.884011978477425,35.58000946044922,8745600
2018-12-06,SPHD,30.94403661996638,31.15327334655766,30.403829128960382,31.141860961914062,1229100
2018-12-06,SPY,239.12606952910417,242.76798293791444,235.99670239967264,242.6510772705078,204185400
2018-12-06,SPYD,27.23653930139845,27.508686065673828,26.79228132748726,27.508686065673828,458300
2018-12-06,T,14.042273805899486,14.079130127897649,13.752029252162068,14.065308570861816,68847073
2018-12-06,TIP,88.58544522097621,88.75504009726355,88.48045351554711,88.56121826171875,1503600
2018-12-06,USRT,39.129253997071935,40.33013257686572,38.742394588178136,40.29789352416992,199400
2018-12-06,VAW,103.03768371032243,103.5405645032831,100.92028841800914,103.4346923828125,216000
2018-12-06,VCR,148.11942778398756,151.5569610595703,147.3133275810558,151.5569610595703,146300
2018-12-06,VDC,120.09066110669315,120.521240234375,117.92928863897424,120.521240234375,188800
2018-12-06,VDE,67.43456406301088,67.61999201380952,66.05156757928948,67.4886474609375,852500
2018-12-06,VEA,31.385178853060342,31.678270520160364,31.067663915603916,31.6619873046875,40213600
2018-12-06,VFH,54.58130205591731,55.123504638671875,53.71206482704323,55.123504638671875,1406100
2018-12-06,VGT,165.4174432683849,169.61322021484375,164.57828787909312,169.61322021484375,919700
2018-12-06,VHT,155.56677229012476,156.89671325683594,152.2735884213511,156.89671325683594,416700
2018-12-06,VIG,91.88379631474263,92.66732147031114,90.3255448270818,92.65851593017578,2172600
2018-12-06,VIS,116.70286766416925,118.19557324051114,114.7849575867891,118.1684341430664,261600
2018-12-06,VNQ,62.535514437673456,64.51806260220408,61.970175298762356,64.44062042236328,15059500
2018-12-06,VNQI,41.3796123059532,42.03594744129146,41.24987021786769,41.93673324584961,597900
2018-12-06,VOO,218.95869292545518,222.24638627350782,216.0114192364699,222.18368530273438,7712700
2018-12-06,VOX,72.48838171277178,74.04163360595703,72.02053363886857,74.04163360595703,310700
2018-12-06,VPU,101.76374063062148,101.80421895901094,99.35910678524337,101.26985931396484,383000
2018-12-06,VT,59.683826119869046,60.40332773296582,58.964324506772265,60.33397674560547,4867600
2018-12-06,VTI,122.2758789036396,124.08106231689453,120.65931555977036,124.08106231689453,6542900
2018-12-06,VWO,31.67598223115558,32.29049301147461,31.52030729201094,32.29049301147461,31668000
2018-12-06,VXUS,39.73264339235094,40.148136138916016,39.34159048152137,40.148136138916016,2397300
2018-12-06,VYM,67.46024277660925,68.02665710449219,66.40023000092381,68.02665710449219,2465800
2018-12-06,XLB,46.15604873923031,46.304039001464844,45.163633293417135,46.304039001464844,13225300
2018-12-06,XLE,47.042482881298085,47.28429138949323,46.21447853586666,47.21101760864258,35356100
2018-12-06,XLF,22.245022712524374,22.446614030062324,21.850608406211002,22.437849044799805,134687100
2018-12-06,XLI,61.431082295251116,62.2506368773028,60.397732343192956,62.24173355102539,28325800
2018-12-06,XLK,61.06141326469273,62.67124938964844,60.75255500316122,62.67124938964844,21577900
2018-12-06,XLP,46.06602624454748,46.28308114554507,45.28963229332008,46.26638412475586,32514000
2018-12-06,XLRE,26.693976106258962,27.50723381892911,26.383025254076376,27.491287231445312,6368500
