date,open,high,low,close,volume,rsi
2025-01-02 00:00:00-05:00,26.72,26.96,26.7,26.93,12368024.0,
2025-01-03 00:00:00-05:00,27.19,27.23,26.9101,26.98,8637568.0,
2025-01-06 00:00:00-05:00,27.13,27.485,27.07,27.24,13037034.0,
2025-01-07 00:00:00-05:00,27.64,27.6762,27.31,27.33,17385584.0,
2025-01-08 00:00:00-05:00,27.61,27.65,27.145,27.4,12926267.0,
2025-01-10 00:00:00-05:00,27.93,27.94,27.55,27.61,24079103.0,
2025-01-13 00:00:00-05:00,27.0,27.185,26.87,26.96,16965391.0,
2025-01-14 00:00:00-05:00,27.03,27.305,27.01,27.2,11798038.0,
2025-01-15 00:00:00-05:00,27.69,27.98,27.465,27.96,19599222.0,
2025-01-16 00:00:00-05:00,27.98,28.2,27.8801,28.04,20900116.0,
2025-01-17 00:00:00-05:00,27.5,27.755,27.44,27.61,18974590.0,
2025-01-21 00:00:00-05:00,27.94,28.07,27.85,28.04,15214406.0,
2025-01-22 00:00:00-05:00,27.96,28.16,27.82,28.05,20783097.0,
2025-01-23 00:00:00-05:00,27.52,27.7799,27.4123,27.77,23236070.0,
2025-01-24 00:00:00-05:00,27.94,28.08,27.805,27.91,13750110.0,63.24324324324325
2025-01-27 00:00:00-05:00,27.5,27.74,27.05,27.46,22441539.0,55.91911764705884
2025-01-28 00:00:00-05:00,27.53,27.76,27.385,27.63,15636495.0,57.902554961378485
2025-01-29 00:00:00-05:00,28.06,28.21,27.85,28.0,28857813.0,61.91876745436027
2025-01-30 00:00:00-05:00,28.65,28.9,28.53,28.72,37128358.0,68.26376919779545
2025-01-31 00:00:00-05:00,28.77,28.845,28.39,28.51,26121557.0,64.86885751978511
2025-02-03 00:00:00-05:00,28.55,28.85,28.2,28.67,31624850.0,66.2462131564981
2025-02-04 00:00:00-05:00,29.11,29.48,29.0212,29.22,41977317.0,70.5242633442773
2025-02-05 00:00:00-05:00,29.36,29.625,29.31,29.35,34814726.0,71.44548369984633
2025-02-06 00:00:00-05:00,29.24,29.41,28.905,29.38,17723150.0,71.66556140854874
2025-02-07 00:00:00-05:00,29.57,29.74,28.94,29.03,26654012.0,65.33850223948497
2025-02-10 00:00:00-05:00,29.15,29.36,29.075,29.2,14171332.0,66.86852442231555
2025-02-11 00:00:00-05:00,28.86,29.1099,28.82,29.0,13779087.0,63.326885442172994
2025-02-12 00:00:00-05:00,29.2,29.47,29.07,29.34,16716625.0,66.5685724173587
2025-02-13 00:00:00-05:00,29.19,29.48,29.12,29.46,17030678.0,67.65528240114065
2025-02-14 00:00:00-05:00,30.24,30.275,29.2,29.31,34607614.0,64.81896065787782
2025-02-18 00:00:00-05:00,29.62,29.96,29.57,29.91,19406569.0,70.20050960836778
2025-02-19 00:00:00-05:00,29.75,29.84,29.53,29.81,13660551.0,68.32461155090789
2025-02-20 00:00:00-05:00,29.98,30.13,29.88,29.95,15420400.0,69.5513438977897
2025-02-21 00:00:00-05:00,30.02,30.03,29.5799,29.59,15515828.0,62.81463394645158
2025-02-24 00:00:00-05:00,29.57,29.615,29.21,29.44,13995203.0,60.19826064993171
2025-02-25 00:00:00-05:00,29.17,29.3,28.47,28.83,22142398.0,50.91125089280725
2025-02-26 00:00:00-05:00,28.78,29.1,28.66,28.94,10231022.0,52.339161982579895
2025-02-27 00:00:00-05:00,28.94,28.94,28.3842,28.4,16680008.0,45.3631368381496
2025-02-28 00:00:00-05:00,28.18,28.4,28.04,28.31,13691961.0,44.30327194456178
2025-03-03 00:00:00-05:00,28.86,28.9899,28.66,28.75,16521966.0,50.40409086684611
2025-03-04 00:00:00-05:00,29.04,29.14,28.64,29.0,13767860.0,53.5194070235629
2025-03-05 00:00:00-05:00,29.23,29.78,29.21,29.77,25286330.0,61.53380493691276
2025-03-06 00:00:00-05:00,29.5,29.83,29.47,29.69,16888484.0,60.36914743332329
2025-03-07 00:00:00-05:00,29.39,29.675,29.22,29.59,18786435.0,58.86922946978197
