date,open,high,low,close,volume,rsi
2025-01-02 00:00:00-05:00,37.8,37.95,37.2,37.42,28786110.0,
2025-01-03 00:00:00-05:00,37.62,37.74,37.37,37.67,20335583.0,
2025-01-06 00:00:00-05:00,37.34,38.16,37.29,37.49,31417814.0,
2025-01-07 00:00:00-05:00,37.44,37.765,37.01,37.18,16527597.0,
2025-01-08 00:00:00-05:00,36.78,37.24,36.24,37.17,27293624.0,
2025-01-10 00:00:00-05:00,36.792,37.165,36.32,36.36,27687009.0,
2025-01-13 00:00:00-05:00,36.51,36.72,36.25,36.45,19973258.0,
2025-01-14 00:00:00-05:00,36.63,36.64,36.15,36.38,25100070.0,
2025-01-15 00:00:00-05:00,36.77,36.85,36.28,36.5,22268498.0,
2025-01-16 00:00:00-05:00,36.52,36.64,36.27,36.31,21114140.0,
2025-01-17 00:00:00-05:00,36.75,36.91,36.45,36.58,22040302.0,
2025-01-21 00:00:00-05:00,36.58,37.25,36.54,36.97,21125856.0,
2025-01-22 00:00:00-05:00,36.86,37.2,36.51,37.11,21121077.0,
2025-01-23 00:00:00-05:00,37.27,37.535,36.91,37.47,17469183.0,
2025-01-24 00:00:00-05:00,37.36,37.64,37.28,37.62,18256167.0,52.994011976047844
2025-01-27 00:00:00-05:00,37.57,38.4,37.56,38.23,24497918.0,60.71978444957655
2025-01-28 00:00:00-05:00,37.95,38.175,37.47,37.55,17896049.0,50.713437855482425
2025-01-29 00:00:00-05:00,37.69,37.825,37.25,37.36,21538229.0,48.31748108786033
2025-01-30 00:00:00-05:00,34.42,34.68,32.5,33.25,77358162.0,23.00177124192807
2025-01-31 00:00:00-05:00,33.47,34.01,33.3,33.66,39175601.0,27.10486183295879
2025-02-03 00:00:00-05:00,33.11,33.78,33.04,33.19,45432427.0,25.431821097925734
2025-02-04 00:00:00-05:00,32.68,33.61,32.61,33.55,40510660.0,29.04454231285534
2025-02-05 00:00:00-05:00,33.55,33.95,33.31,33.94,33492022.0,32.840614114098884
2025-02-06 00:00:00-05:00,34.1,34.48,33.75,34.47,29838282.0,37.717166778820406
2025-02-07 00:00:00-05:00,34.62,34.67,34.1017,34.37,24083958.0,37.16877210213984
2025-02-10 00:00:00-05:00,34.73,34.78,34.39,34.47,26992440.0,38.137422063716144
2025-02-11 00:00:00-05:00,34.08,35.355,34.08,35.23,32640466.0,45.06864554297448
2025-02-12 00:00:00-05:00,34.92,35.2277,34.89,34.9,23279878.0,42.82495069646685
2025-02-13 00:00:00-05:00,35.04,35.5,34.9411,35.38,20563765.0,46.961096167518996
2025-02-14 00:00:00-05:00,35.4,35.62,35.29,35.39,17933379.0,47.04704162571843
2025-02-18 00:00:00-05:00,35.262,36.38,35.105,36.35,24015288.0,54.645188347632654
2025-02-19 00:00:00-05:00,36.44,36.75,36.28,36.48,22701278.0,55.574804366945614
2025-02-20 00:00:00-05:00,36.39,36.715,36.09,36.41,25850098.0,54.922025408516376
2025-02-21 00:00:00-05:00,36.555,36.65,36.19,36.24,21415333.0,53.285097570451384
2025-02-24 00:00:00-05:00,36.39,36.79,36.22,36.3,28121999.0,53.80837647752723
2025-02-25 00:00:00-05:00,36.45,36.98,35.75,35.85,34274960.0,49.34402572972939
2025-02-26 00:00:00-05:00,35.78,35.83,35.0,35.1,31161244.0,42.948325645899125
2025-02-27 00:00:00-05:00,35.085,35.475,35.0,35.39,23252215.0,45.86987967258535
2025-02-28 00:00:00-05:00,35.65,36.09,35.525,35.88,26777627.0,50.48385355124379
2025-03-03 00:00:00-05:00,35.87,36.245,35.75,35.98,19845655.0,51.39441841150645
2025-03-04 00:00:00-05:00,36.21,36.315,35.27,35.5,31010369.0,46.93304382070143
2025-03-05 00:00:00-05:00,35.32,35.69,34.97,35.56,24536145.0,47.54599527671548
2025-03-06 00:00:00-05:00,35.53,36.34,35.35,36.27,29116332.0,54.27630436857261
2025-03-07 00:00:00-05:00,36.08,37.62,36.07,37.59,43323136.0,63.6217228229377
2025-03-10 00:00:00-04:00,37.41,37.975,36.03,36.11,43425196.0,51.02836489191589
2025-03-11 00:00:00-04:00,36.07,36.32,35.48,35.95,32233452.0,49.8788994086089
2025-03-12 00:00:00-04:00,35.76,35.88,34.9,35.19,23454953.0,44.72524488311098
2025-03-13 00:00:00-04:00,35.17,35.92,34.66,34.7,32055765.0,41.731404688926176
2025-03-14 00:00:00-04:00,35.08,35.59,34.65,35.43,27406651.0,47.3823229120383
2025-03-17 00:00:00-04:00,35.49,35.9166,35.34,35.75,16899287.0,49.685814963693616
2025-03-18 00:00:00-04:00,35.82,36.13,35.57,36.01,17883082.0,51.54203012366774
2025-03-19 00:00:00-04:00,36.05,36.22,35.93,36.09,21740638.0,52.12726131948561
2025-03-20 00:00:00-04:00,35.895,36.69,35.86,36.5,17068811.0,55.118868733220594
2025-03-21 00:00:00-04:00,36.24,36.88,36.08,36.75,54564477.0,56.887981513283
2025-03-24 00:00:00-04:00,36.79,36.88,36.48,36.6,34933620.0,55.47503651870151
2025-03-25 00:00:00-04:00,36.47,36.95,35.92,36.94,31434356.0,58.02020969204283
2025-03-26 00:00:00-04:00,37.0,37.72,36.86,37.37,25944989.0,61.05247924006188
2025-03-27 00:00:00-04:00,37.275,37.635,37.04,37.37,17856744.0,61.052479240061885
2025-03-28 00:00:00-04:00,37.295,37.48,36.59,36.62,23331680.0,53.26914876052476
2025-03-31 00:00:00-04:00,36.83,37.035,36.35,36.9,27806324.0,55.54759547107405
2025-04-01 00:00:00-04:00,36.94,37.135,36.52,36.72,20738284.0,53.73382592915156
