strategy_formatted,variant_formatted,rank,ticker,training_return,testing_return,current_price
1ST→2ND,Stop Loss (Thu),4,UNIT,-3.3504698553479026,10.966981132075468,5.19
1ST→2ND,Stop Loss (Thu),5,PACK,-4.203481008230773,7.360443383917342,5.28
1ST→2ND,Stop Loss (Thu),6,BMNR,-12.865460267505899,16.972800004229757,43.62
1ST→2ND,Stop Loss (Thu),7,ETHD,-19.286280276339415,-19.589141599413058,6.531
1ST→2ND,Stop Loss (Thu),8,SBET,-23.136510569881153,88.70011853022521,25.8182
2ND→3RD,Basic Strategy,1,ALTS,13.175012669307819,0.9147712050277184,7.87
2ND→3RD,Basic Strategy,2,UNIT,-0.9158391449826017,10.308182784272057,5.19
2ND→3RD,Basic Strategy,3,ETHD,-3.0315560588960047,-38.574423480083844,6.531
2ND→3RD,Basic Strategy,4,PACK,-3.9419957491165207,3.579731072127152,5.28
2ND→3RD,Basic Strategy,5,OPAD,-6.541747194249479,63.78650651777735,5.145
2ND→3RD,Basic Strategy,6,THAR,-9.229519380860383,4.512828454906824,5.91
2ND→3RD,Basic Strategy,7,SBET,-25.361196978302786,5.737018425460641,25.8182
2ND→3RD,Basic Strategy,8,BMNR,-32.87373004354136,-5.24906392755858,43.62
2ND→3RD,RSI Filter (≤70),1,ALTS,13.175012669307819,0.9147712050277184,7.87
2ND→3RD,RSI Filter (≤70),2,UNIT,-0.9158391449826017,10.308182784272057,5.19
2ND→3RD,RSI Filter (≤70),3,ETHD,-3.0315560588960047,-38.574423480083844,6.531
2ND→3RD,RSI Filter (≤70),4,PACK,-3.9419957491165207,3.579731072127152,5.28
2ND→3RD,RSI Filter (≤70),5,OPAD,-6.541747194249479,63.78650651777735,5.145
2ND→3RD,RSI Filter (≤70),6,THAR,-9.229519380860383,4.512828454906824,5.91
2ND→3RD,RSI Filter (≤70),7,SBET,-25.361196978302786,5.737018425460641,25.8182
2ND→3RD,RSI Filter (≤70),8,BMNR,-32.87373004354136,-5.24906392755858,43.62
2ND→3RD,Double Down (Thu),1,ALTS,14.225318524487681,0.9147712050277184,7.87
2ND→3RD,Double Down (Thu),2,ETHD,-0.08765327496070796,-29.482551143200947,6.531
2ND→3RD,Double Down (Thu),3,UNIT,-0.9158391449826017,10.308182784272057,5.19
2ND→3RD,Double Down (Thu),4,PACK,-2.6452785637988874,3.579731072127152,5.28
2ND→3RD,Double Down (Thu),5,OPAD,-3.4322664453167158,63.78650651777735,5.145
2ND→3RD,Double Down (Thu),6,THAR,-4.604696517735958,4.512828454906824,5.91
2ND→3RD,Double Down (Thu),7,SBET,-23.06509961866853,5.737018425460641,25.8182
2ND→3RD,Double Down (Thu),8,BMNR,-26.118210862619804,-5.24906392755858,43.62
2ND→3RD,Stop Loss (Thu),1,ALTS,13.175012669307819,0.9147712050277184,7.87
2ND→3RD,Stop Loss (Thu),2,UNIT,-0.9158391449826017,10.308182784272057,5.19
2ND→3RD,Stop Loss (Thu),3,ETHD,-3.0315560588960047,-25.786163522012572,6.531
2ND→3RD,Stop Loss (Thu),4,PACK,-3.9419957491165207,3.579731072127152,5.28
2ND→3RD,Stop Loss (Thu),5,OPAD,-6.541747194249479,63.78650651777735,5.145
2ND→3RD,Stop Loss (Thu),6,THAR,-10.508365534706536,4.512828454906824,5.91
2ND→3RD,Stop Loss (Thu),7,BMNR,-18.287373004354134,-5.24906392755858,43.62
2ND→3RD,Stop Loss (Thu),8,SBET,-25.361196978302786,5.737018425460641,25.8182
3RD→4TH,Basic Strategy,1,ALTS,14.662061926774676,3.209786929914683,7.87
3RD→4TH,Basic Strategy,2,THAR,6.505776417121531,246.82294821320417,5.91
3RD→4TH,Basic Strategy,3,BMNR,6.391096979332279,-10.409990314099906,43.62
3RD→4TH,Basic Strategy,4,PACK,3.08694639303438,10.04878064322902,5.28
3RD→4TH,Basic Strategy,5,ETHD,-2.70940663040655,-3.754266211604106,6.531
3RD→4TH,Basic Strategy,6,OPAD,-14.439569898333545,51.21165100923025,5.145
3RD→4TH,RSI Filter (≤70),1,ALTS,14.662061926774676,3.209786929914683,7.87
3RD→4TH,RSI Filter (≤70),2,THAR,6.505776417121531,246.82294821320417,5.91
3RD→4TH,RSI Filter (≤70),3,BMNR,6.391096979332279,-10.409990314099906,43.62
3RD→4TH,RSI Filter (≤70),4,PACK,3.08694639303438,10.04878064322902,5.28
3RD→4TH,RSI Filter (≤70),5,ETHD,-2.70940663040655,-3.754266211604106,6.531
3RD→4TH,RSI Filter (≤70),6,OPAD,-14.439569898333545,146.40955631399316,5.145
3RD→4TH,Double Down (Thu),1,ALTS,14.662061926774676,5.979601551398275,7.87
3RD→4TH,Double Down (Thu),2,THAR,6.505776417121531,248.66346348221816,5.91
3RD→4TH,Double Down (Thu),3,BMNR,6.391096979332279,-7.42820003795376,43.62
3RD→4TH,Double Down (Thu),4,PACK,3.9853161741373113,10.04878064322902,5.28
3RD→4TH,Double Down (Thu),5,ETHD,1.780165876369504,-3.754266211604106,6.531
3RD→4TH,Double Down (Thu),6,OPAD,-8.947756535040334,62.407700092352435,5.145
3RD→4TH,Stop Loss (Thu),1,ALTS,14.662061926774676,3.209786929914683,7.87
3RD→4TH,Stop Loss (Thu),2,THAR,6.505776417121531,246.82294821320417,5.91
3RD→4TH,Stop Loss (Thu),3,BMNR,6.391096979332279,-11.839214058392148,43.62
3RD→4TH,Stop Loss (Thu),4,PACK,3.08694639303438,10.04878064322902,5.28
3RD→4TH,Stop Loss (Thu),5,ETHD,-1.7575113388886148,-3.754266211604106,6.531
3RD→4TH,Stop Loss (Thu),6,OPAD,-14.211259396050439,56.28037953156703,5.145
LAST→1ST,Basic Strategy,1,BMNR,111.4664670658683,-11.759681093394075,43.62
LAST→1ST,Basic Strategy,2,OPAD,10.706934725621759,-25.723926380368084,5.145
LAST→1ST,Basic Strategy,3,THAR,1.2804579821624742,-8.904109589041088,5.91
LAST→1ST,Basic Strategy,4,PACK,0.06908438735943527,-10.178117048346065,5.28
LAST→1ST,Basic Strategy,5,ALTS,-1.6506558350534029,-2.783725910064244,7.87
LAST→1ST,RSI Filter (≤70),1,OPAD,10.706934725621759,-25.723926380368084,5.145
LAST→1ST,RSI Filter (≤70),2,THAR,8.365898807075276,-8.904109589041088,5.91
LAST→1ST,RSI Filter (≤70),3,BMNR,2.499999999999991,-11.759681093394075,43.62
LAST→1ST,RSI Filter (≤70),4,ALTS,2.2099447513812174,-2.783725910064244,7.87
LAST→1ST,RSI Filter (≤70),5,PACK,0.06908438735943527,-10.178117048346065,5.28
LAST→1ST,Double Down (Thu),1,BMNR,115.6218724712737,-11.759681093394075,43.62
LAST→1ST,Double Down (Thu),2,OPAD,10.706934725621759,-15.63066202090592,5.145
LAST→1ST,Double Down (Thu),3,THAR,1.2804579821624742,-1.6635859519408478,5.91
LAST→1ST,Double Down (Thu),4,ALTS,0.27418076625378623,2.9634109464771656,7.87
LAST→1ST,Double Down (Thu),5,PACK,0.06908438735943527,-6.982872200263508,5.28
LAST→1ST,Stop Loss (Thu),1,BMNR,102.7164670658683,-11.759681093394075,43.62
LAST→1ST,Stop Loss (Thu),2,OPAD,10.706934725621759,-23.926380368098155,5.145
LAST→1ST,Stop Loss (Thu),3,THAR,1.2804579821624742,-14.726027397260264,5.91
LAST→1ST,Stop Loss (Thu),4,PACK,0.06908438735943527,-10.178117048346065,5.28
LAST→1ST,Stop Loss (Thu),5,ALTS,-3.036276750086081,-11.163454675231979,7.87
