strategy_formatted,variant_formatted,rank,ticker,training_return,testing_return,current_price
2ND→3RD,Double Down (Thu),6,ITUB,6.360600923639596,2.667682926829279,6.825
2ND→3RD,Double Down (Thu),7,FSM,5.838264328123042,-1.7946877243359656,6.835
2ND→3RD,Double Down (Thu),8,EQX,4.6645542711027455,-7.66950722489811,6.325
2ND→3RD,Double Down (Thu),9,BZ,4.521740045638506,-2.2364217252396257,17.39
2ND→3RD,Double Down (Thu),10,ERIC,4.327890632765954,-0.5882352941176554,8.315
2ND→3RD,Stop Loss (Thu),1,BMNR,92.85714285714289,-9.595166953157099,42.8607
2ND→3RD,Stop Loss (Thu),2,FL,25.08844881002652,0.18707129494908215,23.905
2ND→3RD,Stop Loss (Thu),3,CRWV,18.915241299028107,-2.261717424172293,147.355
2ND→3RD,Stop Loss (Thu),4,ALTS,9.989515505534213,-0.8656723153604599,6.32
2ND→3RD,Stop Loss (Thu),5,NUKK,7.317965413358647,-1.4754373947196744,5.2299
2ND→3RD,Stop Loss (Thu),6,ITUB,6.360600923639596,2.667682926829279,6.825
2ND→3RD,Stop Loss (Thu),7,FSM,5.838264328123042,-1.7946877243359656,6.835
2ND→3RD,Stop Loss (Thu),8,EQX,4.6645542711027455,-10.036101083032483,6.325
2ND→3RD,Stop Loss (Thu),9,BZ,4.521740045638506,-2.2364217252396257,17.39
2ND→3RD,Stop Loss (Thu),10,CVE,3.5374453721491244,6.778425655976673,14.6241
3RD→4TH,Basic Strategy,1,SBET,375.8679532070286,-32.44998310874217,25.8182
3RD→4TH,Basic Strategy,2,TSLG,33.50750958585908,11.076443057722308,6.0
3RD→4TH,Basic Strategy,3,CRWV,31.064796282187586,9.58454350296755,147.355
3RD→4TH,Basic Strategy,4,ALTS,18.868584945731467,0.8416123392413706,6.32
3RD→4TH,Basic Strategy,5,NUKK,12.675711538471438,2.8751308976200516,5.2299
3RD→4TH,Basic Strategy,6,THAR,9.007644942057388,165.05115739466137,5.54
3RD→4TH,Basic Strategy,7,CX,7.030175367933502,-1.6666666666666698,6.895
3RD→4TH,Basic Strategy,8,IBKR,5.2346893813583515,-3.611103695765764,53.14
3RD→4TH,Basic Strategy,9,TPR,4.724815498892389,1.7741648371209926,87.02
3RD→4TH,Basic Strategy,10,WMB,4.301558334495703,2.2316145393068476,61.23
3RD→4TH,RSI Filter (≤70),1,SBET,375.8679532070286,-32.44998310874217,25.8182
3RD→4TH,RSI Filter (≤70),2,TSLG,33.50750958585908,11.076443057722308,6.0
3RD→4TH,RSI Filter (≤70),3,CRWV,18.94409937888199,9.58454350296755,147.355
3RD→4TH,RSI Filter (≤70),4,ALTS,18.868584945731467,0.8416123392413706,6.32
3RD→4TH,RSI Filter (≤70),5,NUKK,12.675711538471438,2.8751308976200516,5.2299
3RD→4TH,RSI Filter (≤70),6,THAR,9.007644942057388,165.05115739466137,5.54
3RD→4TH,RSI Filter (≤70),7,ITUB,8.95522388059701,-1.262063845582776,6.825
3RD→4TH,RSI Filter (≤70),8,CX,8.481541111277515,-1.6666666666666698,6.895
3RD→4TH,RSI Filter (≤70),9,TPR,7.961752581509966,1.7741648371209926,87.02
3RD→4TH,RSI Filter (≤70),10,IBKR,6.731195126492021,-3.611103695765764,53.14
3RD→4TH,Double Down (Thu),1,SBET,375.8679532070286,-22.331270338624623,25.8182
3RD→4TH,Double Down (Thu),2,TSLG,33.50750958585908,11.076443057722308,6.0
3RD→4TH,Double Down (Thu),3,CRWV,31.064796282187586,9.58454350296755,147.355
3RD→4TH,Double Down (Thu),4,ALTS,18.868584945731467,2.6881554202304323,6.32
3RD→4TH,Double Down (Thu),5,NUKK,12.675711538471438,7.189041440472156,5.2299
3RD→4TH,Double Down (Thu),6,THAR,9.007644942057388,166.27816757400404,5.54
3RD→4TH,Double Down (Thu),7,CX,7.030175367933502,-1.6666666666666698,6.895
3RD→4TH,Double Down (Thu),8,IBKR,5.2346893813583515,-3.611103695765764,53.14
3RD→4TH,Double Down (Thu),9,BMNR,4.943372240841334,-6.573754980257458,42.8607
3RD→4TH,Double Down (Thu),10,PACK,4.926361036956997,5.530416642003076,5.28
3RD→4TH,Stop Loss (Thu),1,SBET,375.8679532070286,-26.05607897601441,25.8182
3RD→4TH,Stop Loss (Thu),2,TSLG,33.50750958585908,11.076443057722308,6.0
3RD→4TH,Stop Loss (Thu),3,CRWV,31.064796282187586,9.58454350296755,147.355
3RD→4TH,Stop Loss (Thu),4,ALTS,18.868584945731467,0.8416123392413706,6.32
3RD→4TH,Stop Loss (Thu),5,NUKK,12.675711538471438,-9.68579680795736,5.2299
3RD→4TH,Stop Loss (Thu),6,THAR,9.007644942057388,165.05115739466137,5.54
3RD→4TH,Stop Loss (Thu),7,CX,7.030175367933502,-1.6666666666666698,6.895
3RD→4TH,Stop Loss (Thu),8,IBKR,5.2346893813583515,-3.611103695765764,53.14
3RD→4TH,Stop Loss (Thu),9,TPR,4.724815498892389,1.7741648371209926,87.02
3RD→4TH,Stop Loss (Thu),10,WMB,4.301558334495703,2.2316145393068476,61.23
LAST→1ST,Basic Strategy,1,SBET,36.96489467102084,27.82828282828282,25.8182
LAST→1ST,Basic Strategy,2,CRWV,17.428521471269036,-2.118280886494434,147.355
LAST→1ST,Basic Strategy,3,ETHD,7.316109553866659,-9.012016021361813,6.531
LAST→1ST,Basic Strategy,4,NUKK,1.7830943698562756,-9.767092907606967,5.2299
LAST→1ST,Basic Strategy,5,ALTS,0.7913900725617937,-2.406917697896801,6.32
LAST→1ST,Basic Strategy,6,THAR,0.7110858227217127,-16.599910479113664,5.54
LAST→1ST,Basic Strategy,7,VCSH,-0.5232994233086591,-0.5723270440251551,79.045
LAST→1ST,Basic Strategy,8,OPAD,-2.5603528990284854,4.943159863557796,5.145
LAST→1ST,Basic Strategy,9,UNIT,-4.206782895307486,-1.9653179190751435,5.19
LAST→1ST,Basic Strategy,10,SATS,-7.208464591830747,13.228659086807445,30.925
LAST→1ST,RSI Filter (≤70),1,SBET,27.51524324109917,27.82828282828282,25.8182
LAST→1ST,RSI Filter (≤70),2,CRWV,21.03014478993591,-2.118280886494434,147.355
LAST→1ST,RSI Filter (≤70),3,ALTS,9.536082474226808,-2.406917697896801,6.32
LAST→1ST,RSI Filter (≤70),4,ETHD,7.316109553866659,-9.012016021361813,6.531
LAST→1ST,RSI Filter (≤70),5,NUKK,1.7830943698562756,-9.767092907606967,5.2299
LAST→1ST,RSI Filter (≤70),6,THAR,0.7110858227217127,-8.904109589041088,5.54
LAST→1ST,RSI Filter (≤70),7,VCSH,-0.5232994233086591,-0.5723270440251551,79.045
LAST→1ST,RSI Filter (≤70),8,OPAD,-2.5603528990284854,4.943159863557796,5.145
LAST→1ST,RSI Filter (≤70),9,UNIT,-4.206782895307486,-1.9653179190751435,5.19
LAST→1ST,RSI Filter (≤70),10,SATS,-7.208464591830747,13.228659086807445,30.925
LAST→1ST,Double Down (Thu),1,SBET,39.77019018030507,27.82828282828282,25.8182
LAST→1ST,Double Down (Thu),2,CRWV,20.008095176104828,-2.118280886494434,147.355
LAST→1ST,Double Down (Thu),3,ETHD,9.4795321515266,-3.5726918995401418,6.531
LAST→1ST,Double Down (Thu),4,NUKK,3.957935335236209,-1.7587540441508764,5.2299
LAST→1ST,Double Down (Thu),5,ALTS,2.716226673868983,-0.4912054123829976,6.32
LAST→1ST,Double Down (Thu),6,THAR,2.0149249044623945,-11.353334360427382,5.54
LAST→1ST,Double Down (Thu),7,VCSH,-0.5232994233086591,-0.5723270440251551,79.045
LAST→1ST,Double Down (Thu),8,OPAD,-2.5603528990284854,9.989792043288878,5.145
LAST→1ST,Double Down (Thu),9,BMNR,-3.6622466696372395,66.33538242996123,42.8607
LAST→1ST,Double Down (Thu),10,UNIT,-4.206782895307486,-1.9653179190751435,5.19
LAST→1ST,Stop Loss (Thu),1,SBET,32.68067314542001,27.82828282828282,25.8182
LAST→1ST,Stop Loss (Thu),2,CRWV,13.520317873624444,-2.118280886494434,147.355
LAST→1ST,Stop Loss (Thu),3,ETHD,6.433308945038655,-11.281708945260355,6.531
LAST→1ST,Stop Loss (Thu),4,THAR,0.7110858227217127,-16.24468663394349,5.54
LAST→1ST,Stop Loss (Thu),5,VCSH,-0.5232994233086591,-0.5723270440251551,79.045
LAST→1ST,Stop Loss (Thu),6,ALTS,-0.5942308424708843,-5.200160619619379,6.32
LAST→1ST,Stop Loss (Thu),7,NUKK,-1.0396536583712042,-17.602210624913713,5.2299
LAST→1ST,Stop Loss (Thu),8,OPAD,-2.5603528990284854,5.84193286969276,5.145
LAST→1ST,Stop Loss (Thu),9,UNIT,-4.206782895307486,-1.9653179190751435,5.19
LAST→1ST,Stop Loss (Thu),10,PACK,-6.839398563016289,-4.458806423332692,5.28
